[19:28:23.987] |I| [SDL_main]:  Vita3K v0.1 417-e8c4594
[19:28:29.263] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:29.264] |W| [set_uniforms]:  Uniform parameter alphaCut not found in current OpenGL program.
[19:28:29.264] |W| [set_uniforms]:  Uniform parameter alphaOp not found in current OpenGL program.
[19:28:29.265] |W| [set_uniforms]:  Uniform parameter tintColor not found in current OpenGL program.
[19:28:29.265] |W| [set_uniforms]:  Uniform parameter texEnv not found in current OpenGL program.
[19:28:29.265] |W| [set_uniforms]:  Uniform parameter texEnvColor not found in current OpenGL program.
[19:28:29.266] |W| [set_uniforms]:  Uniform parameter wvp not found in current OpenGL program.
[19:28:29.267] |W| [export_sceGxmSetFrontDepthFunc]:  sceGxmSetFrontDepthFunc called with a two sided context, graphical glitches may happen.
[19:28:29.267] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:29.268] |E| [compile_glsl]:  0(11) : warning C7533: global variable gl_FragColor is deprecated after version 120

[19:28:29.269] |E| [compile_glsl]:  0(7) : error C0000: syntax error, unexpected identifier, expecting '{' at token "color"

[19:28:29.270] |C| [get_program]:  Error in compiled vertex shader:
// https://github.com/Rinnegatamante/vitaQuake/blob/master/shaders/texture2d_rgba_v.cg
#version 410

uniform mat4 wvp;
in vec3 position;
in vec2 texcoord;
in vex4 color;

out vec4 vColor;
out vec2 vTexcoord;

void main()
{
    gl_Position = vec4(position, 1) * wvp;
    
    vTexcoord = texcoord;
    vColor = color;
}

[19:28:29.271] |E| [compile_glsl]:  0(11) : warning C7533: global variable gl_FragColor is deprecated after version 120

[19:28:29.272] |E| [compile_glsl]:  0(7) : error C0000: syntax error, unexpected identifier, expecting '{' at token "color"

[19:28:29.273] |C| [get_program]:  Error in compiled vertex shader:
// https://github.com/Rinnegatamante/vitaQuake/blob/master/shaders/texture2d_rgba_v.cg
#version 410

uniform mat4 wvp;
in vec3 position;
in vec2 texcoord;
in vex4 color;

out vec4 vColor;
out vec2 vTexcoord;

void main()
{
    gl_Position = vec4(position, 1) * wvp;
    
    vTexcoord = texcoord;
    vColor = color;
}

[19:28:29.282] |W| [export_sceGxmSetFrontDepthFunc]:  sceGxmSetFrontDepthFunc called with a two sided context, graphical glitches may happen.
[19:28:29.282] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:29.283] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:29.283] |W| [set_uniforms]:  Uniform parameter u_clear_color not found in current OpenGL program.
[19:28:29.283] |W| [export_sceGxmSetFrontDepthFunc]:  sceGxmSetFrontDepthFunc called with a two sided context, graphical glitches may happen.
[19:28:29.284] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:29.284] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:29.285] |W| [set_uniforms]:  Uniform parameter alphaCut not found in current OpenGL program.
[19:28:29.285] |W| [set_uniforms]:  Uniform parameter alphaOp not found in current OpenGL program.
[19:28:29.285] |W| [set_uniforms]:  Uniform parameter tintColor not found in current OpenGL program.
[19:28:29.286] |W| [set_uniforms]:  Uniform parameter texEnv not found in current OpenGL program.
[19:28:29.286] |W| [set_uniforms]:  Uniform parameter texEnvColor not found in current OpenGL program.
[19:28:29.286] |W| [set_uniforms]:  Uniform parameter wvp not found in current OpenGL program.
[19:28:29.287] |W| [export_sceGxmSetFrontDepthFunc]:  sceGxmSetFrontDepthFunc called with a two sided context, graphical glitches may happen.
[19:28:29.288] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:29.288] |E| [compile_glsl]:  0(11) : warning C7533: global variable gl_FragColor is deprecated after version 120

[19:28:29.289] |E| [compile_glsl]:  0(7) : error C0000: syntax error, unexpected identifier, expecting '{' at token "color"

[19:28:29.292] |C| [get_program]:  Error in compiled vertex shader:
// https://github.com/Rinnegatamante/vitaQuake/blob/master/shaders/texture2d_rgba_v.cg
#version 410

uniform mat4 wvp;
in vec3 position;
in vec2 texcoord;
in vex4 color;

out vec4 vColor;
out vec2 vTexcoord;

void main()
{
    gl_Position = vec4(position, 1) * wvp;
    
    vTexcoord = texcoord;
    vColor = color;
}

[19:28:29.293] |E| [compile_glsl]:  0(11) : warning C7533: global variable gl_FragColor is deprecated after version 120

[19:28:29.293] |E| [compile_glsl]:  0(7) : error C0000: syntax error, unexpected identifier, expecting '{' at token "color"

[19:28:29.294] |C| [get_program]:  Error in compiled vertex shader:
// https://github.com/Rinnegatamante/vitaQuake/blob/master/shaders/texture2d_rgba_v.cg
#version 410

uniform mat4 wvp;
in vec3 position;
in vec2 texcoord;
in vex4 color;

out vec4 vColor;
out vec2 vTexcoord;

void main()
{
    gl_Position = vec4(position, 1) * wvp;
    
    vTexcoord = texcoord;
    vColor = color;
}

[19:28:29.301] |W| [export_sceGxmSetFrontDepthFunc]:  sceGxmSetFrontDepthFunc called with a two sided context, graphical glitches may happen.
[19:28:29.302] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:29.303] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:29.303] |W| [set_uniforms]:  Uniform parameter u_clear_color not found in current OpenGL program.
[19:28:29.303] |W| [export_sceGxmSetFrontDepthFunc]:  sceGxmSetFrontDepthFunc called with a two sided context, graphical glitches may happen.
[19:28:29.304] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:29.304] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:29.305] |W| [set_uniforms]:  Uniform parameter alphaCut not found in current OpenGL program.
[19:28:29.305] |W| [set_uniforms]:  Uniform parameter alphaOp not found in current OpenGL program.
[19:28:29.305] |W| [set_uniforms]:  Uniform parameter tintColor not found in current OpenGL program.
[19:28:29.306] |W| [set_uniforms]:  Uniform parameter texEnv not found in current OpenGL program.
[19:28:29.306] |W| [set_uniforms]:  Uniform parameter texEnvColor not found in current OpenGL program.
[19:28:29.307] |W| [set_uniforms]:  Uniform parameter wvp not found in current OpenGL program.
[19:28:29.308] |W| [export_sceGxmSetFrontDepthFunc]:  sceGxmSetFrontDepthFunc called with a two sided context, graphical glitches may happen.
[19:28:29.308] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:29.309] |E| [compile_glsl]:  0(11) : warning C7533: global variable gl_FragColor is deprecated after version 120

[19:28:29.310] |E| [compile_glsl]:  0(7) : error C0000: syntax error, unexpected identifier, expecting '{' at token "color"

[19:28:29.310] |C| [get_program]:  Error in compiled vertex shader:
// https://github.com/Rinnegatamante/vitaQuake/blob/master/shaders/texture2d_rgba_v.cg
#version 410

uniform mat4 wvp;
in vec3 position;
in vec2 texcoord;
in vex4 color;

out vec4 vColor;
out vec2 vTexcoord;

void main()
{
    gl_Position = vec4(position, 1) * wvp;
    
    vTexcoord = texcoord;
    vColor = color;
}

[19:28:29.313] |E| [compile_glsl]:  0(11) : warning C7533: global variable gl_FragColor is deprecated after version 120

[19:28:29.314] |E| [compile_glsl]:  0(7) : error C0000: syntax error, unexpected identifier, expecting '{' at token "color"

[19:28:29.314] |C| [get_program]:  Error in compiled vertex shader:
// https://github.com/Rinnegatamante/vitaQuake/blob/master/shaders/texture2d_rgba_v.cg
#version 410

uniform mat4 wvp;
in vec3 position;
in vec2 texcoord;
in vex4 color;

out vec4 vColor;
out vec2 vTexcoord;

void main()
{
    gl_Position = vec4(position, 1) * wvp;
    
    vTexcoord = texcoord;
    vColor = color;
}

[19:28:29.321] |W| [export_sceGxmSetFrontDepthFunc]:  sceGxmSetFrontDepthFunc called with a two sided context, graphical glitches may happen.
[19:28:29.324] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:29.324] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:29.325] |W| [set_uniforms]:  Uniform parameter u_clear_color not found in current OpenGL program.
[19:28:29.325] |W| [export_sceGxmSetFrontDepthFunc]:  sceGxmSetFrontDepthFunc called with a two sided context, graphical glitches may happen.
[19:28:29.326] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:29.326] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:29.326] |W| [set_uniforms]:  Uniform parameter alphaCut not found in current OpenGL program.
[19:28:29.327] |W| [set_uniforms]:  Uniform parameter alphaOp not found in current OpenGL program.
[19:28:29.327] |W| [set_uniforms]:  Uniform parameter tintColor not found in current OpenGL program.
[19:28:29.327] |W| [set_uniforms]:  Uniform parameter texEnv not found in current OpenGL program.
[19:28:29.328] |W| [set_uniforms]:  Uniform parameter texEnvColor not found in current OpenGL program.
[19:28:29.328] |W| [set_uniforms]:  Uniform parameter wvp not found in current OpenGL program.
[19:28:29.329] |W| [export_sceGxmSetFrontDepthFunc]:  sceGxmSetFrontDepthFunc called with a two sided context, graphical glitches may happen.
[19:28:29.329] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:29.330] |E| [compile_glsl]:  0(11) : warning C7533: global variable gl_FragColor is deprecated after version 120

[19:28:29.331] |E| [compile_glsl]:  0(7) : error C0000: syntax error, unexpected identifier, expecting '{' at token "color"

[19:28:29.331] |C| [get_program]:  Error in compiled vertex shader:
// https://github.com/Rinnegatamante/vitaQuake/blob/master/shaders/texture2d_rgba_v.cg
#version 410

uniform mat4 wvp;
in vec3 position;
in vec2 texcoord;
in vex4 color;

out vec4 vColor;
out vec2 vTexcoord;

void main()
{
    gl_Position = vec4(position, 1) * wvp;
    
    vTexcoord = texcoord;
    vColor = color;
}

[19:28:29.334] |E| [compile_glsl]:  0(11) : warning C7533: global variable gl_FragColor is deprecated after version 120

[19:28:29.335] |E| [compile_glsl]:  0(7) : error C0000: syntax error, unexpected identifier, expecting '{' at token "color"

[19:28:29.335] |C| [get_program]:  Error in compiled vertex shader:
// https://github.com/Rinnegatamante/vitaQuake/blob/master/shaders/texture2d_rgba_v.cg
#version 410

uniform mat4 wvp;
in vec3 position;
in vec2 texcoord;
in vex4 color;

out vec4 vColor;
out vec2 vTexcoord;

void main()
{
    gl_Position = vec4(position, 1) * wvp;
    
    vTexcoord = texcoord;
    vColor = color;
}

[19:28:29.343] |W| [export_sceGxmSetFrontDepthFunc]:  sceGxmSetFrontDepthFunc called with a two sided context, graphical glitches may happen.
[19:28:29.344] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:29.345] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:29.345] |W| [set_uniforms]:  Uniform parameter u_clear_color not found in current OpenGL program.
[19:28:29.346] |W| [export_sceGxmSetFrontDepthFunc]:  sceGxmSetFrontDepthFunc called with a two sided context, graphical glitches may happen.
[19:28:29.346] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:29.346] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:29.347] |W| [set_uniforms]:  Uniform parameter alphaCut not found in current OpenGL program.
[19:28:29.347] |W| [set_uniforms]:  Uniform parameter alphaOp not found in current OpenGL program.
[19:28:29.348] |W| [set_uniforms]:  Uniform parameter tintColor not found in current OpenGL program.
[19:28:29.348] |W| [set_uniforms]:  Uniform parameter texEnv not found in current OpenGL program.
[19:28:29.348] |W| [set_uniforms]:  Uniform parameter texEnvColor not found in current OpenGL program.
[19:28:29.349] |W| [set_uniforms]:  Uniform parameter wvp not found in current OpenGL program.
[19:28:29.350] |W| [export_sceGxmSetFrontDepthFunc]:  sceGxmSetFrontDepthFunc called with a two sided context, graphical glitches may happen.
[19:28:29.350] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:29.351] |E| [compile_glsl]:  0(11) : warning C7533: global variable gl_FragColor is deprecated after version 120

[19:28:29.352] |E| [compile_glsl]:  0(7) : error C0000: syntax error, unexpected identifier, expecting '{' at token "color"

[19:28:29.354] |C| [get_program]:  Error in compiled vertex shader:
// https://github.com/Rinnegatamante/vitaQuake/blob/master/shaders/texture2d_rgba_v.cg
#version 410

uniform mat4 wvp;
in vec3 position;
in vec2 texcoord;
in vex4 color;

out vec4 vColor;
out vec2 vTexcoord;

void main()
{
    gl_Position = vec4(position, 1) * wvp;
    
    vTexcoord = texcoord;
    vColor = color;
}

[19:28:29.355] |E| [compile_glsl]:  0(11) : warning C7533: global variable gl_FragColor is deprecated after version 120

[19:28:29.356] |E| [compile_glsl]:  0(7) : error C0000: syntax error, unexpected identifier, expecting '{' at token "color"

[19:28:29.356] |C| [get_program]:  Error in compiled vertex shader:
// https://github.com/Rinnegatamante/vitaQuake/blob/master/shaders/texture2d_rgba_v.cg
#version 410

uniform mat4 wvp;
in vec3 position;
in vec2 texcoord;
in vex4 color;

out vec4 vColor;
out vec2 vTexcoord;

void main()
{
    gl_Position = vec4(position, 1) * wvp;
    
    vTexcoord = texcoord;
    vColor = color;
}

[19:28:29.364] |W| [export_sceGxmSetFrontDepthFunc]:  sceGxmSetFrontDepthFunc called with a two sided context, graphical glitches may happen.
[19:28:29.364] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:29.365] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:29.365] |W| [set_uniforms]:  Uniform parameter u_clear_color not found in current OpenGL program.
[19:28:29.366] |W| [export_sceGxmSetFrontDepthFunc]:  sceGxmSetFrontDepthFunc called with a two sided context, graphical glitches may happen.
[19:28:29.366] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:29.366] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:29.367] |W| [set_uniforms]:  Uniform parameter alphaCut not found in current OpenGL program.
[19:28:29.367] |W| [set_uniforms]:  Uniform parameter alphaOp not found in current OpenGL program.
[19:28:29.368] |W| [set_uniforms]:  Uniform parameter tintColor not found in current OpenGL program.
[19:28:29.368] |W| [set_uniforms]:  Uniform parameter texEnv not found in current OpenGL program.
[19:28:29.368] |W| [set_uniforms]:  Uniform parameter texEnvColor not found in current OpenGL program.
[19:28:29.369] |W| [set_uniforms]:  Uniform parameter wvp not found in current OpenGL program.
[19:28:29.369] |W| [export_sceGxmSetFrontDepthFunc]:  sceGxmSetFrontDepthFunc called with a two sided context, graphical glitches may happen.
[19:28:29.370] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:29.371] |E| [compile_glsl]:  0(11) : warning C7533: global variable gl_FragColor is deprecated after version 120

[19:28:29.372] |E| [compile_glsl]:  0(7) : error C0000: syntax error, unexpected identifier, expecting '{' at token "color"

[19:28:29.372] |C| [get_program]:  Error in compiled vertex shader:
// https://github.com/Rinnegatamante/vitaQuake/blob/master/shaders/texture2d_rgba_v.cg
#version 410

uniform mat4 wvp;
in vec3 position;
in vec2 texcoord;
in vex4 color;

out vec4 vColor;
out vec2 vTexcoord;

void main()
{
    gl_Position = vec4(position, 1) * wvp;
    
    vTexcoord = texcoord;
    vColor = color;
}

[19:28:29.373] |E| [compile_glsl]:  0(11) : warning C7533: global variable gl_FragColor is deprecated after version 120

[19:28:29.375] |E| [compile_glsl]:  0(7) : error C0000: syntax error, unexpected identifier, expecting '{' at token "color"

[19:28:29.376] |C| [get_program]:  Error in compiled vertex shader:
// https://github.com/Rinnegatamante/vitaQuake/blob/master/shaders/texture2d_rgba_v.cg
#version 410

uniform mat4 wvp;
in vec3 position;
in vec2 texcoord;
in vex4 color;

out vec4 vColor;
out vec2 vTexcoord;

void main()
{
    gl_Position = vec4(position, 1) * wvp;
    
    vTexcoord = texcoord;
    vColor = color;
}

[19:28:29.383] |W| [export_sceGxmSetFrontDepthFunc]:  sceGxmSetFrontDepthFunc called with a two sided context, graphical glitches may happen.
[19:28:29.385] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:29.386] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:29.386] |W| [set_uniforms]:  Uniform parameter u_clear_color not found in current OpenGL program.
[19:28:29.387] |W| [export_sceGxmSetFrontDepthFunc]:  sceGxmSetFrontDepthFunc called with a two sided context, graphical glitches may happen.
[19:28:29.387] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:29.387] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:29.388] |W| [set_uniforms]:  Uniform parameter alphaCut not found in current OpenGL program.
[19:28:29.388] |W| [set_uniforms]:  Uniform parameter alphaOp not found in current OpenGL program.
[19:28:29.388] |W| [set_uniforms]:  Uniform parameter tintColor not found in current OpenGL program.
[19:28:29.389] |W| [set_uniforms]:  Uniform parameter texEnv not found in current OpenGL program.
[19:28:29.390] |W| [set_uniforms]:  Uniform parameter texEnvColor not found in current OpenGL program.
[19:28:29.390] |W| [set_uniforms]:  Uniform parameter wvp not found in current OpenGL program.
[19:28:29.391] |W| [export_sceGxmSetFrontDepthFunc]:  sceGxmSetFrontDepthFunc called with a two sided context, graphical glitches may happen.
[19:28:29.392] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:29.393] |E| [compile_glsl]:  0(11) : warning C7533: global variable gl_FragColor is deprecated after version 120

[19:28:29.394] |E| [compile_glsl]:  0(7) : error C0000: syntax error, unexpected identifier, expecting '{' at token "color"

[19:28:29.395] |C| [get_program]:  Error in compiled vertex shader:
// https://github.com/Rinnegatamante/vitaQuake/blob/master/shaders/texture2d_rgba_v.cg
#version 410

uniform mat4 wvp;
in vec3 position;
in vec2 texcoord;
in vex4 color;

out vec4 vColor;
out vec2 vTexcoord;

void main()
{
    gl_Position = vec4(position, 1) * wvp;
    
    vTexcoord = texcoord;
    vColor = color;
}

[19:28:29.396] |E| [compile_glsl]:  0(11) : warning C7533: global variable gl_FragColor is deprecated after version 120

[19:28:29.397] |E| [compile_glsl]:  0(7) : error C0000: syntax error, unexpected identifier, expecting '{' at token "color"

[19:28:29.397] |C| [get_program]:  Error in compiled vertex shader:
// https://github.com/Rinnegatamante/vitaQuake/blob/master/shaders/texture2d_rgba_v.cg
#version 410

uniform mat4 wvp;
in vec3 position;
in vec2 texcoord;
in vex4 color;

out vec4 vColor;
out vec2 vTexcoord;

void main()
{
    gl_Position = vec4(position, 1) * wvp;
    
    vTexcoord = texcoord;
    vColor = color;
}

[19:28:29.404] |W| [export_sceGxmSetFrontDepthFunc]:  sceGxmSetFrontDepthFunc called with a two sided context, graphical glitches may happen.
[19:28:29.406] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:29.407] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:29.407] |W| [set_uniforms]:  Uniform parameter u_clear_color not found in current OpenGL program.
[19:28:29.408] |W| [export_sceGxmSetFrontDepthFunc]:  sceGxmSetFrontDepthFunc called with a two sided context, graphical glitches may happen.
[19:28:29.408] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:29.408] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:29.409] |W| [set_uniforms]:  Uniform parameter alphaCut not found in current OpenGL program.
[19:28:29.409] |W| [set_uniforms]:  Uniform parameter alphaOp not found in current OpenGL program.
[19:28:29.410] |W| [set_uniforms]:  Uniform parameter tintColor not found in current OpenGL program.
[19:28:29.410] |W| [set_uniforms]:  Uniform parameter texEnv not found in current OpenGL program.
[19:28:29.410] |W| [set_uniforms]:  Uniform parameter texEnvColor not found in current OpenGL program.
[19:28:29.411] |W| [set_uniforms]:  Uniform parameter wvp not found in current OpenGL program.
[19:28:29.412] |W| [export_sceGxmSetFrontDepthFunc]:  sceGxmSetFrontDepthFunc called with a two sided context, graphical glitches may happen.
[19:28:29.412] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:29.413] |E| [compile_glsl]:  0(11) : warning C7533: global variable gl_FragColor is deprecated after version 120

[19:28:29.414] |E| [compile_glsl]:  0(7) : error C0000: syntax error, unexpected identifier, expecting '{' at token "color"

[19:28:29.416] |C| [get_program]:  Error in compiled vertex shader:
// https://github.com/Rinnegatamante/vitaQuake/blob/master/shaders/texture2d_rgba_v.cg
#version 410

uniform mat4 wvp;
in vec3 position;
in vec2 texcoord;
in vex4 color;

out vec4 vColor;
out vec2 vTexcoord;

void main()
{
    gl_Position = vec4(position, 1) * wvp;
    
    vTexcoord = texcoord;
    vColor = color;
}

[19:28:29.416] |E| [compile_glsl]:  0(11) : warning C7533: global variable gl_FragColor is deprecated after version 120

[19:28:29.417] |E| [compile_glsl]:  0(7) : error C0000: syntax error, unexpected identifier, expecting '{' at token "color"

[19:28:29.418] |C| [get_program]:  Error in compiled vertex shader:
// https://github.com/Rinnegatamante/vitaQuake/blob/master/shaders/texture2d_rgba_v.cg
#version 410

uniform mat4 wvp;
in vec3 position;
in vec2 texcoord;
in vex4 color;

out vec4 vColor;
out vec2 vTexcoord;

void main()
{
    gl_Position = vec4(position, 1) * wvp;
    
    vTexcoord = texcoord;
    vColor = color;
}

[19:28:29.425] |W| [export_sceGxmSetFrontDepthFunc]:  sceGxmSetFrontDepthFunc called with a two sided context, graphical glitches may happen.
[19:28:29.426] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:29.427] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:29.427] |W| [set_uniforms]:  Uniform parameter u_clear_color not found in current OpenGL program.
[19:28:29.427] |W| [export_sceGxmSetFrontDepthFunc]:  sceGxmSetFrontDepthFunc called with a two sided context, graphical glitches may happen.
[19:28:29.428] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:29.428] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:29.429] |W| [set_uniforms]:  Uniform parameter alphaCut not found in current OpenGL program.
[19:28:29.429] |W| [set_uniforms]:  Uniform parameter alphaOp not found in current OpenGL program.
[19:28:29.429] |W| [set_uniforms]:  Uniform parameter tintColor not found in current OpenGL program.
[19:28:29.430] |W| [set_uniforms]:  Uniform parameter texEnv not found in current OpenGL program.
[19:28:29.430] |W| [set_uniforms]:  Uniform parameter texEnvColor not found in current OpenGL program.
[19:28:29.430] |W| [set_uniforms]:  Uniform parameter wvp not found in current OpenGL program.
[19:28:29.431] |W| [export_sceGxmSetFrontDepthFunc]:  sceGxmSetFrontDepthFunc called with a two sided context, graphical glitches may happen.
[19:28:29.431] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:29.432] |E| [compile_glsl]:  0(11) : warning C7533: global variable gl_FragColor is deprecated after version 120

[19:28:29.433] |E| [compile_glsl]:  0(7) : error C0000: syntax error, unexpected identifier, expecting '{' at token "color"

[19:28:29.434] |C| [get_program]:  Error in compiled vertex shader:
// https://github.com/Rinnegatamante/vitaQuake/blob/master/shaders/texture2d_rgba_v.cg
#version 410

uniform mat4 wvp;
in vec3 position;
in vec2 texcoord;
in vex4 color;

out vec4 vColor;
out vec2 vTexcoord;

void main()
{
    gl_Position = vec4(position, 1) * wvp;
    
    vTexcoord = texcoord;
    vColor = color;
}

[19:28:29.434] |E| [compile_glsl]:  0(11) : warning C7533: global variable gl_FragColor is deprecated after version 120

[19:28:29.437] |E| [compile_glsl]:  0(7) : error C0000: syntax error, unexpected identifier, expecting '{' at token "color"

[19:28:29.437] |C| [get_program]:  Error in compiled vertex shader:
// https://github.com/Rinnegatamante/vitaQuake/blob/master/shaders/texture2d_rgba_v.cg
#version 410

uniform mat4 wvp;
in vec3 position;
in vec2 texcoord;
in vex4 color;

out vec4 vColor;
out vec2 vTexcoord;

void main()
{
    gl_Position = vec4(position, 1) * wvp;
    
    vTexcoord = texcoord;
    vColor = color;
}

[19:28:29.446] |W| [export_sceGxmSetFrontDepthFunc]:  sceGxmSetFrontDepthFunc called with a two sided context, graphical glitches may happen.
[19:28:29.447] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:29.448] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:29.448] |W| [set_uniforms]:  Uniform parameter u_clear_color not found in current OpenGL program.
[19:28:29.448] |W| [export_sceGxmSetFrontDepthFunc]:  sceGxmSetFrontDepthFunc called with a two sided context, graphical glitches may happen.
[19:28:29.449] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:29.449] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:29.450] |W| [set_uniforms]:  Uniform parameter alphaCut not found in current OpenGL program.
[19:28:29.450] |W| [set_uniforms]:  Uniform parameter alphaOp not found in current OpenGL program.
