[20:28:28.645] |C| [SDL_main]: PLEASE. DO NOT RUN VITA3K AS ADMIN OR WITH ADMIN PRIVILEGES.
[20:29:21.720] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR06840_00/TROP022.PNG (ux0:/user/00/trophy/conf/NPWR06840_00/TROP022.PNG), fd: 0x27
[20:29:21.721] |T| [write_file]: install_trophy_context: Writing to fd: 0x27, size: 89616
[20:29:21.721] |T| [close_file]: install_trophy_context: Closing file fd: 0x27
[20:29:21.724] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR06840_00/TROP023.PNG (ux0:/user/00/trophy/conf/NPWR06840_00/TROP023.PNG), fd: 0x28
[20:29:21.725] |T| [write_file]: install_trophy_context: Writing to fd: 0x28, size: 105593
[20:29:21.725] |T| [close_file]: install_trophy_context: Closing file fd: 0x28
[20:29:21.728] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR06840_00/TROP024.PNG (ux0:/user/00/trophy/conf/NPWR06840_00/TROP024.PNG), fd: 0x29
[20:29:21.728] |T| [write_file]: install_trophy_context: Writing to fd: 0x29, size: 83464
[20:29:21.728] |T| [close_file]: install_trophy_context: Closing file fd: 0x29
[20:29:21.731] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR06840_00/TROP025.PNG (ux0:/user/00/trophy/conf/NPWR06840_00/TROP025.PNG), fd: 0x2a
[20:29:21.731] |T| [write_file]: install_trophy_context: Writing to fd: 0x2a, size: 106158
[20:29:21.732] |T| [close_file]: install_trophy_context: Closing file fd: 0x2a
[20:29:21.734] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR06840_00/TROP026.PNG (ux0:/user/00/trophy/conf/NPWR06840_00/TROP026.PNG), fd: 0x2b
[20:29:21.735] |T| [write_file]: install_trophy_context: Writing to fd: 0x2b, size: 115631
[20:29:21.735] |T| [close_file]: install_trophy_context: Closing file fd: 0x2b
[20:29:21.738] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR06840_00/TROP027.PNG (ux0:/user/00/trophy/conf/NPWR06840_00/TROP027.PNG), fd: 0x2c
[20:29:21.739] |T| [write_file]: install_trophy_context: Writing to fd: 0x2c, size: 119140
[20:29:21.739] |T| [close_file]: install_trophy_context: Closing file fd: 0x2c
[20:29:21.789] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR06840_00/TROP028.PNG (ux0:/user/00/trophy/conf/NPWR06840_00/TROP028.PNG), fd: 0x2d
[20:29:21.790] |T| [write_file]: install_trophy_context: Writing to fd: 0x2d, size: 109247
[20:29:21.790] |T| [close_file]: install_trophy_context: Closing file fd: 0x2d
[20:29:21.792] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR06840_00/TROP029.PNG (ux0:/user/00/trophy/conf/NPWR06840_00/TROP029.PNG), fd: 0x2e
[20:29:21.793] |T| [write_file]: install_trophy_context: Writing to fd: 0x2e, size: 126138
[20:29:21.793] |T| [close_file]: install_trophy_context: Closing file fd: 0x2e
[20:29:21.795] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR06840_00/TROP030.PNG (ux0:/user/00/trophy/conf/NPWR06840_00/TROP030.PNG), fd: 0x2f
[20:29:21.797] |T| [write_file]: install_trophy_context: Writing to fd: 0x2f, size: 102175
[20:29:21.797] |T| [close_file]: install_trophy_context: Closing file fd: 0x2f
[20:29:21.800] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR06840_00/TROP031.PNG (ux0:/user/00/trophy/conf/NPWR06840_00/TROP031.PNG), fd: 0x30
[20:29:21.801] |T| [write_file]: install_trophy_context: Writing to fd: 0x30, size: 102706
[20:29:21.801] |T| [close_file]: install_trophy_context: Closing file fd: 0x30
[20:29:21.804] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR06840_00/TROP032.PNG (ux0:/user/00/trophy/conf/NPWR06840_00/TROP032.PNG), fd: 0x31
[20:29:21.805] |T| [write_file]: install_trophy_context: Writing to fd: 0x31, size: 109380
[20:29:21.805] |T| [close_file]: install_trophy_context: Closing file fd: 0x31
[20:29:21.807] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR06840_00/TROP033.PNG (ux0:/user/00/trophy/conf/NPWR06840_00/TROP033.PNG), fd: 0x32
[20:29:21.808] |T| [write_file]: install_trophy_context: Writing to fd: 0x32, size: 106171
[20:29:21.809] |T| [close_file]: install_trophy_context: Closing file fd: 0x32
[20:29:21.812] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR06840_00/TROP034.PNG (ux0:/user/00/trophy/conf/NPWR06840_00/TROP034.PNG), fd: 0x33
[20:29:21.813] |T| [write_file]: install_trophy_context: Writing to fd: 0x33, size: 109139
[20:29:21.813] |T| [close_file]: install_trophy_context: Closing file fd: 0x33
[20:29:21.816] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR06840_00/TROP035.PNG (ux0:/user/00/trophy/conf/NPWR06840_00/TROP035.PNG), fd: 0x34
[20:29:21.816] |T| [write_file]: install_trophy_context: Writing to fd: 0x34, size: 120364
[20:29:21.817] |T| [close_file]: install_trophy_context: Closing file fd: 0x34
[20:29:21.839] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR06840_00/TROP036.PNG (ux0:/user/00/trophy/conf/NPWR06840_00/TROP036.PNG), fd: 0x35
[20:29:21.839] |T| [write_file]: install_trophy_context: Writing to fd: 0x35, size: 83493
[20:29:21.840] |T| [close_file]: install_trophy_context: Closing file fd: 0x35
[20:29:21.842] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR06840_00/TROP037.PNG (ux0:/user/00/trophy/conf/NPWR06840_00/TROP037.PNG), fd: 0x36
[20:29:21.843] |T| [write_file]: install_trophy_context: Writing to fd: 0x36, size: 110878
[20:29:21.843] |T| [close_file]: install_trophy_context: Closing file fd: 0x36
[20:29:21.846] |T| [open_file]: save_trophy_progress: Opening file ux0:/user/00/trophy/data/NPWR06840_00/TROPUSR.DAT (ux0:/user/00/trophy/data/NPWR06840_00/TROPUSR.DAT), fd: 0x37
[20:29:21.846] |T| [write_file]: save_trophy_progress_file: Writing to fd: 0x37, size: 4
[20:29:21.847] |T| [write_file]: save_trophy_progress_file: Writing to fd: 0x37, size: 16
[20:29:21.847] |T| [write_file]: save_trophy_progress_file: Writing to fd: 0x37, size: 16
[20:29:21.847] |T| [write_file]: save_trophy_progress_file: Writing to fd: 0x37, size: 4
[20:29:21.847] |T| [write_file]: save_trophy_progress_file: Writing to fd: 0x37, size: 4
[20:29:21.848] |T| [write_file]: save_trophy_progress_file: Writing to fd: 0x37, size: 4
[20:29:21.848] |T| [write_file]: save_trophy_progress_file: Writing to fd: 0x37, size: 64
[20:29:21.848] |T| [write_file]: save_trophy_progress_file: Writing to fd: 0x37, size: 1024
[20:29:21.848] |T| [write_file]: save_trophy_progress_file: Writing to fd: 0x37, size: 512
[20:29:21.848] |T| [close_file]: save_trophy_progress_file: Closing file fd: 0x37
[20:29:21.849] |T| [export_sceNpTrophyCreateContext]: Trophy context for NPWR06840_00 create successfuly!
[20:29:21.880] |W| [stubbed_impl]: Stubbed sceKernelSendSignal import called. (sceKernelSendSignal)
[20:29:24.221] |I| [renderer::load_shader_generic]: Generating frag shader 1825c3471e6ac4b05e80d7c04b7095ea09fd21373cbff191ee7335cb2f8cdb61
[20:29:24.223] |D| [shader::create_fragment_inputs]: Iterator: pa0 = (half4) v_Color0
[20:29:24.223] |T| [shader::create_fragment_inputs]: pa2 = tex2D<half4>(AlbedoTexture, TEXCOORD0.xy)
[20:29:24.224] |T| [shader::usse::USSERecompiler::compile_code_node]: Compiling code_0, size = 5
[20:29:24.225] |T| [shader::usse::USSERecompiler::compile_code_node]: Compiling code_5, size = 1
[20:29:24.225] |T| [shader::usse::USSERecompiler::compile_code_node]: Compiling code_6, size = 2
[20:29:24.240] |I| [renderer::load_shader_generic]: Generating vert shader 23e619669d9e50dc181a3112f9162f55f6a5daedd1a735e428baae2180736797
[20:29:24.241] |D| [shader::create_parameters]: [BUFFER0  + 0] pa0 = (float4) invtx_Position
[20:29:24.242] |D| [shader::create_parameters]: [BUFFER0  + 4] pa4 = (float4) invtx_TexCoord
[20:29:24.242] |D| [shader::create_parameters]: [BUFFER0  + 8] pa8 = (float4) invtx_Color
[20:29:24.242] |D| [shader::create_parameters]: [DEFAULT  + 0] sa0 = (float4) Mat2dCamera[4]
[20:29:24.242] |D| [shader::create_parameters]: [DEFAULT  + 16] sa16 = (float4) MatTransform[4]
[20:29:24.242] |T| [shader::usse::USSERecompiler::compile_code_node]: Compiling code_0, size = 15
[20:29:27.448] |E| [stat_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00405/SystemData_0000.sav (target path: savedata0:SystemData_0000.sav)
[20:29:27.450] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[20:29:27.521] |E| [logging::ret_error_impl]: _sceKernelLockLwMutex returned SCE_KERNEL_ERROR_LW_MUTEX_RECURSIVE (0x80028182)
[20:29:30.514] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00405/SlotParam_0.bin (target path: savedata0:/SlotParam_0.bin)
[20:29:30.515] |W| [io_error_impl]: open_file (sceAppUtilSaveDataSlotGetParam) returned 0x80010002
[20:29:30.516] |E| [logging::ret_error_impl]: sceAppUtilSaveDataSlotGetParam returned SCE_APPUTIL_ERROR_SAVEDATA_SLOT_NOT_FOUND (0x80100641)
[20:29:30.518] |T| [open_file]: sceAppUtilSaveDataDataSave: Opening file savedata0:/SystemData_0000.sav (ux0:/user/00/savedata/PCSG00405/SystemData_0000.sav), fd: 0x38
[20:29:30.519] |T| [write_file]: sceAppUtilSaveDataDataSave: Writing to fd: 0x38, size: 417580
[20:29:30.520] |T| [close_file]: sceAppUtilSaveDataDataSave: Closing file fd: 0x38
[20:29:30.524] |T| [open_file]: sceAppUtilSaveDataDataSave: Opening file savedata0:/SlotParam_0.bin (ux0:/user/00/savedata/PCSG00405/SlotParam_0.bin), fd: 0x39
[20:29:30.525] |T| [write_file]: sceAppUtilSaveDataDataSave: Writing to fd: 0x39, size: 844
[20:29:30.525] |T| [close_file]: sceAppUtilSaveDataDataSave: Closing file fd: 0x39
[20:29:41.101] |W| [unimplemented_impl]: Unimplemented sceAppMgrAcquireBgmPort import called.
[20:29:41.229] |E| [logging::ret_error_impl]: sceKernelStartTimer returned SCE_KERNEL_ERROR_TIMER_COUNTING (0x80027303)
[20:29:41.248] |T| [export_sceNgsPatchCreateRouting]: Patching 0xCD527F0:0:0 to 0xCD5E600:0
[20:29:41.289] |I| [ngs::player::Module::process]: The currently running game requests playback rate scaling when decoding audio. Audio might crackle.
[20:29:48.520] |E| [logging::ret_error_impl]: sceKernelStopTimer returned SCE_KERNEL_ERROR_TIMER_STOPPED (0x80027304)
[20:29:48.544] |W| [unimplemented_impl]: Unimplemented sceAppMgrReleaseBgmPort import called.
[20:30:44.314] |I| [renderer::load_shader_generic]: Generating frag shader 6ee555e603def744e73099fd89288db53c5285a5a2b6b361c2bf5decc2eafcef
[20:30:44.343] |E| [stat_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00405/SaveData_0001.sav (target path: savedata0:SaveData_0001.sav)
[20:30:44.344] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[20:30:44.466] |D| [shader::create_fragment_inputs]: Iterator: pa0 = (half4) v_Color0
[20:30:44.466] |T| [shader::usse::USSERecompiler::compile_code_node]: Compiling code_0, size = 1
[20:30:44.475] |I| [renderer::load_shader_generic]: Generating vert shader 29bed6e090e15c7175efe63729bff5f936668ce1ee5f76620c411b650a1d73e4
[20:30:44.476] |D| [shader::create_parameters]: [BUFFER0  + 0] pa0 = (float4) invtx_Position
[20:30:44.476] |D| [shader::create_parameters]: [BUFFER0  + 4] pa4 = (float4) invtx_Color
[20:30:44.476] |D| [shader::create_parameters]: [DEFAULT  + 0] sa0 = (float4) Mat2dCamera[4]
[20:30:44.476] |D| [shader::create_parameters]: [DEFAULT  + 16] sa16 = (float4) MatTransform[4]
[20:30:44.477] |T| [shader::usse::USSERecompiler::compile_code_node]: Compiling code_0, size = 13
[20:30:44.547] |E| [stat_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00405/SaveData_0002.sav (target path: savedata0:SaveData_0002.sav)
[20:30:44.547] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[20:30:44.606] |E| [stat_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00405/SaveData_0003.sav (target path: savedata0:SaveData_0003.sav)
[20:30:44.606] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[20:30:44.686] |E| [stat_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00405/SaveData_0004.sav (target path: savedata0:SaveData_0004.sav)
[20:30:44.687] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[20:30:44.757] |E| [stat_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00405/SaveData_0005.sav (target path: savedata0:SaveData_0005.sav)
[20:30:44.757] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[20:30:44.786] |E| [stat_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00405/SaveData_0006.sav (target path: savedata0:SaveData_0006.sav)
[20:30:44.786] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[20:30:45.169] |E| [stat_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00405/SaveData_0007.sav (target path: savedata0:SaveData_0007.sav)
[20:30:45.169] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[20:30:45.236] |E| [stat_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00405/SaveData_0008.sav (target path: savedata0:SaveData_0008.sav)
[20:30:45.240] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[20:30:45.313] |E| [stat_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00405/SaveData_0009.sav (target path: savedata0:SaveData_0009.sav)
[20:30:45.314] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[20:30:45.393] |E| [stat_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00405/SaveData_0010.sav (target path: savedata0:SaveData_0010.sav)
[20:30:45.394] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[20:30:45.492] |E| [stat_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00405/SaveData_0011.sav (target path: savedata0:SaveData_0011.sav)
[20:30:45.493] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[20:30:45.550] |E| [stat_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00405/SaveData_0012.sav (target path: savedata0:SaveData_0012.sav)
[20:30:45.550] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[20:30:45.606] |E| [stat_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00405/SaveData_0013.sav (target path: savedata0:SaveData_0013.sav)
[20:30:45.606] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[20:30:45.680] |E| [stat_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00405/SaveData_0014.sav (target path: savedata0:SaveData_0014.sav)
[20:30:45.681] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[20:30:45.687] |T| [export_sceNgsPatchCreateRouting]: Patching 0xCD50990:0:0 to 0xCD5E600:0
[20:30:45.733] |E| [stat_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00405/SaveData_0015.sav (target path: savedata0:SaveData_0015.sav)
[20:30:45.734] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[20:30:45.781] |E| [stat_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00405/SaveData_0016.sav (target path: savedata0:SaveData_0016.sav)
[20:30:45.782] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[20:30:45.832] |E| [stat_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00405/SaveData_0017.sav (target path: savedata0:SaveData_0017.sav)
[20:30:45.832] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[20:30:45.880] |E| [stat_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00405/SaveData_0018.sav (target path: savedata0:SaveData_0018.sav)
[20:30:45.880] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[20:30:45.933] |E| [stat_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00405/SaveData_0019.sav (target path: savedata0:SaveData_0019.sav)
[20:30:45.934] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[20:30:46.000] |E| [stat_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00405/SaveData_0020.sav (target path: savedata0:SaveData_0020.sav)
[20:30:46.001] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[20:30:46.047] |E| [stat_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00405/SaveData_0021.sav (target path: savedata0:SaveData_0021.sav)
[20:30:46.047] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[20:30:46.096] |E| [stat_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00405/SaveData_0022.sav (target path: savedata0:SaveData_0022.sav)
[20:30:46.099] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[20:30:46.144] |E| [stat_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00405/SaveData_0023.sav (target path: savedata0:SaveData_0023.sav)
[20:30:46.144] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[20:30:46.181] |E| [stat_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00405/SaveData_0024.sav (target path: savedata0:SaveData_0024.sav)
[20:30:46.181] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[20:30:46.229] |E| [stat_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00405/SaveData_0025.sav (target path: savedata0:SaveData_0025.sav)
[20:30:46.229] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[20:30:46.283] |E| [stat_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00405/SaveData_0026.sav (target path: savedata0:SaveData_0026.sav)
[20:30:46.284] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[20:30:46.332] |E| [stat_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00405/SaveData_0027.sav (target path: savedata0:SaveData_0027.sav)
[20:30:46.332] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[20:30:46.380] |E| [stat_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00405/SaveData_0028.sav (target path: savedata0:SaveData_0028.sav)
[20:30:46.381] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[20:30:46.415] |E| [stat_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00405/SaveData_0029.sav (target path: savedata0:SaveData_0029.sav)
[20:30:46.418] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[20:30:46.478] |E| [stat_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00405/SaveData_0030.sav (target path: savedata0:SaveData_0030.sav)
[20:30:46.479] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[20:30:46.532] |E| [stat_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00405/SaveData_0031.sav (target path: savedata0:SaveData_0031.sav)
[20:30:46.533] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[20:30:46.581] |E| [stat_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00405/SaveData_0032.sav (target path: savedata0:SaveData_0032.sav)
[20:30:46.581] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[20:30:46.632] |E| [stat_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00405/SaveData_0033.sav (target path: savedata0:SaveData_0033.sav)
[20:30:46.633] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[20:30:46.680] |E| [stat_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00405/SaveData_0034.sav (target path: savedata0:SaveData_0034.sav)
[20:30:46.680] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[20:30:46.730] |E| [stat_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00405/SaveData_0035.sav (target path: savedata0:SaveData_0035.sav)
[20:30:46.730] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[20:30:46.767] |E| [stat_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00405/SaveData_0036.sav (target path: savedata0:SaveData_0036.sav)
[20:30:46.767] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[20:30:46.813] |E| [stat_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00405/SaveData_0037.sav (target path: savedata0:SaveData_0037.sav)
[20:30:46.814] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[20:30:46.864] |E| [stat_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00405/SaveData_0038.sav (target path: savedata0:SaveData_0038.sav)
[20:30:46.864] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[20:30:46.913] |E| [stat_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00405/SaveData_0039.sav (target path: savedata0:SaveData_0039.sav)
[20:30:46.913] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[20:30:46.962] |E| [stat_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00405/SaveData_0040.sav (target path: savedata0:SaveData_0040.sav)
[20:30:46.966] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[20:30:47.025] |E| [stat_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00405/SaveData_0041.sav (target path: savedata0:SaveData_0041.sav)
[20:30:47.028] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[20:30:47.078] |E| [stat_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00405/SaveData_0042.sav (target path: savedata0:SaveData_0042.sav)
[20:30:47.079] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[20:30:47.128] |E| [stat_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00405/SaveData_0043.sav (target path: savedata0:SaveData_0043.sav)
[20:30:47.129] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[20:30:47.180] |E| [stat_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00405/SaveData_0044.sav (target path: savedata0:SaveData_0044.sav)
[20:30:47.181] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[20:30:47.231] |E| [stat_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00405/SaveData_0045.sav (target path: savedata0:SaveData_0045.sav)
[20:30:47.232] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[20:30:47.278] |E| [stat_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00405/SaveData_0046.sav (target path: savedata0:SaveData_0046.sav)
[20:30:47.279] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[20:30:47.328] |E| [stat_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00405/SaveData_0047.sav (target path: savedata0:SaveData_0047.sav)
[20:30:47.329] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[20:30:47.378] |E| [stat_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00405/SaveData_0048.sav (target path: savedata0:SaveData_0048.sav)
[20:30:47.379] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[20:30:47.416] |E| [stat_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00405/SaveData_0049.sav (target path: savedata0:SaveData_0049.sav)
[20:30:47.417] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[20:30:47.465] |E| [stat_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00405/SaveData_0050.sav (target path: savedata0:SaveData_0050.sav)
[20:30:47.465] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[20:30:47.513] |E| [stat_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00405/SaveData_0051.sav (target path: savedata0:SaveData_0051.sav)
[20:30:47.513] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[20:30:47.562] |E| [stat_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00405/SaveData_0052.sav (target path: savedata0:SaveData_0052.sav)
[20:30:47.563] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[20:30:47.616] |E| [stat_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00405/SaveData_0053.sav (target path: savedata0:SaveData_0053.sav)
[20:30:47.617] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[20:30:47.677] |E| [stat_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00405/SaveData_0054.sav (target path: savedata0:SaveData_0054.sav)
[20:30:47.681] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[20:30:47.756] |E| [stat_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00405/SaveData_0055.sav (target path: savedata0:SaveData_0055.sav)
[20:30:47.757] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[20:30:47.808] |E| [stat_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00405/SaveData_0056.sav (target path: savedata0:SaveData_0056.sav)
[20:30:47.809] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[20:30:47.863] |E| [stat_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00405/SaveData_0057.sav (target path: savedata0:SaveData_0057.sav)
[20:30:47.864] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[20:30:47.919] |E| [stat_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00405/SaveData_0058.sav (target path: savedata0:SaveData_0058.sav)
[20:30:47.920] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[20:30:47.999] |E| [stat_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00405/SaveData_0059.sav (target path: savedata0:SaveData_0059.sav)
[20:30:48.000] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[20:30:48.046] |E| [stat_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00405/SaveData_0060.sav (target path: savedata0:SaveData_0060.sav)
[20:30:48.046] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[20:30:48.096] |E| [stat_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00405/SaveData_0061.sav (target path: savedata0:SaveData_0061.sav)
[20:30:48.096] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[20:30:48.158] |E| [stat_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00405/SaveData_0062.sav (target path: savedata0:SaveData_0062.sav)
