[20:33:05.986] |C| [SDL_main]: PLEASE. DO NOT RUN VITA3K AS ADMIN OR WITH ADMIN PRIVILEGES.
[20:33:34.901] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR12182_00/TROP023.PNG (ux0:/user/00/trophy/conf/NPWR12182_00/TROP023.PNG), fd: 0x29
[20:33:34.902] |T| [write_file]: install_trophy_context: Writing to fd: 0x29, size: 115513
[20:33:34.903] |T| [close_file]: install_trophy_context: Closing file fd: 0x29
[20:33:34.922] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR12182_00/TROP024.PNG (ux0:/user/00/trophy/conf/NPWR12182_00/TROP024.PNG), fd: 0x2a
[20:33:34.923] |T| [write_file]: install_trophy_context: Writing to fd: 0x2a, size: 107075
[20:33:34.924] |T| [close_file]: install_trophy_context: Closing file fd: 0x2a
[20:33:34.933] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR12182_00/TROP025.PNG (ux0:/user/00/trophy/conf/NPWR12182_00/TROP025.PNG), fd: 0x2b
[20:33:34.934] |T| [write_file]: install_trophy_context: Writing to fd: 0x2b, size: 101295
[20:33:34.935] |T| [close_file]: install_trophy_context: Closing file fd: 0x2b
[20:33:34.949] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR12182_00/TROP026.PNG (ux0:/user/00/trophy/conf/NPWR12182_00/TROP026.PNG), fd: 0x2c
[20:33:34.950] |T| [write_file]: install_trophy_context: Writing to fd: 0x2c, size: 111913
[20:33:34.950] |T| [close_file]: install_trophy_context: Closing file fd: 0x2c
[20:33:34.972] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR12182_00/TROP027.PNG (ux0:/user/00/trophy/conf/NPWR12182_00/TROP027.PNG), fd: 0x2d
[20:33:34.973] |T| [write_file]: install_trophy_context: Writing to fd: 0x2d, size: 122439
[20:33:34.973] |T| [close_file]: install_trophy_context: Closing file fd: 0x2d
[20:33:34.996] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR12182_00/TROP028.PNG (ux0:/user/00/trophy/conf/NPWR12182_00/TROP028.PNG), fd: 0x2e
[20:33:34.997] |T| [write_file]: install_trophy_context: Writing to fd: 0x2e, size: 121805
[20:33:34.998] |T| [close_file]: install_trophy_context: Closing file fd: 0x2e
[20:33:35.001] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR12182_00/TROP029.PNG (ux0:/user/00/trophy/conf/NPWR12182_00/TROP029.PNG), fd: 0x2f
[20:33:35.001] |T| [write_file]: install_trophy_context: Writing to fd: 0x2f, size: 135741
[20:33:35.002] |T| [close_file]: install_trophy_context: Closing file fd: 0x2f
[20:33:35.040] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR12182_00/TROP030.PNG (ux0:/user/00/trophy/conf/NPWR12182_00/TROP030.PNG), fd: 0x30
[20:33:35.041] |T| [write_file]: install_trophy_context: Writing to fd: 0x30, size: 129475
[20:33:35.041] |T| [close_file]: install_trophy_context: Closing file fd: 0x30
[20:33:35.132] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR12182_00/TROP031.PNG (ux0:/user/00/trophy/conf/NPWR12182_00/TROP031.PNG), fd: 0x31
[20:33:35.133] |T| [write_file]: install_trophy_context: Writing to fd: 0x31, size: 123225
[20:33:35.133] |T| [close_file]: install_trophy_context: Closing file fd: 0x31
[20:33:35.151] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR12182_00/TROP032.PNG (ux0:/user/00/trophy/conf/NPWR12182_00/TROP032.PNG), fd: 0x32
[20:33:35.152] |T| [write_file]: install_trophy_context: Writing to fd: 0x32, size: 127568
[20:33:35.152] |T| [close_file]: install_trophy_context: Closing file fd: 0x32
[20:33:35.163] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR12182_00/TROP033.PNG (ux0:/user/00/trophy/conf/NPWR12182_00/TROP033.PNG), fd: 0x33
[20:33:35.164] |T| [write_file]: install_trophy_context: Writing to fd: 0x33, size: 131717
[20:33:35.165] |T| [close_file]: install_trophy_context: Closing file fd: 0x33
[20:33:35.188] |T| [close_file]: create_trophy_context: Closing file fd: 0xe
[20:33:35.189] |T| [export_sceNpTrophyCreateContext]: Trophy context for NPWR12182_00 create successfuly!
[20:33:37.452] |W| [unimplemented_impl]: Unimplemented sceAppMgrAcquireBgmPort import called.
[20:33:37.615] |E| [logging::ret_error_impl]: sceNgsVoiceResume returned SCE_NGS_ERROR_INVALID_STATE (0x804a0010)
[20:33:37.623] |T| [export_sceNgsPatchCreateRouting]: Patching 0x7C29770:0:0 to 0x7C35580:0
[20:33:37.653] |I| [ngs::player::Module::process]: The currently running game requests playback rate scaling when decoding audio. Audio might crackle.
[20:33:37.728] |I| [renderer::load_shader_generic]: Generating frag shader d2f75c7a7355ca229f9726538c9da377f223290db379db3d635dab89dfc7fd4d
[20:33:37.730] |D| [shader::create_fragment_inputs]: Iterator: pa0 = (half4) v_Color0
[20:33:37.731] |T| [shader::create_fragment_inputs]: pa2 = tex2D<half4>(AlbedoTexture, TEXCOORD0.xy)
[20:33:37.731] |T| [shader::usse::USSERecompiler::compile_code_node]: Compiling code_0, size = 5
[20:33:37.732] |T| [shader::usse::USSERecompiler::compile_code_node]: Compiling code_5, size = 1
[20:33:37.733] |T| [shader::usse::USSERecompiler::compile_code_node]: Compiling code_6, size = 2
[20:33:37.767] |I| [renderer::load_shader_generic]: Generating vert shader 6c3089e8c6ccc412e02cd06f6ba0be2557df7c9891fc37d5256df2446a98a84a
[20:33:37.770] |D| [shader::create_parameters]: [BUFFER0  + 0] pa0 = (float4) invtx_Position
[20:33:37.770] |D| [shader::create_parameters]: [BUFFER0  + 4] pa4 = (float4) invtx_TexCoord
[20:33:37.771] |D| [shader::create_parameters]: [BUFFER0  + 8] pa8 = (float4) invtx_Color
[20:33:37.771] |D| [shader::create_parameters]: [DEFAULT  + 0] sa0 = (float4) Mat2dCamera[4]
[20:33:37.771] |D| [shader::create_parameters]: [DEFAULT  + 16] sa16 = (float4) MatTransform[4]
[20:33:37.771] |T| [shader::usse::USSERecompiler::compile_code_node]: Compiling code_0, size = 15
[20:33:44.991] |W| [renderer::gl::sync_texture]: Texture has freed data.
[20:33:47.120] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0x74724147 sceSystemGestureGetTouchEventByIndex at 0x284aa8
[20:33:47.121] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0x480564c9 sceSystemGestureGetPrimitiveTouchEventByPrimitiveID at 0x284a88
[20:33:50.317] |W| [unimplemented_impl]: Unimplemented sceAppMgrReleaseBgmPort import called.
[20:33:55.000] |E| [stat_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSE01012/SystemData_0000.sav (target path: savedata0:SystemData_0000.sav)
[20:33:55.001] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[20:33:55.041] |I| [renderer::load_shader_generic]: Generating frag shader a45ce8d1bb05e0e09df5e168ffdda007187bd29a21f9849f2a35b4716d10175d
[20:33:55.043] |D| [shader::create_parameters]: [DEFAULT  + 0] sa0 = (float4) ColorMax
[20:33:55.044] |D| [shader::create_parameters]: [DEFAULT  + 4] sa4 = (float4) ColorMin
[20:33:55.045] |D| [shader::create_fragment_inputs]: Iterator: pa0 = (half4) v_Color0
[20:33:55.045] |T| [shader::create_fragment_inputs]: pa2 = tex2D<float4>(AlbedoTexture, TEXCOORD0.xy)
[20:33:55.045] |T| [shader::usse::USSERecompiler::compile_code_node]: Compiling code_0, size = 3
[20:33:55.046] |T| [shader::usse::USSERecompiler::compile_code_node]: Compiling code_0, size = 3
[20:33:55.047] |T| [shader::usse::USSERecompiler::compile_code_node]: Compiling code_3, size = 1
[20:33:55.047] |T| [shader::usse::USSERecompiler::compile_code_node]: Compiling code_4, size = 11
[20:33:56.066] |T| [open_file]: sceAppUtilSaveDataSlotGetParam: Opening file savedata0:/SlotParam_0.bin (ux0:/user/00/savedata/PCSE01012/SlotParam_0.bin), fd: 0x34
[20:33:56.082] |T| [close_file]: sceAppUtilSaveDataSlotGetParam: Closing file fd: 0x34
[20:33:56.084] |T| [open_file]: sceAppUtilSaveDataDataSave: Opening file savedata0:/SystemData_0000.sav (ux0:/user/00/savedata/PCSE01012/SystemData_0000.sav), fd: 0x35
[20:33:56.085] |T| [write_file]: sceAppUtilSaveDataDataSave: Writing to fd: 0x35, size: 575272
[20:33:56.086] |T| [close_file]: sceAppUtilSaveDataDataSave: Closing file fd: 0x35
[20:33:56.091] |T| [open_file]: sceAppUtilSaveDataDataSave: Opening file savedata0:/SlotParam_0.bin (ux0:/user/00/savedata/PCSE01012/SlotParam_0.bin), fd: 0x36
[20:33:56.091] |T| [write_file]: sceAppUtilSaveDataDataSave: Writing to fd: 0x36, size: 844
[20:33:56.091] |T| [close_file]: sceAppUtilSaveDataDataSave: Closing file fd: 0x36
[20:33:58.907] |I| [renderer::load_shader_generic]: Generating frag shader 113b884fae46a099fb8e45f5f7adefc5e1228001c8249e2c42a9bdc6d3683c4f
[20:33:58.908] |D| [shader::create_fragment_inputs]: Iterator: pa0 = (half4) v_Color0
[20:33:58.909] |T| [shader::usse::USSERecompiler::compile_code_node]: Compiling code_0, size = 1
[20:33:58.964] |I| [renderer::load_shader_generic]: Generating vert shader e296dc9bbf7b369e6f3f4ece1cd0bd585acf03d942c7845d4f5fa5b4cc2c22c1
[20:33:58.965] |D| [shader::create_parameters]: [BUFFER0  + 0] pa0 = (float4) invtx_Position
[20:33:58.966] |D| [shader::create_parameters]: [BUFFER0  + 4] pa4 = (float4) invtx_Color
[20:33:58.967] |D| [shader::create_parameters]: [DEFAULT  + 0] sa0 = (float4) Mat2dCamera[4]
[20:33:58.967] |D| [shader::create_parameters]: [DEFAULT  + 16] sa16 = (float4) MatTransform[4]
[20:33:58.967] |T| [shader::usse::USSERecompiler::compile_code_node]: Compiling code_0, size = 13
[20:33:59.318] |T| [export_sceNgsPatchCreateRouting]: Patching 0x7C269E0:0:0 to 0x7C35580:0
[20:34:01.160] |I| [renderer::load_shader_generic]: Generating frag shader ee2dad50535af76a9d3953ad062556eced4ddee5e65e10cb75d3246896c2822a
[20:34:01.162] |D| [shader::create_parameters]: [DEFAULT  + 0] sa0 = (float1) Pos
[20:34:01.162] |D| [shader::create_parameters]: [DEFAULT  + 1] sa1 = (float1) Width
[20:34:01.164] |D| [shader::create_fragment_inputs]: Iterator: pa0 = (half4) v_Color0
[20:34:01.164] |T| [shader::create_fragment_inputs]: pa2 = tex2D<half4>(AlbedoTexture, TEXCOORD0.xy)
[20:34:01.164] |D| [shader::create_fragment_inputs]: Iterator: pa4 = (half2) v_TexCoord1
[20:34:01.165] |T| [shader::usse::USSERecompiler::compile_code_node]: Compiling code_0, size = 7
[20:34:01.166] |T| [shader::usse::USSERecompiler::compile_code_node]: Compiling code_0, size = 3
[20:34:01.167] |T| [shader::usse::USSERecompiler::compile_code_node]: Compiling code_3, size = 1
[20:34:01.167] |T| [shader::usse::USSERecompiler::compile_code_node]: Compiling code_4, size = 9
[20:34:01.506] |I| [renderer::load_shader_generic]: Generating vert shader f3ee70326f4039ee4f479710d0a359e6512b16550a602cf0b9f3d43f8a66ab44
[20:34:01.512] |D| [shader::create_parameters]: [BUFFER0  + 0] pa0 = (float4) Input_Position_
[20:34:01.513] |D| [shader::create_parameters]: [BUFFER0  + 4] pa4 = (float4) Input_TexCoord_
[20:34:01.514] |D| [shader::create_parameters]: [BUFFER0  + 8] pa8 = (float4) Input_Color_
[20:34:01.514] |D| [shader::create_parameters]: [DEFAULT  + 0] sa0 = (float4) Mat2dCamera[4]
[20:34:01.515] |D| [shader::create_parameters]: [DEFAULT  + 16] sa16 = (float4) MatTransform[4]
[20:34:01.515] |T| [shader::usse::USSERecompiler::compile_code_node]: Compiling code_0, size = 16
[20:34:02.373] |T| [export_sceNgsPatchCreateRouting]: Patching 0x7C218E0:0:0 to 0x7C35580:0
[20:34:27.814] |T| [export_sceNgsPatchCreateRouting]: Patching 0x7C27910:0:0 to 0x7C35580:0
[20:34:59.479] |T| [export_sceNgsPatchCreateRouting]: Patching 0x7C21DF0:0:0 to 0x7C35580:0
[20:35:12.825] |T| [export_sceNgsPatchCreateRouting]: Patching 0x7C27E20:0:0 to 0x7C35580:0
[20:36:07.379] |T| [export_sceNgsPatchCreateRouting]: Patching 0x7C22300:0:0 to 0x7C35580:0
[20:36:28.230] |I| [renderer::load_shader_generic]: Generating frag shader d36b5ca43c8329d25e98900dee43621a7dfe4f04f21804149c131c4ebbe1eaa8
[20:36:28.232] |D| [shader::create_parameters]: [DEFAULT  + 0] sa0 = (float4) ParamColorAll
[20:36:28.233] |T| [shader::create_fragment_inputs]: pa0 = tex2D<float4>(AlbedoTexture, TEXCOORD0.xy)
[20:36:28.233] |T| [shader::usse::USSERecompiler::compile_code_node]: Compiling code_0, size = 4
[20:36:28.234] |T| [shader::usse::USSERecompiler::compile_code_node]: Compiling code_4, size = 1
[20:36:28.234] |T| [shader::usse::USSERecompiler::compile_code_node]: Compiling code_5, size = 3
[20:36:28.271] |I| [renderer::load_shader_generic]: Generating vert shader 4730a89ff7857249bb20dc424bb4fe64e8f3685e979d4e3db5e08b37861b0370
[20:36:28.273] |D| [shader::create_parameters]: [BUFFER0  + 0] pa0 = (float4) Input_Position
[20:36:28.273] |D| [shader::create_parameters]: [BUFFER0  + 4] pa4 = (float4) Input_TexCoord
[20:36:28.273] |D| [shader::create_parameters]: [DEFAULT  + 0] sa0 = (float4) Mat2dCamera[4]
[20:36:28.273] |D| [shader::create_parameters]: [DEFAULT  + 16] sa16 = (float4) MatTransform[4]
[20:36:28.273] |D| [shader::create_parameters]: [DEFAULT  + 32] sa32 = (float2) ParamUVAdd0
[20:36:28.274] |D| [shader::create_parameters]: [DEFAULT  + 34] sa34 = (float2) ParamUVAdd1
[20:36:28.274] |T| [shader::usse::USSERecompiler::compile_code_node]: Compiling code_0, size = 14
[20:37:12.151] |W| [stubbed_impl]: Stubbed sceNpTrophyCreateHandle import called. (Stubbed handle with 1)
[20:37:12.151] |T| [open_file]: save_trophy_progress: Opening file ux0:/user/00/trophy/data/NPWR12182_00/TROPUSR.DAT (ux0:/user/00/trophy/data/NPWR12182_00/TROPUSR.DAT), fd: 0x37
[20:37:12.151] |T| [write_file]: save_trophy_progress_file: Writing to fd: 0x37, size: 4
[20:37:12.152] |T| [write_file]: save_trophy_progress_file: Writing to fd: 0x37, size: 16
[20:37:12.152] |T| [write_file]: save_trophy_progress_file: Writing to fd: 0x37, size: 16
[20:37:12.152] |T| [write_file]: save_trophy_progress_file: Writing to fd: 0x37, size: 4
[20:37:12.152] |T| [write_file]: save_trophy_progress_file: Writing to fd: 0x37, size: 4
[20:37:12.152] |T| [write_file]: save_trophy_progress_file: Writing to fd: 0x37, size: 4
[20:37:12.153] |T| [write_file]: save_trophy_progress_file: Writing to fd: 0x37, size: 64
[20:37:12.154] |T| [write_file]: save_trophy_progress_file: Writing to fd: 0x37, size: 1024
[20:37:12.154] |T| [write_file]: save_trophy_progress_file: Writing to fd: 0x37, size: 512
[20:37:12.154] |T| [close_file]: save_trophy_progress_file: Closing file fd: 0x37
[20:37:12.155] |I| [do_trophy_callback]: Trophy unlocked, name: First Battle, detail: Made a selection in battle for the first time., id = 3
[20:37:12.155] |W| [stubbed_impl]: Stubbed sceNpTrophyDestroyHandle import called. (Stubbed with SCE_OK)
