[08:55:26.661] |I| [load_app_impl]: cpu-backend: Dynarmic
    vec2 _206 = vec2(pa[0].z, pa[0].w);
    internals[0] = vec4(_199.x, _199.y, _206.x, _206.y);
    vec2 _223 = vec2(pa[1].x, pa[1].y);
    vec2 _230 = vec2(pa[1].z, pa[1].w);
    internals[1] = vec4(_223.x, _223.y, _230.x, _230.y);
    vec4 _245 = internals[1] * internals[0];
    vec2 _262 = vec2(pack2xF16(vec2(_245.x, _245.y)), pack2xF16(vec2(_245.z, _245.w)));
    pa[0] = vec4(_262.x, _262.y, pa[0].z, pa[0].w);
}

vec2 unpack2xF16(float _93)
{
    return unpackHalf2x16(floatBitsToUint(_93));
}

uvec2 unpack2xU16(float _123)
{
    uint _126 = floatBitsToUint(_123);
    return uvec2(bitfieldExtract(_126, 0, 16), bitfieldExtract(_126, 16, 16));
}

void frag_output_finalize()
{
    vec2 _89 = vec2(pa[0].x, pa[0].y);
    vec2 _100 = unpack2xF16(_89.x);
    vec2 _102 = unpack2xF16(_89.y);
    out_color = vec4(_100.x, _100.y, _102.x, _102.y);
    vec2 _119 = vec2(pa[0].x, pa[0].y);
    uvec2 _132 = unpack2xU16(_119.x);
    uvec2 _134 = unpack2xU16(_119.y);
    out_color_ui = uvec4(_132.x, _132.y, _134.x, _134.y);
    if (all(lessThan(imageLoad(f_mask, ivec4(gl_FragCoord).xy / ivec2(renderFragInfo.res_multiplier)), vec4(0.5))))
    {
        discard;
    }
}

void main()
{
    vec4 _43 = sa[0];
    _43.x = 8.0356059138242310115050349224177e-41;
    sa[0] = _43;
    pa[0] = v_Color0;
    frag_init();
    pa[1] = texture(fragTex_testTex, v_TexCoord0.xy);
    primary_program();
    frag_output_finalize();
}


[08:55:30.858] |I| [renderer::gl::load_shader_generic]: Generating vert shader 79bbb8d8b516247514b1cb9b67079b57d1690e63b9d29bf7292ebe64b0029c63
[08:55:30.860] |D| [shader::create_parameters]: [BUFFER0  + 0] pa0 = (float4) aPosition
[08:55:30.860] |D| [shader::create_parameters]: [BUFFER0  + 4] pa4 = (float4) aColor
[08:55:30.861] |D| [shader::create_parameters]: [BUFFER0  + 8] pa8 = (float4) aTexCoord
[08:55:30.861] |D| [shader::create_parameters]: [BUFFER0  + 12] pa12 = (float4) aVisibleAlpha
[08:55:30.862] |D| [shader::create_parameters]: [DEFAULT  + 0] sa0 = (float4) wvp[4]
[08:55:30.863] |T| [shader::usse::USSERecompiler::compile_code_node]: Compiling code_0, size = 11
[08:55:30.873] |D| [shader::spirv_disasm_print]: SPIR-V Disassembly:
// Module Version 10300
// Generated by (magic number): 1337000
// Id's are bound by 332

                              Capability Shader
                              Capability Float16
             138:             ExtInstImport  "GLSL.std.450"
                              MemoryModel Logical GLSL450
                              EntryPoint Vertex 4  "main_vs" 60 61 62 63 71 107 112
               1:             String  "79bbb8d8b516247514b1cb9b67079b57d1690e63b9d29bf7292ebe64b0029c63"
                              SourceExtension  "gxp"
                              Name 4  "main_vs"
                              Name 21  "pa"
                              Name 22  "sa"
                              Name 24  "internals"
                              Name 26  "r"
                              Name 28  "p"
                              Name 30  "idx"
                              Name 31  "outs"
                              Name 33  "i"
                              Name 35  "vertexDataType"
                              Name 37  "vertexData"
                              MemberName 35(vertexDataType) 0  "buffer14"
                              Name 60  "aPosition"
                              Name 61  "aColor"
                              Name 62  "aTexCoord"
                              Name 63  "aVisibleAlpha"
                              Name 65  "GxmRenderVertBufferBlock"
                              MemberName 65(GxmRenderVertBufferBlock) 0  "viewport_flip"
                              MemberName 65(GxmRenderVertBufferBlock) 1  "viewport_flag"
                              MemberName 65(GxmRenderVertBufferBlock) 2  "screen_width"
                              MemberName 65(GxmRenderVertBufferBlock) 3  "screen_height"
                              MemberName 65(GxmRenderVertBufferBlock) 4  "integral_query_formats"
                              Name 67  "renderVertInfo"
                              Name 68  "vert_output_finalize"
                              Name 71  "v_Position"
                              Name 107  "v_Color0"
                              Name 112  "v_TexCoord0"
                              Name 126  "i"
                              Name 144  "primary_program"
                              Decorate 34 ArrayStride 16
                              Decorate 35(vertexDataType) Block
                              Decorate 35(vertexDataType) GLSLShared
                              Decorate 35(vertexDataType) Restrict
                              Decorate 35(vertexDataType) NonWritable
                              Decorate 37(vertexData) Binding 0
                              MemberDecorate 35(vertexDataType) 0 Offset 0
                              Decorate 60(aPosition) Location 0
                              Decorate 61(aColor) Location 1
                              Decorate 62(aTexCoord) Location 2
                              Decorate 63(aVisibleAlpha) Location 3
                              Decorate 64 ArrayStride 16
                              Decorate 65(GxmRenderVertBufferBlock) Block
                              Decorate 65(GxmRenderVertBufferBlock) GLSLShared
                              MemberDecorate 65(GxmRenderVertBufferBlock) 0 Offset 0
                              MemberDecorate 65(GxmRenderVertBufferBlock) 1 Offset 16
                              MemberDecorate 65(GxmRenderVertBufferBlock) 2 Offset 20
                              MemberDecorate 65(GxmRenderVertBufferBlock) 3 Offset 24
                              MemberDecorate 65(GxmRenderVertBufferBlock) 4 Offset 32
                              Decorate 67(renderVertInfo) Binding 2
                              Decorate 71(v_Position) Location 0
                              Decorate 71(v_Position) BuiltIn Position
                              Decorate 107(v_Color0) Location 1
                              Decorate 112(v_TexCoord0) Location 4
               2:             TypeVoid
               3:             TypeFunction 2
               6:             TypeFloat 32
               7:             TypeInt 32 1
               8:             TypeBool
               9:             TypeVector 6(float) 4
              10:      7(int) Constant 32
              11:             TypeArray 9(fvec4) 10
              12:      7(int) Constant 3
              13:             TypeArray 9(fvec4) 12
              14:      7(int) Constant 20
              15:             TypeArray 9(fvec4) 14
              16:      7(int) Constant 2
              17:             TypeArray 7(int) 16
              18:      7(int) Constant 4
              19:             TypeArray 8(bool) 18
              20:             TypePointer Private 11
          21(pa):     20(ptr) Variable Private
          22(sa):     20(ptr) Variable Private
              23:             TypePointer Private 13
   24(internals):     23(ptr) Variable Private
              25:             TypePointer Private 15
           26(r):     25(ptr) Variable Private
              27:             TypePointer Private 19
           28(p):     27(ptr) Variable Private
              29:             TypePointer Private 17
         30(idx):     29(ptr) Variable Private
        31(outs):     25(ptr) Variable Private
              32:             TypePointer Function 7(int)
              34:             TypeArray 9(fvec4) 18
35(vertexDataType):             TypeStruct 34
              36:             TypePointer StorageBuffer 35(vertexDataType)
  37(vertexData):     36(ptr) Variable StorageBuffer
              38:      7(int) Constant 0
              39:             TypePointer StorageBuffer 34
              48:             TypePointer Uniform 9(fvec4)
              53:             TypePointer Private 9(fvec4)
              56:      7(int) Constant 1
              59:             TypePointer Input 9(fvec4)
   60(aPosition):     59(ptr) Variable Input
      61(aColor):     59(ptr) Variable Input
   62(aTexCoord):     59(ptr) Variable Input
63(aVisibleAlpha):     59(ptr) Variable Input
              64:             TypeArray 9(fvec4) 18
65(GxmRenderVertBufferBlock):             TypeStruct 9(fvec4) 6(float) 6(float) 6(float) 64
              66:             TypePointer Uniform 65(GxmRenderVertBufferBlock)
67(renderVertInfo):     66(ptr) Variable Uniform
              70:             TypePointer Output 9(fvec4)
  71(v_Position):     70(ptr) Variable Output
              76:    6(float) Constant 1056964608
              77:    6(float) Constant 1065353216
              78:    6(float) Constant 3212836864
              79:    6(float) Constant 1073741824
              80:    6(float) Constant 3221225472
              81:    6(float) Constant 0
              82:             TypePointer Uniform 6(float)
             100:             TypePointer Output 6(float)
   107(v_Color0):     70(ptr) Variable Output
112(v_TexCoord0):     70(ptr) Variable Output
             127:    9(fvec4) ConstantComposite 81 81 81 81
             139:             TypeInt 32 0
             140:             TypeVector 6(float) 2
             141:  140(fvec2) ConstantComposite 81 81
             142:             TypeVector 6(float) 3
             143:  142(fvec3) ConstantComposite 81 81 81
      4(main_vs):           2 Function None 3
               5:             Label
           33(i):     32(ptr) Variable Function
          126(i):     32(ptr) Variable Function
              40:     39(ptr) AccessChain 37(vertexData) 38
                              Store 33(i) 38
                              Branch 41
              41:             Label
              45:      7(int) Load 33(i)
              46:     8(bool) SLessThan 45 18
                              LoopMerge 43 44 None
                              BranchConditional 46 42 43
              42:               Label
              47:      7(int)   Load 33(i)
              49:     48(ptr)   AccessChain 40 47
              50:      7(int)   Load 33(i)
              51:      7(int)   Load 33(i)
              52:      7(int)   IAdd 50 38
              54:     53(ptr)   AccessChain 22(sa) 52
              55:    9(fvec4)   Load 49
                                Store 54 55
              57:      7(int)   Load 33(i)
              58:      7(int)   IAdd 57 56
                                Store 33(i) 58
                                Branch 44
              44:               Label
                                Branch 41
              43:             Label
             118:    9(fvec4) Load 60(aPosition)
             119:     53(ptr) AccessChain 21(pa) 38
                              Store 119 118
             120:    9(fvec4) Load 61(aColor)
             121:     53(ptr) AccessChain 21(pa) 56
                              Store 121 120
             122:    9(fvec4) Load 62(aTexCoord)
             123:     53(ptr) AccessChain 21(pa) 16
                              Store 123 122
             124:    9(fvec4) Load 63(aVisibleAlpha)
             125:     53(ptr) AccessChain 21(pa) 12
                              Store 125 124
                              Store 126(i) 38
                              Branch 128
             128:             Label
             132:      7(int) Load 126(i)
             133:     8(bool) SLessThan 132 14
                              LoopMerge 130 131 None
                              BranchConditional 133 129 130
             129:               Label
             134:      7(int)   Load 126(i)
             135:     53(ptr)   AccessChain 31(outs) 134
                                Store 135 127
             136:      7(int)   Load 126(i)
             137:      7(int)   IAdd 136 56
                                Store 126(i) 137
                                Branch 131
             131:               Label
                                Branch 128
             130:             Label
             330:           2 FunctionCall 144(primary_program)
             331:           2 FunctionCall 68(vert_output_finalize)
                              Return
                              FunctionEnd
68(vert_output_finalize):           2 Function None 3
              69:             Label
              72:     53(ptr) AccessChain 31(outs) 38
              73:     53(ptr) AccessChain 31(outs) 38
              74:    9(fvec4) Load 73
              75:    9(fvec4) Load 72
              83:     82(ptr) AccessChain 67(renderVertInfo) 56
              84:     82(ptr) AccessChain 67(renderVertInfo) 16
              85:     82(ptr) AccessChain 67(renderVertInfo) 12
              86:    6(float) Load 83
              87:     8(bool) FOrdLessThan 86 76
                              SelectionMerge 89 None
                              BranchConditional 87 88 104
              88:               Label
              90:    6(float)   Load 84
              91:    6(float)   FDiv 79 90
              92:    6(float)   Load 85
              93:    6(float)   FDiv 80 92
              94:    9(fvec4)   CompositeConstruct 91 93 77 77
              95:    9(fvec4)   CompositeConstruct 78 77 81 81
              96:    9(fvec4)   FMul 75 94
              97:    9(fvec4)   FAdd 96 95
              98:     48(ptr)   AccessChain 67(renderVertInfo) 38
              99:    9(fvec4)   FMul 97 98
                                Store 71(v_Position) 99
             101:    100(ptr)   AccessChain 71(v_Position) 16
             102:    100(ptr)   AccessChain 71(v_Position) 12
             103:    6(float)   Load 102
                                Store 101 103
                                Branch 89
             104:               Label
             105:     48(ptr)   AccessChain 67(renderVertInfo) 38
             106:    9(fvec4)   FMul 75 105
                                Store 71(v_Position) 106
                                Branch 89
              89:             Label
             108:     53(ptr) AccessChain 31(outs) 56
             109:     53(ptr) AccessChain 31(outs) 56
             110:    9(fvec4) Load 109
             111:    9(fvec4) Load 108
                              Store 107(v_Color0) 111
             113:     53(ptr) AccessChain 31(outs) 16
             114:     53(ptr) AccessChain 31(outs) 16
             115:    9(fvec4) Load 114
             116:    9(fvec4) Load 113
                              Store 112(v_TexCoord0) 116
                              Return
                              FunctionEnd
144(primary_program):           2 Function None 3
             145:             Label
                              Line 1 1 0
             146:     53(ptr) AccessChain 21(pa) 16
             147:     53(ptr) AccessChain 21(pa) 16
             148:    9(fvec4) Load 147
             149:    9(fvec4) Load 146
             150:    6(float) VectorExtractDynamic 149 38
             151:    6(float) VectorExtractDynamic 149 56
             152:  140(fvec2) CompositeConstruct 150 151
             153:     53(ptr) AccessChain 31(outs) 16
             154:    9(fvec4) Load 153
             155:    9(fvec4) VectorShuffle 154 152 4 5 2 3
                              Store 153 155
                              Line 1 2 0
             156:  140(fvec2) CompositeConstruct 77 77
             157:     53(ptr) AccessChain 21(pa) 56
             158:     53(ptr) AccessChain 21(pa) 56
             159:    9(fvec4) Load 158
             160:    9(fvec4) Load 157
             161:    6(float) VectorExtractDynamic 160 38
             162:    6(float) VectorExtractDynamic 160 56
             163:  140(fvec2) CompositeConstruct 161 162
             164:  140(fvec2) FMul 156 163
             165:     53(ptr) AccessChain 31(outs) 56
             166:    9(fvec4) Load 165
             167:    9(fvec4) VectorShuffle 166 164 4 5 2 3
                              Store 165 167
                              Line 1 3 0
             168:     53(ptr) AccessChain 21(pa) 12
             169:     53(ptr) AccessChain 21(pa) 12
             170:    9(fvec4) Load 169
             171:    9(fvec4) Load 168
             172:    6(float) VectorExtractDynamic 171 38
             173:  140(fvec2) CompositeConstruct 77 172
             174:     53(ptr) AccessChain 21(pa) 56
             175:     53(ptr) AccessChain 21(pa) 16
             176:    9(fvec4) Load 175
             177:    9(fvec4) Load 174
             178:    6(float) VectorExtractDynamic 177 16
             179:    6(float) VectorExtractDynamic 177 12
             180:  140(fvec2) CompositeConstruct 178 179
             181:  140(fvec2) FMul 173 180
             182:     53(ptr) AccessChain 31(outs) 56
             183:    9(fvec4) Load 182
             184:    9(fvec4) VectorShuffle 183 181 0 1 4 5
                              Store 182 184
                              Line 1 4 0
             185:     53(ptr) AccessChain 21(pa) 38
             186:     53(ptr) AccessChain 21(pa) 38
             187:    9(fvec4) Load 186
             188:    9(fvec4) Load 185
             189:    6(float) VectorExtractDynamic 188 38
             190:    6(float) VectorExtractDynamic 188 56
             191:    6(float) VectorExtractDynamic 188 16
             192:  142(fvec3) CompositeConstruct 189 190 191
             193:     53(ptr) AccessChain 21(pa) 38
             194:     53(ptr) AccessChain 21(pa) 38
             195:    9(fvec4) Load 194
             196:    9(fvec4) Load 193
             197:    6(float) VectorExtractDynamic 196 38
             198:    6(float) VectorExtractDynamic 196 56
             199:  140(fvec2) CompositeConstruct 197 198
             200:     53(ptr) AccessChain 21(pa) 38
             201:     53(ptr) AccessChain 21(pa) 56
             202:    9(fvec4) Load 201
             203:    9(fvec4) Load 200
             204:    6(float) VectorExtractDynamic 203 16
             205:    6(float) VectorExtractDynamic 203 12
             206:  140(fvec2) CompositeConstruct 204 205
             207:    6(float) VectorExtractDynamic 199 38
             208:    6(float) VectorExtractDynamic 199 56
             209:    6(float) VectorExtractDynamic 206 38
             210:  142(fvec3) CompositeConstruct 207 208 209
             211:     53(ptr) AccessChain 24(internals) 38
             212:    9(fvec4) Load 211
             213:    9(fvec4) VectorShuffle 212 210 4 5 6 3
                              Store 211 213
                              Line 1 5 0
             214:     53(ptr) AccessChain 22(sa) 12
             215:     53(ptr) AccessChain 22(sa) 12
             216:    9(fvec4) Load 215
             217:    9(fvec4) Load 214
             218:     53(ptr) AccessChain 22(sa) 12
             219:     53(ptr) AccessChain 22(sa) 12
             220:    9(fvec4) Load 219
             221:    9(fvec4) Load 218
             222:    6(float) VectorExtractDynamic 221 38
             223:    6(float) VectorExtractDynamic 221 56
             224:  140(fvec2) CompositeConstruct 222 223
             225:     53(ptr) AccessChain 22(sa) 12
             226:     53(ptr) AccessChain 22(sa) 18
             227:    9(fvec4) Load 226
             228:    9(fvec4) Load 225
             229:    6(float) VectorExtractDynamic 228 16
             230:    6(float) VectorExtractDynamic 228 12
             231:  140(fvec2) CompositeConstruct 229 230
             232:    6(float) VectorExtractDynamic 224 38
             233:    6(float) VectorExtractDynamic 224 56
             234:    6(float) VectorExtractDynamic 231 38
             235:    6(float) VectorExtractDynamic 231 56
             236:    9(fvec4) CompositeConstruct 232 233 234 235
             237:     53(ptr) AccessChain 24(internals) 56
                              Store 237 236
                              Line 1 6 0
             238:     53(ptr) AccessChain 24(internals) 38
             239:     53(ptr) AccessChain 24(internals) 38
             240:    9(fvec4) Load 239
             241:    9(fvec4) Load 238
             242:    6(float) VectorExtractDynamic 241 16
             243:    6(float) VectorExtractDynamic 241 16
             244:    6(float) VectorExtractDynamic 241 16
             245:    6(float) VectorExtractDynamic 241 16
             246:    9(fvec4) CompositeConstruct 242 243 244 245
             247:     53(ptr) AccessChain 22(sa) 16
             248:     53(ptr) AccessChain 22(sa) 16
             249:    9(fvec4) Load 248
             250:    9(fvec4) Load 247
             251:     53(ptr) AccessChain 24(internals) 56
             252:     53(ptr) AccessChain 24(internals) 56
             253:    9(fvec4) Load 252
             254:    9(fvec4) Load 251
             255:    9(fvec4) FMul 246 250
             256:    9(fvec4) FAdd 255 254
             257:     53(ptr) AccessChain 24(internals) 56
                              Store 257 256
                              Line 1 7 0
             258:     53(ptr) AccessChain 24(internals) 38
             259:     53(ptr) AccessChain 24(internals) 38
             260:    9(fvec4) Load 259
             261:    9(fvec4) Load 258
             262:    6(float) VectorExtractDynamic 261 56
             263:    6(float) VectorExtractDynamic 261 56
             264:    6(float) VectorExtractDynamic 261 56
             265:    6(float) VectorExtractDynamic 261 56
             266:    9(fvec4) CompositeConstruct 262 263 264 265
             267:     53(ptr) AccessChain 22(sa) 56
             268:     53(ptr) AccessChain 22(sa) 56
             269:    9(fvec4) Load 268
             270:    9(fvec4) Load 267
             271:     53(ptr) AccessChain 24(internals) 56
             272:     53(ptr) AccessChain 24(internals) 56
             273:    9(fvec4) Load 272
             274:    9(fvec4) Load 271
             275:    9(fvec4) FMul 266 270
             276:    9(fvec4) FAdd 275 274
             277:     53(ptr) AccessChain 24(internals) 56
                              Store 277 276
                              Line 1 8 0
             278:     53(ptr) AccessChain 24(internals) 38
             279:     53(ptr) AccessChain 24(internals) 38
             280:    9(fvec4) Load 279
             281:    9(fvec4) Load 278
             282:    6(float) VectorExtractDynamic 281 38
             283:    6(float) VectorExtractDynamic 281 38
             284:  140(fvec2) CompositeConstruct 282 283
             285:     53(ptr) AccessChain 22(sa) 38
             286:     53(ptr) AccessChain 22(sa) 38
             287:    9(fvec4) Load 286
             288:    9(fvec4) Load 285
             289:    6(float) VectorExtractDynamic 288 38
             290:    6(float) VectorExtractDynamic 288 56
             291:  140(fvec2) CompositeConstruct 289 290
             292:     53(ptr) AccessChain 24(internals) 56
             293:     53(ptr) AccessChain 24(internals) 56
             294:    9(fvec4) Load 293
             295:    9(fvec4) Load 292
             296:    6(float) VectorExtractDynamic 295 38
             297:    6(float) VectorExtractDynamic 295 56
             298:  140(fvec2) CompositeConstruct 296 297
             299:  140(fvec2) FMul 284 291
             300:  140(fvec2) FAdd 299 298
             301:     53(ptr) AccessChain 31(outs) 38
             302:    9(fvec4) Load 301
             303:    9(fvec4) VectorShuffle 302 300 4 5 2 3
                              Store 301 303
                              Line 1 9 0
             304:     53(ptr) AccessChain 24(internals) 38
             305:     53(ptr) AccessChain 24(internals) 38
             306:    9(fvec4) Load 305
             307:    9(fvec4) Load 304
             308:    6(float) VectorExtractDynamic 307 38
             309:    6(float) VectorExtractDynamic 307 38
             310:  140(fvec2) CompositeConstruct 308 309
             311:     53(ptr) AccessChain 22(sa) 38
             312:     53(ptr) AccessChain 22(sa) 56
             313:    9(fvec4) Load 312
             314:    9(fvec4) Load 311
             315:    6(float) VectorExtractDynamic 314 16
             316:    6(float) VectorExtractDynamic 314 12
             317:  140(fvec2) CompositeConstruct 315 316
             318:     53(ptr) AccessChain 24(internals) 56
             319:     53(ptr) AccessChain 24(internals) 56
             320:    9(fvec4) Load 319
             321:    9(fvec4) Load 318
             322:    6(float) VectorExtractDynamic 321 16
             323:    6(float) VectorExtractDynamic 321 12
             324:  140(fvec2) CompositeConstruct 322 323
             325:  140(fvec2) FMul 310 317
             326:  140(fvec2) FAdd 325 324
             327:     53(ptr) AccessChain 31(outs) 38
             328:    9(fvec4) Load 327
             329:    9(fvec4) VectorShuffle 328 326 0 1 4 5
                              Store 327 329
                              Return
                              FunctionEnd

[08:55:30.882] |I| [shader::convert_gxp_to_glsl]: Generated GLSL:
#version 430
// Shader Name: 79bbb8d8b516247514b1cb9b67079b57d1690e63b9d29bf7292ebe64b0029c63

layout(binding = 0, std430) buffer vertexDataType
{
    vec4 buffer14[4];
} vertexData;

layout(binding = 2, std140) uniform GxmRenderVertBufferBlock
{
    vec4 viewport_flip;
    float viewport_flag;
    float screen_width;
    float screen_height;
    vec4 integral_query_formats[4];
} renderVertInfo;

layout(location = 0) in vec4 aPosition;
layout(location = 1) in vec4 aColor;
layout(location = 2) in vec4 aTexCoord;
layout(location = 3) in vec4 aVisibleAlpha;
layout(location = 1) out vec4 v_Color0;
layout(location = 4) out vec4 v_TexCoord0;
vec4 pa[32];
vec4 sa[32];
vec4 internals[3];
vec4 r[20];
bool p[4];
int idx[2];
vec4 outs[20];

void primary_program()
{
    vec2 _152 = vec2(pa[2].x, pa[2].y);
    outs[2] = vec4(_152.x, _152.y, outs[2].z, outs[2].w);
    vec2 _164 = vec2(1.0) * vec2(pa[1].x, pa[1].y);
    outs[1] = vec4(_164.x, _164.y, outs[1].z, outs[1].w);
    vec2 _181 = vec2(1.0, pa[3].x) * vec2(pa[1].z, pa[1].w);
    outs[1] = vec4(outs[1].x, outs[1].y, _181.x, _181.y);
    vec2 _199 = vec2(pa[0].x, pa[0].y);
    vec3 _210 = vec3(_199.x, _199.y, vec2(pa[0].z, pa[0].w).x);
    internals[0] = vec4(_210.x, _210.y, _210.z, internals[0].w);
    vec2 _224 = vec2(sa[3].x, sa[3].y);
    vec2 _231 = vec2(sa[3].z, sa[3].w);
    internals[1] = vec4(_224.x, _224.y, _231.x, _231.y);
    internals[1] = (vec4(internals[0].z, internals[0].z, internals[0].z, internals[0].z) * sa[2]) + internals[1];
    internals[1] = (vec4(internals[0].y, internals[0].y, internals[0].y, internals[0].y) * sa[1]) + internals[1];
    vec2 _300 = (vec2(internals[0].x, internals[0].x) * vec2(sa[0].x, sa[0].y)) + vec2(internals[1].x, internals[1].y);
    outs[0] = vec4(_300.x, _300.y, outs[0].z, outs[0].w);
    vec2 _326 = (vec2(internals[0].x, internals[0].x) * vec2(sa[0].z, sa[0].w)) + vec2(internals[1].z, internals[1].w);
    outs[0] = vec4(outs[0].x, outs[0].y, _326.x, _326.y);
}

void vert_output_finalize()
{
    if (renderVertInfo.viewport_flag < 0.5)
    {
        gl_Position = ((outs[0] * vec4(2.0 / renderVertInfo.screen_width, (-2.0) / renderVertInfo.screen_height, 1.0, 1.0)) + vec4(-1.0, 1.0, 0.0, 0.0)) * renderVertInfo.viewport_flip;
        gl_Position.z = gl_Position.w;
    }
    else
    {
        gl_Position = outs[0] * renderVertInfo.viewport_flip;
    }
    v_Color0 = outs[1];
    v_TexCoord0 = outs[2];
}

void main()
{
    int i = 0;
    while (i < 4)
    {
        sa[i + 0] = vertexData.buffer14[i];
        i++;
    }
    pa[0] = aPosition;
    pa[1] = aColor;
    pa[2] = aTexCoord;
    pa[3] = aVisibleAlpha;
    int i_1 = 0;
    while (i_1 < 20)
    {
        outs[i_1] = vec4(0.0);
        i_1++;
    }
    primary_program();
    vert_output_finalize();
}


[08:55:39.848] |I| [export_sceIoOpen]: Opening file: app0:/resource/anime/common/common.lst
[08:55:39.852] |T| [open_file]: sceIoOpen: Opening file app0:/resource/anime/common/common.lst (ux0:/app/PCSE00999/resource/anime/common/common.lst), fd: 0x60
[08:55:39.856] |T| [seek_file]: _sceIoLseek: Seeking fd: 0x60, offset: 0x0, whence: SCE_SEEK_END
[08:55:39.857] |T| [seek_file]: _sceIoLseek: Seeking fd: 0x60, offset: 0x0, whence: SCE_SEEK_CUR
[08:55:39.858] |T| [seek_file]: _sceIoLseek: Seeking fd: 0x60, offset: 0x0, whence: SCE_SEEK_SET
[08:55:39.860] |T| [seek_file]: _sceIoLseek: Seeking fd: 0x60, offset: 0x0, whence: SCE_SEEK_SET
[08:55:39.861] |T| [read_file]: sceIoRead: Reading 432 bytes of fd 0x60
[08:55:39.864] |T| [close_file]: sceIoClose: Closing file fd: 0x60
[08:55:39.879] |I| [export_sceIoOpen]: Opening file: app0:/resource/anime/common/0001.ssbp
[08:55:39.883] |T| [open_file]: sceIoOpen: Opening file app0:/resource/anime/common/0001.ssbp (ux0:/app/PCSE00999/resource/anime/common/0001.ssbp), fd: 0x61
[08:55:39.885] |T| [seek_file]: _sceIoLseek: Seeking fd: 0x61, offset: 0x0, whence: SCE_SEEK_END
[08:55:39.886] |T| [seek_file]: _sceIoLseek: Seeking fd: 0x61, offset: 0x0, whence: SCE_SEEK_CUR
[08:55:39.887] |T| [seek_file]: _sceIoLseek: Seeking fd: 0x61, offset: 0x0, whence: SCE_SEEK_SET
[08:55:39.888] |T| [seek_file]: _sceIoLseek: Seeking fd: 0x61, offset: 0x0, whence: SCE_SEEK_SET
[08:55:39.888] |T| [read_file]: sceIoRead: Reading 4344 bytes of fd 0x61
[08:55:39.889] |T| [close_file]: sceIoClose: Closing file fd: 0x61
[08:55:39.896] |I| [export_sceIoOpen]: Opening file: app0:/resource/anime/common/0001_00.gxt
[08:55:39.900] |T| [open_file]: sceIoOpen: Opening file app0:/resource/anime/common/0001_00.gxt (ux0:/app/PCSE00999/resource/anime/common/0001_00.gxt), fd: 0x62
[08:55:39.902] |T| [seek_file]: _sceIoLseek: Seeking fd: 0x62, offset: 0x0, whence: SCE_SEEK_END
[08:55:39.902] |T| [seek_file]: _sceIoLseek: Seeking fd: 0x62, offset: 0x0, whence: SCE_SEEK_CUR
[08:55:39.903] |T| [seek_file]: _sceIoLseek: Seeking fd: 0x62, offset: 0x0, whence: SCE_SEEK_SET
[08:55:39.904] |T| [seek_file]: _sceIoLseek: Seeking fd: 0x62, offset: 0x0, whence: SCE_SEEK_SET
[08:55:39.904] |T| [read_file]: sceIoRead: Reading 5184 bytes of fd 0x62
[08:55:39.905] |T| [close_file]: sceIoClose: Closing file fd: 0x62
[08:55:39.928] |I| [export_sceIoOpen]: Opening file: app0:/resource/anime/common/0010.ssbp
[08:55:39.932] |T| [open_file]: sceIoOpen: Opening file app0:/resource/anime/common/0010.ssbp (ux0:/app/PCSE00999/resource/anime/common/0010.ssbp), fd: 0x63
[08:55:39.933] |T| [seek_file]: _sceIoLseek: Seeking fd: 0x63, offset: 0x0, whence: SCE_SEEK_END
[08:55:39.934] |T| [seek_file]: _sceIoLseek: Seeking fd: 0x63, offset: 0x0, whence: SCE_SEEK_CUR
[08:55:39.934] |T| [seek_file]: _sceIoLseek: Seeking fd: 0x63, offset: 0x0, whence: SCE_SEEK_SET
[08:55:39.936] |T| [seek_file]: _sceIoLseek: Seeking fd: 0x63, offset: 0x0, whence: SCE_SEEK_SET
[08:55:39.936] |T| [read_file]: sceIoRead: Reading 12972 bytes of fd 0x63
[08:55:39.937] |T| [close_file]: sceIoClose: Closing file fd: 0x63
[08:55:39.937] |I| [export_sceIoOpen]: Opening file: app0:/resource/anime/common/0010_00.gxt
[08:55:39.941] |T| [open_file]: sceIoOpen: Opening file app0:/resource/anime/common/0010_00.gxt (ux0:/app/PCSE00999/resource/anime/common/0010_00.gxt), fd: 0x64
[08:55:39.942] |T| [seek_file]: _sceIoLseek: Seeking fd: 0x64, offset: 0x0, whence: SCE_SEEK_END
[08:55:39.942] |T| [seek_file]: _sceIoLseek: Seeking fd: 0x64, offset: 0x0, whence: SCE_SEEK_CUR
[08:55:39.943] |T| [seek_file]: _sceIoLseek: Seeking fd: 0x64, offset: 0x0, whence: SCE_SEEK_SET
[08:55:39.944] |T| [seek_file]: _sceIoLseek: Seeking fd: 0x64, offset: 0x0, whence: SCE_SEEK_SET
[08:55:39.944] |T| [read_file]: sceIoRead: Reading 2112 bytes of fd 0x64
[08:55:39.945] |T| [close_file]: sceIoClose: Closing file fd: 0x64
[08:55:39.948] |I| [export_sceIoOpen]: Opening file: app0:/resource/anime/common/0012.ssbp
[08:55:39.952] |T| [open_file]: sceIoOpen: Opening file app0:/resource/anime/common/0012.ssbp (ux0:/app/PCSE00999/resource/anime/common/0012.ssbp), fd: 0x65
[08:55:39.953] |T| [seek_file]: _sceIoLseek: Seeking fd: 0x65, offset: 0x0, whence: SCE_SEEK_END
