[23:42:55.841] |I| [SDL_main]:  Vita3K v0.1 647-42cde29
[23:44:41.645] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.646] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.648] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.649] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.651] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.653] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.655] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.656] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.659] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.660] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.662] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.663] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.665] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.667] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.668] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.670] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.672] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.673] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.675] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.677] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.678] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.680] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.681] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.683] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.685] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.687] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.689] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.690] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.694] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.696] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.698] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.700] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.702] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.704] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.705] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.706] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.708] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.709] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.711] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.712] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.713] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.715] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.716] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.717] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.719] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.720] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.722] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.723] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.724] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.726] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.728] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.729] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.730] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.731] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.733] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.734] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.735] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.737] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.738] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.739] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.744] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.745] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.746] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.748] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.749] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.750] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.752] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.753] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.755] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.756] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.757] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.758] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.760] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.761] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.763] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.764] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.765] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.766] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.768] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.769] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.770] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.771] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.773] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.774] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.775] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.777] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.778] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.780] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.782] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.783] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.785] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.787] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.789] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.790] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.792] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.793] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.795] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.796] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.798] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.800] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.801] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.803] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.805] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.807] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.808] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.810] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.811] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.813] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.814] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.816] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.818] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.820] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.821] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.823] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.824] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.826] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.828] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.829] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.830] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.832] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.834] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.836] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.837] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.839] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.840] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.841] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.843] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.845] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.846] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.848] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.850] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.851] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.853] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.855] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.857] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.858] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.859] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.861] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.862] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.863] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.865] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.866] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.867] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.869] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.870] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.872] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.874] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.875] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.876] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.878] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.879] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.881] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.883] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.884] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.886] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.887] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.889] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.890] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.892] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.893] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.894] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.896] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.897] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.899] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.901] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.902] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.904] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.905] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.907] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.909] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.910] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.912] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.913] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.915] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.917] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.919] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.920] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.922] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.924] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.925] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.926] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.928] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.929] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.930] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.933] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.934] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.936] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.937] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.939] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.940] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.942] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.943] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.945] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.947] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.948] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.950] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.952] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.953] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.954] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.956] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.957] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.959] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.961] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.963] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.964] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.966] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.967] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.970] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.971] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.972] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.974] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.975] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.985] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.987] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.989] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.990] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.992] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.994] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.995] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.997] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:41.999] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.000] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.002] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.003] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.005] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.007] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.009] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.010] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.012] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.013] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.015] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.016] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.018] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.020] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.021] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.023] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.025] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.027] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.028] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.030] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.031] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.033] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.034] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.036] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.041] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.043] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.044] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.046] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.047] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.049] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.050] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.052] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.053] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.055] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.056] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.057] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.059] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.061] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.063] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.064] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.066] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.067] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.069] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.070] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.072] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.073] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.075] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.077] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.079] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.080] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.082] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.084] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.093] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.094] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.096] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.097] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.101] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.103] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.105] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.106] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.108] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.109] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.111] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.112] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.114] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.115] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.117] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.121] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.125] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.128] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.132] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.133] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.136] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.138] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.140] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.142] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.144] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.146] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.147] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.149] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.151] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.153] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.155] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.156] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.158] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.160] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.161] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.163] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.164] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.165] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
