[14:42:10.352] |I| [SDL_main]:  Vita3K v0.1 597-5b97fe1
    6(texcoord0):      3(ptr) Variable Input
    7(texcoord1):      3(ptr) Variable Input
               8:             TypePointer Output 2(fvec4)
 9(out_Position):      8(ptr) Variable Output
  10(out_Color0):      8(ptr) Variable Output
11(out_TexCoord0):      8(ptr) Variable Output
12(out_TexCoord1):      8(ptr) Variable Output
              13:             TypeVoid
              14:             TypeFunction 13
     15(main_vs):          13 Function None 14
              16:             Label
                              Return
                              FunctionEnd

[14:42:16.460] |D| [shadergen::spirv::generate_glsl]:  Generated GLSL:
#version 410
#ifdef GL_ARB_shading_language_420pack
#extension GL_ARB_shading_language_420pack : require
#endif

in vec4 position;
in vec4 color;
in vec4 texcoord0;
in vec4 texcoord1;
out vec4 out_Position;
out vec4 out_Color0;
out vec4 out_TexCoord0;
out vec4 out_TexCoord1;

void main()
{
}


[14:42:16.467] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xD at offset: 0xA3800, whence: SCE_SEEK_SET
[14:42:16.467] |T| [read_file]:  sceIoRead: Reading file: fd: 0xD, size: 278
[14:42:16.469] |E| [renderer::load_vertex_shader]:  Missing vertex shader 49818f0b736af1c4fb6908ddcde68a471bb4111c9c55146499f027866b5faae7
[14:42:16.469] |D| [gxp::log_parameter]:  Vertex attribute: name:position semantic:POSITION type:0 component_count:4 container_index:0x0
[14:42:16.469] |D| [gxp::log_parameter]:  Vertex attribute: name:color semantic:COLOR type:0 component_count:4 container_index:0x0
[14:42:16.470] |D| [gxp::log_parameter]:  Vertex attribute: name:texcoord0 semantic:TEXCOORD type:0 component_count:4 container_index:0x0
[14:42:16.470] |D| [shadergen::spirv::generate_shader]:  SPIR-V Disassembly:
// Module Version 10300
// Generated by (magic number): 1337000
// Id's are bound by 21

                              Capability Shader
                              MemoryModel Logical Simple
                              EntryPoint Vertex 19  "main_vs" 4 5 6 8 9 10 11 12 13 14 15 16
                              SourceExtension  "gxp"
                              Name 4  "position"
                              Name 5  "color"
                              Name 6  "texcoord0"
                              Name 8  "out_Position"
                              Name 9  "out_Color0"
                              Name 10  "out_TexCoord0"
                              Name 11  "out_TexCoord1"
                              Name 12  "out_TexCoord2"
                              Name 13  "out_TexCoord3"
                              Name 14  "out_TexCoord4"
                              Name 15  "out_TexCoord5"
                              Name 16  "out_TexCoord6"
                              Name 19  "main_vs"
               1:             TypeFloat 32
               2:             TypeVector 1(float) 4
               3:             TypePointer Input 2(fvec4)
     4(position):      3(ptr) Variable Input
        5(color):      3(ptr) Variable Input
    6(texcoord0):      3(ptr) Variable Input
               7:             TypePointer Output 2(fvec4)
 8(out_Position):      7(ptr) Variable Output
   9(out_Color0):      7(ptr) Variable Output
10(out_TexCoord0):      7(ptr) Variable Output
11(out_TexCoord1):      7(ptr) Variable Output
12(out_TexCoord2):      7(ptr) Variable Output
13(out_TexCoord3):      7(ptr) Variable Output
14(out_TexCoord4):      7(ptr) Variable Output
15(out_TexCoord5):      7(ptr) Variable Output
16(out_TexCoord6):      7(ptr) Variable Output
              17:             TypeVoid
              18:             TypeFunction 17
     19(main_vs):          17 Function None 18
              20:             Label
                              Return
                              FunctionEnd

[14:42:16.485] |D| [shadergen::spirv::generate_glsl]:  Generated GLSL:
#version 410
#ifdef GL_ARB_shading_language_420pack
#extension GL_ARB_shading_language_420pack : require
#endif

in vec4 position;
in vec4 color;
in vec4 texcoord0;
out vec4 out_Position;
out vec4 out_Color0;
out vec4 out_TexCoord0;
out vec4 out_TexCoord1;
out vec4 out_TexCoord2;
out vec4 out_TexCoord3;
out vec4 out_TexCoord4;
out vec4 out_TexCoord5;
out vec4 out_TexCoord6;

void main()
{
}


[14:42:16.493] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xD at offset: 0x69000, whence: SCE_SEEK_SET
[14:42:16.493] |T| [read_file]:  sceIoRead: Reading file: fd: 0xD, size: 195
[14:42:16.497] |E| [renderer::load_fragment_shader]:  Missing fragment shader ce23bd2c7b84a40d315340d1c38ddb114f6b25698f9548e4f5f2e64f875fb4a6
[14:42:16.497] |D| [gxp::log_parameter]:  Sampler: name:texture0 semantic:ATTR type:0 component_count:4 container_index:0x0
[14:42:16.497] |D| [shadergen::spirv::generate_shader]:  SPIR-V Disassembly:
// Module Version 10300
// Generated by (magic number): 1337000
// Id's are bound by 18

                              Capability Shader
                              MemoryModel Logical Simple
                              EntryPoint Fragment 13  "main_fs" 8 10
                              ExecutionMode 13 OriginLowerLeft
                              SourceExtension  "gxp"
                              Name 5  "texture0"
                              Name 8  "in_TexCoord0"
                              Name 10  "out_color"
                              Name 13  "main_fs"
                              Decorate 10(out_color) Location 0
               1:             TypeFloat 32
               2:             TypeImage 1(float) 2D sampled format:Unknown
               3:             TypeSampledImage 2
               4:             TypePointer UniformConstant 3
     5(texture0):      4(ptr) Variable UniformConstant
               6:             TypeVector 1(float) 4
               7:             TypePointer Input 6(fvec4)
 8(in_TexCoord0):      7(ptr) Variable Input
               9:             TypePointer Output 6(fvec4)
   10(out_color):      9(ptr) Variable Output
              11:             TypeVoid
              12:             TypeFunction 11
              15:    1(float) Constant 0
              16:    1(float) Constant 1065353216
              17:    6(fvec4) ConstantComposite 15 15 16 16
     13(main_fs):          11 Function None 12
              14:             Label
                              Store 10(out_color) 17
                              Return
                              FunctionEnd

[14:42:16.507] |D| [shadergen::spirv::generate_glsl]:  Generated GLSL:
#version 410
#ifdef GL_ARB_shading_language_420pack
#extension GL_ARB_shading_language_420pack : require
#endif

uniform sampler2D texture0;

in vec4 in_TexCoord0;
layout(location = 0) out vec4 out_color;

void main()
{
    out_color = vec4(0.0, 0.0, 1.0, 1.0);
}


[14:42:16.513] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xD at offset: 0x69800, whence: SCE_SEEK_SET
[14:42:16.513] |T| [read_file]:  sceIoRead: Reading file: fd: 0xD, size: 132
[14:42:16.514] |E| [renderer::load_fragment_shader]:  Missing fragment shader ad88a20dd6aaf3414208b653cf97ee1fc4652f9a1fc7f7101a57c5d2af819ca3
[14:42:16.514] |D| [gxp::log_parameter]:  Sampler: name:texture0 semantic:BCOL type:0 component_count:4 container_index:0x0
[14:42:16.515] |D| [shadergen::spirv::generate_shader]:  SPIR-V Disassembly:
// Module Version 10300
// Generated by (magic number): 1337000
// Id's are bound by 18

                              Capability Shader
                              MemoryModel Logical Simple
                              EntryPoint Fragment 13  "main_fs" 8 10
                              ExecutionMode 13 OriginLowerLeft
                              SourceExtension  "gxp"
                              Name 5  "texture0"
                              Name 8  "in_TexCoord0"
                              Name 10  "out_color"
                              Name 13  "main_fs"
                              Decorate 10(out_color) Location 0
               1:             TypeFloat 32
               2:             TypeImage 1(float) 2D sampled format:Unknown
               3:             TypeSampledImage 2
               4:             TypePointer UniformConstant 3
     5(texture0):      4(ptr) Variable UniformConstant
               6:             TypeVector 1(float) 4
               7:             TypePointer Input 6(fvec4)
 8(in_TexCoord0):      7(ptr) Variable Input
               9:             TypePointer Output 6(fvec4)
   10(out_color):      9(ptr) Variable Output
              11:             TypeVoid
              12:             TypeFunction 11
              15:    1(float) Constant 0
              16:    1(float) Constant 1065353216
              17:    6(fvec4) ConstantComposite 15 15 16 16
     13(main_fs):          11 Function None 12
              14:             Label
                              Store 10(out_color) 17
                              Return
                              FunctionEnd

[14:42:16.524] |D| [shadergen::spirv::generate_glsl]:  Generated GLSL:
#version 410
#ifdef GL_ARB_shading_language_420pack
#extension GL_ARB_shading_language_420pack : require
#endif

uniform sampler2D texture0;

in vec4 in_TexCoord0;
layout(location = 0) out vec4 out_color;

void main()
{
    out_color = vec4(0.0, 0.0, 1.0, 1.0);
}


[14:42:16.530] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xD at offset: 0x6A000, whence: SCE_SEEK_SET
[14:42:16.531] |T| [read_file]:  sceIoRead: Reading file: fd: 0xD, size: 260
[14:42:16.551] |E| [renderer::load_fragment_shader]:  Missing fragment shader a100fe69deed2a5d5d15a2380116c71f53c3f39b8555867155e31ebad4b5f126
[14:42:16.551] |D| [gxp::log_parameter]:  Uniform: name:balpha semantic:NONE type:0 component_count:4 container_index:0xE
[14:42:16.551] |D| [gxp::log_parameter]:  Sampler: name:texture0 semantic:ATTR type:0 component_count:4 container_index:0x0
[14:42:16.552] |D| [gxp::log_parameter]:  Sampler: name:texture1 semantic:ATTR type:0 component_count:4 container_index:0x0
[14:42:16.552] |D| [shadergen::spirv::generate_shader]:  SPIR-V Disassembly:
// Module Version 10300
// Generated by (magic number): 1337000
// Id's are bound by 22

                              Capability Shader
                              MemoryModel Logical Simple
                              EntryPoint Fragment 17  "main_fs" 11 12 14
                              ExecutionMode 17 OriginLowerLeft
                              SourceExtension  "gxp"
                              Name 4  "balpha"
                              Name 8  "texture0"
                              Name 9  "texture1"
                              Name 11  "in_TexCoord0"
                              Name 12  "in_TexCoord1"
                              Name 14  "out_color"
                              Name 17  "main_fs"
                              Decorate 14(out_color) Location 0
               1:             TypeFloat 32
               2:             TypeVector 1(float) 4
               3:             TypePointer UniformConstant 2(fvec4)
       4(balpha):      3(ptr) Variable UniformConstant
               5:             TypeImage 1(float) 2D sampled format:Unknown
               6:             TypeSampledImage 5
               7:             TypePointer UniformConstant 6
     8(texture0):      7(ptr) Variable UniformConstant
     9(texture1):      7(ptr) Variable UniformConstant
              10:             TypePointer Input 2(fvec4)
11(in_TexCoord0):     10(ptr) Variable Input
12(in_TexCoord1):     10(ptr) Variable Input
              13:             TypePointer Output 2(fvec4)
   14(out_color):     13(ptr) Variable Output
              15:             TypeVoid
              16:             TypeFunction 15
              19:    1(float) Constant 0
              20:    1(float) Constant 1065353216
              21:    2(fvec4) ConstantComposite 19 19 20 20
     17(main_fs):          15 Function None 16
              18:             Label
                              Store 14(out_color) 21
                              Return
                              FunctionEnd

[14:42:16.559] |D| [shadergen::spirv::generate_glsl]:  Generated GLSL:
#version 410
#ifdef GL_ARB_shading_language_420pack
#extension GL_ARB_shading_language_420pack : require
#endif

uniform vec4 balpha;
uniform sampler2D texture0;
uniform sampler2D texture1;

in vec4 in_TexCoord0;
in vec4 in_TexCoord1;
layout(location = 0) out vec4 out_color;

void main()
{
    out_color = vec4(0.0, 0.0, 1.0, 1.0);
}


[14:42:16.566] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xD at offset: 0x6A800, whence: SCE_SEEK_SET
[14:42:16.566] |T| [read_file]:  sceIoRead: Reading file: fd: 0xD, size: 245
[14:42:16.567] |E| [renderer::load_fragment_shader]:  Missing fragment shader 4418bb5a346eeb8c9ba31f9ba829edf54351801da75c4f3ffa8147ec929e6062
[14:42:16.568] |D| [gxp::log_parameter]:  Uniform: name:balpha semantic:NONE type:0 component_count:4 container_index:0xE
[14:42:16.569] |D| [gxp::log_parameter]:  Sampler: name:texture0 semantic:ATTR type:0 component_count:4 container_index:0x0
[14:42:16.569] |D| [gxp::log_parameter]:  Sampler: name:texture1 semantic:ATTR type:0 component_count:4 container_index:0x0
[14:42:16.570] |D| [shadergen::spirv::generate_shader]:  SPIR-V Disassembly:
// Module Version 10300
// Generated by (magic number): 1337000
// Id's are bound by 22

                              Capability Shader
                              MemoryModel Logical Simple
                              EntryPoint Fragment 17  "main_fs" 11 12 14
                              ExecutionMode 17 OriginLowerLeft
                              SourceExtension  "gxp"
                              Name 4  "balpha"
                              Name 8  "texture0"
                              Name 9  "texture1"
                              Name 11  "in_TexCoord0"
                              Name 12  "in_TexCoord1"
                              Name 14  "out_color"
                              Name 17  "main_fs"
                              Decorate 14(out_color) Location 0
               1:             TypeFloat 32
               2:             TypeVector 1(float) 4
               3:             TypePointer UniformConstant 2(fvec4)
       4(balpha):      3(ptr) Variable UniformConstant
               5:             TypeImage 1(float) 2D sampled format:Unknown
               6:             TypeSampledImage 5
               7:             TypePointer UniformConstant 6
     8(texture0):      7(ptr) Variable UniformConstant
     9(texture1):      7(ptr) Variable UniformConstant
              10:             TypePointer Input 2(fvec4)
11(in_TexCoord0):     10(ptr) Variable Input
12(in_TexCoord1):     10(ptr) Variable Input
              13:             TypePointer Output 2(fvec4)
   14(out_color):     13(ptr) Variable Output
              15:             TypeVoid
              16:             TypeFunction 15
              19:    1(float) Constant 0
              20:    1(float) Constant 1065353216
              21:    2(fvec4) ConstantComposite 19 19 20 20
     17(main_fs):          15 Function None 16
              18:             Label
                              Store 14(out_color) 21
                              Return
                              FunctionEnd

[14:42:16.582] |D| [shadergen::spirv::generate_glsl]:  Generated GLSL:
#version 410
#ifdef GL_ARB_shading_language_420pack
#extension GL_ARB_shading_language_420pack : require
#endif

uniform vec4 balpha;
uniform sampler2D texture0;
uniform sampler2D texture1;

in vec4 in_TexCoord0;
in vec4 in_TexCoord1;
layout(location = 0) out vec4 out_color;

void main()
{
    out_color = vec4(0.0, 0.0, 1.0, 1.0);
}


[14:42:16.591] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xD at offset: 0x6B000, whence: SCE_SEEK_SET
[14:42:16.592] |T| [read_file]:  sceIoRead: Reading file: fd: 0xD, size: 134
[14:42:16.617] |E| [renderer::load_fragment_shader]:  Missing fragment shader 0bf3d5646d4be84f34f362615cc27da6e28e35667ec4163a2405c5f24fe9d4a5
[14:42:16.618] |D| [gxp::log_parameter]:  Sampler: name:texture0 semantic:BCOL type:0 component_count:4 container_index:0x0
[14:42:16.618] |D| [shadergen::spirv::generate_shader]:  SPIR-V Disassembly:
// Module Version 10300
// Generated by (magic number): 1337000
// Id's are bound by 18

                              Capability Shader
                              MemoryModel Logical Simple
                              EntryPoint Fragment 13  "main_fs" 8 10
                              ExecutionMode 13 OriginLowerLeft
                              SourceExtension  "gxp"
                              Name 5  "texture0"
                              Name 8  "in_TexCoord0"
                              Name 10  "out_color"
                              Name 13  "main_fs"
                              Decorate 10(out_color) Location 0
               1:             TypeFloat 32
               2:             TypeImage 1(float) 2D sampled format:Unknown
               3:             TypeSampledImage 2
               4:             TypePointer UniformConstant 3
     5(texture0):      4(ptr) Variable UniformConstant
               6:             TypeVector 1(float) 4
               7:             TypePointer Input 6(fvec4)
 8(in_TexCoord0):      7(ptr) Variable Input
               9:             TypePointer Output 6(fvec4)
   10(out_color):      9(ptr) Variable Output
              11:             TypeVoid
              12:             TypeFunction 11
              15:    1(float) Constant 0
              16:    1(float) Constant 1065353216
              17:    6(fvec4) ConstantComposite 15 15 16 16
     13(main_fs):          11 Function None 12
              14:             Label
                              Store 10(out_color) 17
                              Return
                              FunctionEnd

[14:42:16.623] |D| [shadergen::spirv::generate_glsl]:  Generated GLSL:
#version 410
#ifdef GL_ARB_shading_language_420pack
#extension GL_ARB_shading_language_420pack : require
#endif

uniform sampler2D texture0;

in vec4 in_TexCoord0;
layout(location = 0) out vec4 out_color;

void main()
{
    out_color = vec4(0.0, 0.0, 1.0, 1.0);
}


[14:42:16.629] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xD at offset: 0x6B800, whence: SCE_SEEK_SET
[14:42:16.631] |T| [read_file]:  sceIoRead: Reading file: fd: 0xD, size: 95
[14:42:16.632] |E| [renderer::load_fragment_shader]:  Missing fragment shader 47aee9294e6df809f2d6766ead2da3edd7022bf8eb154b829eda21ee12ac86a0
[14:42:16.633] |D| [shadergen::spirv::generate_shader]:  SPIR-V Disassembly:
// Module Version 10300
// Generated by (magic number): 1337000
// Id's are bound by 12

                              Capability Shader
                              MemoryModel Logical Simple
                              EntryPoint Fragment 7  "main_fs" 4
                              ExecutionMode 7 OriginLowerLeft
                              SourceExtension  "gxp"
                              Name 4  "out_color"
                              Name 7  "main_fs"
                              Decorate 4(out_color) Location 0
               1:             TypeFloat 32
               2:             TypeVector 1(float) 4
               3:             TypePointer Output 2(fvec4)
    4(out_color):      3(ptr) Variable Output
               5:             TypeVoid
               6:             TypeFunction 5
               9:    1(float) Constant 0
              10:    1(float) Constant 1065353216
              11:    2(fvec4) ConstantComposite 9 9 10 10
      7(main_fs):           5 Function None 6
               8:             Label
                              Store 4(out_color) 11
                              Return
                              FunctionEnd

[14:42:16.639] |D| [shadergen::spirv::generate_glsl]:  Generated GLSL:
#version 410
#ifdef GL_ARB_shading_language_420pack
#extension GL_ARB_shading_language_420pack : require
#endif

layout(location = 0) out vec4 out_color;

void main()
{
    out_color = vec4(0.0, 0.0, 1.0, 1.0);
}


[14:42:16.644] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xD at offset: 0x6C000, whence: SCE_SEEK_SET
[14:42:16.644] |T| [read_file]:  sceIoRead: Reading file: fd: 0xD, size: 205
[14:42:16.647] |E| [renderer::load_fragment_shader]:  Missing fragment shader d5ad1292a56fa01e97e2820d08a4da7ecd3f862279213aab5201ba9fdd36e293
[14:42:16.647] |D| [gxp::log_parameter]:  Uniform: name:balpha semantic:NONE type:0 component_count:4 container_index:0xE
[14:42:16.647] |D| [gxp::log_parameter]:  Sampler: name:texture0 semantic:ATTR type:0 component_count:4 container_index:0x0
[14:42:16.648] |D| [shadergen::spirv::generate_shader]:  SPIR-V Disassembly:
// Module Version 10300
// Generated by (magic number): 1337000
// Id's are bound by 20

                              Capability Shader
                              MemoryModel Logical Simple
                              EntryPoint Fragment 15  "main_fs" 10 12
                              ExecutionMode 15 OriginLowerLeft
                              SourceExtension  "gxp"
                              Name 4  "balpha"
                              Name 8  "texture0"
                              Name 10  "in_TexCoord0"
                              Name 12  "out_color"
                              Name 15  "main_fs"
                              Decorate 12(out_color) Location 0
               1:             TypeFloat 32
               2:             TypeVector 1(float) 4
               3:             TypePointer UniformConstant 2(fvec4)
       4(balpha):      3(ptr) Variable UniformConstant
               5:             TypeImage 1(float) 2D sampled format:Unknown
               6:             TypeSampledImage 5
               7:             TypePointer UniformConstant 6
     8(texture0):      7(ptr) Variable UniformConstant
               9:             TypePointer Input 2(fvec4)
10(in_TexCoord0):      9(ptr) Variable Input
              11:             TypePointer Output 2(fvec4)
   12(out_color):     11(ptr) Variable Output
              13:             TypeVoid
              14:             TypeFunction 13
              17:    1(float) Constant 0
              18:    1(float) Constant 1065353216
              19:    2(fvec4) ConstantComposite 17 17 18 18
     15(main_fs):          13 Function None 14
              16:             Label
                              Store 12(out_color) 19
                              Return
                              FunctionEnd

[14:42:16.658] |D| [shadergen::spirv::generate_glsl]:  Generated GLSL:
#version 410
#ifdef GL_ARB_shading_language_420pack
#extension GL_ARB_shading_language_420pack : require
#endif

uniform vec4 balpha;
uniform sampler2D texture0;

in vec4 in_TexCoord0;
layout(location = 0) out vec4 out_color;

void main()
{
    out_color = vec4(0.0, 0.0, 1.0, 1.0);
}


[14:42:16.665] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xD at offset: 0x6C800, whence: SCE_SEEK_SET
[14:42:16.666] |T| [read_file]:  sceIoRead: Reading file: fd: 0xD, size: 211
[14:42:16.666] |E| [renderer::load_fragment_shader]:  Missing fragment shader b4cabedc966df05200ceb2da5240cad3004131921d95b5fc8418df6f921b4f43
[14:42:16.669] |D| [gxp::log_parameter]:  Uniform: name:balpha semantic:NONE type:0 component_count:4 container_index:0xE
[14:42:16.669] |D| [gxp::log_parameter]:  Sampler: name:texture0 semantic:ATTR type:0 component_count:4 container_index:0x0
[14:42:16.669] |D| [shadergen::spirv::generate_shader]:  SPIR-V Disassembly:
// Module Version 10300
// Generated by (magic number): 1337000
// Id's are bound by 20

                              Capability Shader
                              MemoryModel Logical Simple
                              EntryPoint Fragment 15  "main_fs" 10 12
                              ExecutionMode 15 OriginLowerLeft
                              SourceExtension  "gxp"
                              Name 4  "balpha"
                              Name 8  "texture0"
                              Name 10  "in_TexCoord0"
                              Name 12  "out_color"
                              Name 15  "main_fs"
                              Decorate 12(out_color) Location 0
               1:             TypeFloat 32
               2:             TypeVector 1(float) 4
               3:             TypePointer UniformConstant 2(fvec4)
       4(balpha):      3(ptr) Variable UniformConstant
               5:             TypeImage 1(float) 2D sampled format:Unknown
               6:             TypeSampledImage 5
               7:             TypePointer UniformConstant 6
     8(texture0):      7(ptr) Variable UniformConstant
               9:             TypePointer Input 2(fvec4)
10(in_TexCoord0):      9(ptr) Variable Input
              11:             TypePointer Output 2(fvec4)
   12(out_color):     11(ptr) Variable Output
              13:             TypeVoid
              14:             TypeFunction 13
              17:    1(float) Constant 0
              18:    1(float) Constant 1065353216
              19:    2(fvec4) ConstantComposite 17 17 18 18
     15(main_fs):          13 Function None 14
              16:             Label
                              Store 12(out_color) 19
                              Return
                              FunctionEnd

[14:42:16.679] |D| [shadergen::spirv::generate_glsl]:  Generated GLSL:
#version 410
#ifdef GL_ARB_shading_language_420pack
#extension GL_ARB_shading_language_420pack : require
#endif

uniform vec4 balpha;
uniform sampler2D texture0;

in vec4 in_TexCoord0;
layout(location = 0) out vec4 out_color;

void main()
{
    out_color = vec4(0.0, 0.0, 1.0, 1.0);
}


[14:42:16.688] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xD at offset: 0x6D000, whence: SCE_SEEK_SET
[14:42:16.688] |T| [read_file]:  sceIoRead: Reading file: fd: 0xD, size: 134
[14:42:16.689] |E| [renderer::load_fragment_shader]:  Missing fragment shader 8d0b26c204095bfb8fadb8b3f4f64ad4106f83668508c505d610d21796c92e33
[14:42:16.690] |D| [gxp::log_parameter]:  Sampler: name:texture0 semantic:BCOL type:0 component_count:4 container_index:0x0
[14:42:16.690] |D| [shadergen::spirv::generate_shader]:  SPIR-V Disassembly:
// Module Version 10300
// Generated by (magic number): 1337000
// Id's are bound by 18

                              Capability Shader
                              MemoryModel Logical Simple
                              EntryPoint Fragment 13  "main_fs" 8 10
                              ExecutionMode 13 OriginLowerLeft
                              SourceExtension  "gxp"
                              Name 5  "texture0"
                              Name 8  "in_TexCoord0"
                              Name 10  "out_color"
                              Name 13  "main_fs"
                              Decorate 10(out_color) Location 0
               1:             TypeFloat 32
               2:             TypeImage 1(float) 2D sampled format:Unknown
               3:             TypeSampledImage 2
               4:             TypePointer UniformConstant 3
     5(texture0):      4(ptr) Variable UniformConstant
               6:             TypeVector 1(float) 4
               7:             TypePointer Input 6(fvec4)
 8(in_TexCoord0):      7(ptr) Variable Input
               9:             TypePointer Output 6(fvec4)
   10(out_color):      9(ptr) Variable Output
              11:             TypeVoid
              12:             TypeFunction 11
              15:    1(float) Constant 0
              16:    1(float) Constant 1065353216
              17:    6(fvec4) ConstantComposite 15 15 16 16
     13(main_fs):          11 Function None 12
              14:             Label
                              Store 10(out_color) 17
                              Return
                              FunctionEnd

[14:42:16.698] |D| [shadergen::spirv::generate_glsl]:  Generated GLSL:
#version 410
#ifdef GL_ARB_shading_language_420pack
#extension GL_ARB_shading_language_420pack : require
#endif

uniform sampler2D texture0;

in vec4 in_TexCoord0;
layout(location = 0) out vec4 out_color;

void main()
{
    out_color = vec4(0.0, 0.0, 1.0, 1.0);
}


[14:42:16.707] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xD at offset: 0x6D800, whence: SCE_SEEK_SET
[14:42:16.707] |T| [read_file]:  sceIoRead: Reading file: fd: 0xD, size: 242
[14:42:16.707] |E| [renderer::load_fragment_shader]:  Missing fragment shader c28d3169f0815f4c2e3bfdbdfd5e7db54e8af30600f89d69229087289a81e5b7
[14:42:16.708] |D| [gxp::log_parameter]:  Sampler: name:texture0 semantic:BCOL type:0 component_count:4 container_index:0x0
[14:42:16.708] |D| [gxp::log_parameter]:  Sampler: name:texture1 semantic:BCOL type:0 component_count:4 container_index:0x0
[14:42:16.708] |D| [gxp::log_parameter]:  Sampler: name:texture2 semantic:BCOL type:0 component_count:4 container_index:0x0
[14:42:16.709] |D| [shadergen::spirv::generate_shader]:  SPIR-V Disassembly:
// Module Version 10300
// Generated by (magic number): 1337000
// Id's are bound by 21

                              Capability Shader
                              MemoryModel Logical Simple
                              EntryPoint Fragment 16  "main_fs" 10 11 13
                              ExecutionMode 16 OriginLowerLeft
                              SourceExtension  "gxp"
                              Name 5  "texture0"
                              Name 6  "texture1"
                              Name 7  "texture2"
                              Name 10  "in_TexCoord0"
                              Name 11  "in_TexCoord1"
                              Name 13  "out_color"
                              Name 16  "main_fs"
                              Decorate 13(out_color) Location 0
               1:             TypeFloat 32
               2:             TypeImage 1(float) 2D sampled format:Unknown
               3:             TypeSampledImage 2
               4:             TypePointer UniformConstant 3
     5(texture0):      4(ptr) Variable UniformConstant
     6(texture1):      4(ptr) Variable UniformConstant
     7(texture2):      4(ptr) Variable UniformConstant
               8:             TypeVector 1(float) 4
               9:             TypePointer Input 8(fvec4)
10(in_TexCoord0):      9(ptr) Variable Input
11(in_TexCoord1):      9(ptr) Variable Input
              12:             TypePointer Output 8(fvec4)
   13(out_color):     12(ptr) Variable Output
              14:             TypeVoid
              15:             TypeFunction 14
              18:    1(float) Constant 0
              19:    1(float) Constant 1065353216
              20:    8(fvec4) ConstantComposite 18 18 19 19
     16(main_fs):          14 Function None 15
              17:             Label
                              Store 13(out_color) 20
                              Return
                              FunctionEnd

[14:42:16.721] |D| [shadergen::spirv::generate_glsl]:  Generated GLSL:
#version 410
#ifdef GL_ARB_shading_language_420pack
#extension GL_ARB_shading_language_420pack : require
#endif

uniform sampler2D texture0;
uniform sampler2D texture1;
uniform sampler2D texture2;

in vec4 in_TexCoord0;
in vec4 in_TexCoord1;
layout(location = 0) out vec4 out_color;

void main()
{
    out_color = vec4(0.0, 0.0, 1.0, 1.0);
}


[14:42:16.728] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xD at offset: 0x6E000, whence: SCE_SEEK_SET
[14:42:16.728] |T| [read_file]:  sceIoRead: Reading file: fd: 0xD, size: 258
[14:42:16.729] |E| [renderer::load_fragment_shader]:  Missing fragment shader 529ecb1fc3998e92a17ee360179205a6607e91e28ab00b7621ae0705ba4c83f2
[14:42:16.729] |D| [gxp::log_parameter]:  Sampler: name:texture0 semantic:BCOL type:0 component_count:4 container_index:0x0
[14:42:16.729] |D| [gxp::log_parameter]:  Sampler: name:texture1 semantic:BCOL type:0 component_count:4 container_index:0x0
[14:42:16.730] |D| [gxp::log_parameter]:  Sampler: name:texture2 semantic:BCOL type:0 component_count:4 container_index:0x0
[14:42:16.730] |D| [gxp::log_parameter]:  Sampler: name:texture3 semantic:BCOL type:0 component_count:4 container_index:0x0
[14:42:16.731] |D| [shadergen::spirv::generate_shader]:  SPIR-V Disassembly:
// Module Version 10300
// Generated by (magic number): 1337000
// Id's are bound by 22

                              Capability Shader
                              MemoryModel Logical Simple
                              EntryPoint Fragment 17  "main_fs" 11 12 14
                              ExecutionMode 17 OriginLowerLeft
                              SourceExtension  "gxp"
                              Name 5  "texture0"
                              Name 6  "texture1"
                              Name 7  "texture2"
                              Name 8  "texture3"
                              Name 11  "in_TexCoord0"
                              Name 12  "in_TexCoord1"
                              Name 14  "out_color"
                              Name 17  "main_fs"
                              Decorate 14(out_color) Location 0
               1:             TypeFloat 32
               2:             TypeImage 1(float) 2D sampled format:Unknown
               3:             TypeSampledImage 2
               4:             TypePointer UniformConstant 3
     5(texture0):      4(ptr) Variable UniformConstant
     6(texture1):      4(ptr) Variable UniformConstant
     7(texture2):      4(ptr) Variable UniformConstant
     8(texture3):      4(ptr) Variable UniformConstant
               9:             TypeVector 1(float) 4
              10:             TypePointer Input 9(fvec4)
11(in_TexCoord0):     10(ptr) Variable Input
12(in_TexCoord1):     10(ptr) Variable Input
              13:             TypePointer Output 9(fvec4)
   14(out_color):     13(ptr) Variable Output
              15:             TypeVoid
              16:             TypeFunction 15
              19:    1(float) Constant 0
              20:    1(float) Constant 1065353216
              21:    9(fvec4) ConstantComposite 19 19 20 20
     17(main_fs):          15 Function None 16
              18:             Label
