[19:24:02.814] |C| [SDL_main]: PLEASE. DO NOT RUN VITA3K AS ADMIN OR WITH ADMIN PRIVILEGES.
[19:24:16.345] |T| [log_import_call]: [LLE] TID: 68  FUNC: 0x7f844719 UNRECOGNISED at 0x113fa84
[19:24:16.349] |E| [stat_file]: Missing file at ./sdcard/ux0/app/PCSG01132/Media/Managed/UnityEngine.AccessibilityModule.dll (target path: app0:/Media/Managed/UnityEngine.AccessibilityModule.dll)
[19:24:16.350] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[19:24:16.351] |E| [stat_file]: Missing file at ./sdcard/ux0/app/PCSG01132/Media/Managed/UnityEngine.ParticleSystemModule.dll (target path: app0:/Media/Managed/UnityEngine.ParticleSystemModule.dll)
[19:24:16.351] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[19:24:16.353] |E| [stat_file]: Missing file at ./sdcard/ux0/app/PCSG01132/Media/Managed/UnityEngine.VehiclesModule.dll (target path: app0:/Media/Managed/UnityEngine.VehiclesModule.dll)
[19:24:16.353] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[19:24:16.354] |E| [stat_file]: Missing file at ./sdcard/ux0/app/PCSG01132/Media/Managed/UnityEngine.ClothModule.dll (target path: app0:/Media/Managed/UnityEngine.ClothModule.dll)
[19:24:16.355] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[19:24:16.358] |E| [stat_file]: Missing file at ./sdcard/ux0/app/PCSG01132/Media/Managed/UnityEngine.TerrainPhysicsModule.dll (target path: app0:/Media/Managed/UnityEngine.TerrainPhysicsModule.dll)
[19:24:16.359] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[19:24:16.360] |E| [stat_file]: Missing file at ./sdcard/ux0/app/PCSG01132/Media/Managed/UnityEngine.ClusterInputModule.dll (target path: app0:/Media/Managed/UnityEngine.ClusterInputModule.dll)
[19:24:16.361] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[19:24:16.362] |E| [stat_file]: Missing file at ./sdcard/ux0/app/PCSG01132/Media/Managed/UnityEngine.ClusterRendererModule.dll (target path: app0:/Media/Managed/UnityEngine.ClusterRendererModule.dll)
[19:24:16.362] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[19:24:16.363] |E| [stat_file]: Missing file at ./sdcard/ux0/app/PCSG01132/Media/Managed/UnityEngine.UNETModule.dll (target path: app0:/Media/Managed/UnityEngine.UNETModule.dll)
[19:24:16.364] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[19:24:16.365] |E| [stat_file]: Missing file at ./sdcard/ux0/app/PCSG01132/Media/Managed/UnityEngine.UnityAnalyticsModule.dll (target path: app0:/Media/Managed/UnityEngine.UnityAnalyticsModule.dll)
[19:24:16.366] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[19:24:16.367] |E| [stat_file]: Missing file at ./sdcard/ux0/app/PCSG01132/Media/Managed/UnityEngine.PerformanceReportingModule.dll (target path: app0:/Media/Managed/UnityEngine.PerformanceReportingModule.dll)
[19:24:16.369] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[19:24:16.370] |E| [stat_file]: Missing file at ./sdcard/ux0/app/PCSG01132/Media/Managed/UnityEngine.UnityConnectModule.dll (target path: app0:/Media/Managed/UnityEngine.UnityConnectModule.dll)
[19:24:16.371] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[19:24:16.372] |E| [stat_file]: Missing file at ./sdcard/ux0/app/PCSG01132/Media/Managed/UnityEngine.WebModule.dll (target path: app0:/Media/Managed/UnityEngine.WebModule.dll)
[19:24:16.372] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[19:24:16.373] |E| [stat_file]: Missing file at ./sdcard/ux0/app/PCSG01132/Media/Managed/UnityEngine.ARModule.dll (target path: app0:/Media/Managed/UnityEngine.ARModule.dll)
[19:24:16.374] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[19:24:16.376] |E| [stat_file]: Missing file at ./sdcard/ux0/app/PCSG01132/Media/Managed/UnityEngine.UIElementsModule.dll (target path: app0:/Media/Managed/UnityEngine.UIElementsModule.dll)
[19:24:16.376] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[19:24:16.377] |E| [stat_file]: Missing file at ./sdcard/ux0/app/PCSG01132/Media/Managed/UnityEngine.StyleSheetsModule.dll (target path: app0:/Media/Managed/UnityEngine.StyleSheetsModule.dll)
[19:24:16.378] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[19:24:16.379] |E| [stat_file]: Missing file at ./sdcard/ux0/app/PCSG01132/Media/Managed/UnityEngine.AssetBundleModule.dll (target path: app0:/Media/Managed/UnityEngine.AssetBundleModule.dll)
[19:24:16.379] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[19:24:16.381] |E| [stat_file]: Missing file at ./sdcard/ux0/app/PCSG01132/Media/Managed/UnityEngine.CrashReportingModule.dll (target path: app0:/Media/Managed/UnityEngine.CrashReportingModule.dll)
[19:24:16.381] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[19:24:16.382] |E| [stat_file]: Missing file at ./sdcard/ux0/app/PCSG01132/Media/Managed/UnityEngine.GameCenterModule.dll (target path: app0:/Media/Managed/UnityEngine.GameCenterModule.dll)
[19:24:16.385] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[19:24:16.388] |E| [stat_file]: Missing file at ./sdcard/ux0/app/PCSG01132/Media/Managed/UnityEngine.ParticlesLegacyModule.dll (target path: app0:/Media/Managed/UnityEngine.ParticlesLegacyModule.dll)
[19:24:16.388] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[19:24:16.390] |E| [stat_file]: Missing file at ./sdcard/ux0/app/PCSG01132/Media/Managed/UnityEngine.ScreenCaptureModule.dll (target path: app0:/Media/Managed/UnityEngine.ScreenCaptureModule.dll)
[19:24:16.390] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[19:24:16.392] |E| [stat_file]: Missing file at ./sdcard/ux0/app/PCSG01132/Media/Managed/UnityEngine.SpriteMaskModule.dll (target path: app0:/Media/Managed/UnityEngine.SpriteMaskModule.dll)
[19:24:16.393] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[19:24:16.394] |E| [stat_file]: Missing file at ./sdcard/ux0/app/PCSG01132/Media/Managed/UnityEngine.SpriteShapeModule.dll (target path: app0:/Media/Managed/UnityEngine.SpriteShapeModule.dll)
[19:24:16.394] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[19:24:16.398] |E| [stat_file]: Missing file at ./sdcard/ux0/app/PCSG01132/Media/Managed/UnityEngine.UnityWebRequestTextureModule.dll (target path: app0:/Media/Managed/UnityEngine.UnityWebRequestTextureModule.dll)
[19:24:16.399] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[19:24:16.401] |E| [stat_file]: Missing file at ./sdcard/ux0/app/PCSG01132/Media/Managed/UnityEngine.VideoModule.dll (target path: app0:/Media/Managed/UnityEngine.VideoModule.dll)
[19:24:16.402] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[19:24:16.403] |E| [stat_file]: Missing file at ./sdcard/ux0/app/PCSG01132/Media/Managed/UnityEngine.WindModule.dll (target path: app0:/Media/Managed/UnityEngine.WindModule.dll)
[19:24:16.403] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[19:24:16.407] |T| [log_import_call]: [LLE] TID: 68  FUNC: 0x162420ba UNRECOGNISED at 0x113f724
[19:24:16.407] |T| [log_import_call]: [LLE] TID: 68  FUNC: 0x70920860 UNRECOGNISED at 0x113fa34
[19:24:16.409] |I| [export_sceIoOpen]: Opening file: app0:/Media/Managed/UnityEngine.dll
[19:24:16.409] |T| [open_file]: sceIoOpen: Opening file app0:/Media/Managed/UnityEngine.dll (ux0:/app/PCSG01132/Media/Managed/UnityEngine.dll), fd: 0x16
[19:24:16.414] |T| [close_file]: sceIoClose: Closing file fd: 0x16
[19:24:16.419] |I| [export_sceIoOpen]: Opening file: app0:/Media/Managed/UnityEngine.dll.config
[19:24:16.419] |E| [open_file]: Missing file at ./sdcard/ux0/app/PCSG01132/Media/Managed/UnityEngine.dll.config (target path: app0:/Media/Managed/UnityEngine.dll.config)
[19:24:16.420] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[19:24:16.420] |I| [export_sceIoOpen]: Opening file: app0:Media/Managed/mono/assemblies/UnityEngine/UnityEngine.config
[19:24:16.421] |E| [open_file]: Missing file at ./sdcard/ux0/app/PCSG01132/Media/Managed/mono/assemblies/UnityEngine/UnityEngine.config (target path: app0:Media/Managed/mono/assemblies/UnityEngine/UnityEngine.config)
[19:24:16.421] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[19:24:16.422] |T| [log_import_call]: [LLE] TID: 68  FUNC: 0xb0b22c43 UNRECOGNISED at 0x113fc44
[19:24:16.423] |I| [export_sceIoOpen]: Opening file: app0:/Media/Managed/UnityEngine.CoreModule.dll
[19:24:16.423] |T| [open_file]: sceIoOpen: Opening file app0:/Media/Managed/UnityEngine.CoreModule.dll (ux0:/app/PCSG01132/Media/Managed/UnityEngine.CoreModule.dll), fd: 0x17
[19:24:16.425] |T| [close_file]: sceIoClose: Closing file fd: 0x17
[19:24:16.428] |I| [export_sceIoOpen]: Opening file: app0:Media/Managed/mono/gac/policy.2.0.System/0.0.0.0__b77a5c561934e089/policy.2.0.System.dll
[19:24:16.430] |E| [open_file]: Missing file at ./sdcard/ux0/app/PCSG01132/Media/Managed/mono/gac/policy.2.0.System/0.0.0.0__b77a5c561934e089/policy.2.0.System.dll (target path: app0:Media/Managed/mono/gac/policy.2.0.System/0.0.0.0__b77a5c561934e089/policy.2.0.System.dll)
[19:24:16.431] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[19:24:16.433] |E| [stat_file]: Cannot find device for path: app0/System.dll
[19:24:16.434] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[19:24:16.435] |E| [stat_file]: Cannot find device for path: app0/System.exe
[19:24:16.435] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[19:24:16.436] |E| [stat_file]: Cannot find device for path: app0/System/System.dll
[19:24:16.436] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[19:24:16.437] |E| [stat_file]: Cannot find device for path: app0/System/System.exe
[19:24:16.437] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[19:24:16.438] |E| [stat_file]: Cannot find device for path: Media/Managed/System.dll
[19:24:16.438] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[19:24:16.438] |E| [stat_file]: Cannot find device for path: Media/Managed/System.exe
[19:24:16.439] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[19:24:16.439] |E| [stat_file]: Cannot find device for path: Media/Managed/System/System.dll
[19:24:16.439] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[19:24:16.440] |E| [stat_file]: Cannot find device for path: Media/Managed/System/System.exe
[19:24:16.440] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[19:24:16.445] |I| [export_sceIoOpen]: Opening file: app0:Media/Managed/mono/gac/System/2.0.0.0__b77a5c561934e089/System.dll
[19:24:16.446] |E| [open_file]: Missing file at ./sdcard/ux0/app/PCSG01132/Media/Managed/mono/gac/System/2.0.0.0__b77a5c561934e089/System.dll (target path: app0:Media/Managed/mono/gac/System/2.0.0.0__b77a5c561934e089/System.dll)
[19:24:16.447] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[19:24:16.449] |I| [export_sceIoOpen]: Opening file: app0:Media/Managed/System.dll
[19:24:16.449] |T| [open_file]: sceIoOpen: Opening file app0:Media/Managed/System.dll (ux0:/app/PCSG01132/Media/Managed/System.dll), fd: 0x18
[19:24:16.452] |T| [close_file]: sceIoClose: Closing file fd: 0x18
[19:24:16.454] |I| [export_sceIoOpen]: Opening file: app0:Media/Managed/mono/gac/policy.2.0.System.Xml/0.0.0.0__b77a5c561934e089/policy.2.0.System.Xml.dll
[19:24:16.455] |E| [open_file]: Missing file at ./sdcard/ux0/app/PCSG01132/Media/Managed/mono/gac/policy.2.0.System.Xml/0.0.0.0__b77a5c561934e089/policy.2.0.System.Xml.dll (target path: app0:Media/Managed/mono/gac/policy.2.0.System.Xml/0.0.0.0__b77a5c561934e089/policy.2.0.System.Xml.dll)
[19:24:16.455] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[19:24:16.456] |E| [stat_file]: Cannot find device for path: app0/System.Xml.dll
[19:24:16.456] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[19:24:16.457] |E| [stat_file]: Cannot find device for path: app0/System.Xml.exe
[19:24:16.457] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[19:24:16.458] |E| [stat_file]: Cannot find device for path: app0/System.Xml/System.Xml.dll
[19:24:16.459] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[19:24:16.459] |E| [stat_file]: Cannot find device for path: app0/System.Xml/System.Xml.exe
[19:24:16.459] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[19:24:16.462] |E| [stat_file]: Cannot find device for path: Media/Managed/System.Xml.dll
[19:24:16.463] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[19:24:16.463] |E| [stat_file]: Cannot find device for path: Media/Managed/System.Xml.exe
[19:24:16.464] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[19:24:16.464] |E| [stat_file]: Cannot find device for path: Media/Managed/System.Xml/System.Xml.dll
[19:24:16.464] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[19:24:16.465] |E| [stat_file]: Cannot find device for path: Media/Managed/System.Xml/System.Xml.exe
[19:24:16.465] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[19:24:16.466] |I| [export_sceIoOpen]: Opening file: app0:Media/Managed/mono/gac/System.Xml/2.0.0.0__b77a5c561934e089/System.Xml.dll
[19:24:16.466] |E| [open_file]: Missing file at ./sdcard/ux0/app/PCSG01132/Media/Managed/mono/gac/System.Xml/2.0.0.0__b77a5c561934e089/System.Xml.dll (target path: app0:Media/Managed/mono/gac/System.Xml/2.0.0.0__b77a5c561934e089/System.Xml.dll)
[19:24:16.467] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[19:24:16.468] |I| [export_sceIoOpen]: Opening file: app0:Media/Managed/System.Xml.dll
[19:24:16.468] |T| [open_file]: sceIoOpen: Opening file app0:Media/Managed/System.Xml.dll (ux0:/app/PCSG01132/Media/Managed/System.Xml.dll), fd: 0x19
[19:24:16.469] |T| [close_file]: sceIoClose: Closing file fd: 0x19
[19:24:16.470] |I| [export_sceIoOpen]: Opening file: app0:Media/Managed/System.Xml.dll.config
[19:24:16.471] |E| [open_file]: Missing file at ./sdcard/ux0/app/PCSG01132/Media/Managed/System.Xml.dll.config (target path: app0:Media/Managed/System.Xml.dll.config)
[19:24:16.471] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[19:24:16.472] |I| [export_sceIoOpen]: Opening file: app0:Media/Managed/mono/assemblies/System.Xml/System.Xml.config
[19:24:16.472] |E| [open_file]: Missing file at ./sdcard/ux0/app/PCSG01132/Media/Managed/mono/assemblies/System.Xml/System.Xml.config (target path: app0:Media/Managed/mono/assemblies/System.Xml/System.Xml.config)
[19:24:16.473] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[19:24:16.474] |I| [export_sceIoOpen]: Opening file: app0:Media/Managed/mono/gac/policy.2.0.System.Configuration/0.0.0.0__b03f5f7f11d50a3a/policy.2.0.System.Configuration.dll
[19:24:16.475] |E| [open_file]: Missing file at ./sdcard/ux0/app/PCSG01132/Media/Managed/mono/gac/policy.2.0.System.Configuration/0.0.0.0__b03f5f7f11d50a3a/policy.2.0.System.Configuration.dll (target path: app0:Media/Managed/mono/gac/policy.2.0.System.Configuration/0.0.0.0__b03f5f7f11d50a3a/policy.2.0.System.Configuration.dll)
[19:24:16.478] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[19:24:16.479] |E| [stat_file]: Cannot find device for path: app0/System.Configuration.dll
[19:24:16.480] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[19:24:16.480] |E| [stat_file]: Cannot find device for path: app0/System.Configuration.exe
[19:24:16.481] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[19:24:16.481] |E| [stat_file]: Cannot find device for path: app0/System.Configuration/System.Configuration.dll
[19:24:16.481] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[19:24:16.482] |E| [stat_file]: Cannot find device for path: app0/System.Configuration/System.Configuration.exe
[19:24:16.482] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[19:24:16.483] |E| [stat_file]: Cannot find device for path: Media/Managed/System.Configuration.dll
[19:24:16.483] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[19:24:16.484] |E| [stat_file]: Cannot find device for path: Media/Managed/System.Configuration.exe
[19:24:16.484] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[19:24:16.484] |E| [stat_file]: Cannot find device for path: Media/Managed/System.Configuration/System.Configuration.dll
[19:24:16.485] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[19:24:16.485] |E| [stat_file]: Cannot find device for path: Media/Managed/System.Configuration/System.Configuration.exe
[19:24:16.486] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[19:24:16.487] |I| [export_sceIoOpen]: Opening file: app0:Media/Managed/mono/gac/System.Configuration/2.0.0.0__b03f5f7f11d50a3a/System.Configuration.dll
[19:24:16.487] |E| [open_file]: Missing file at ./sdcard/ux0/app/PCSG01132/Media/Managed/mono/gac/System.Configuration/2.0.0.0__b03f5f7f11d50a3a/System.Configuration.dll (target path: app0:Media/Managed/mono/gac/System.Configuration/2.0.0.0__b03f5f7f11d50a3a/System.Configuration.dll)
[19:24:16.488] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[19:24:16.488] |I| [export_sceIoOpen]: Opening file: app0:Media/Managed/System.Configuration.dll
[19:24:16.489] |T| [open_file]: sceIoOpen: Opening file app0:Media/Managed/System.Configuration.dll (ux0:/app/PCSG01132/Media/Managed/System.Configuration.dll), fd: 0x1a
[19:24:16.490] |T| [close_file]: sceIoClose: Closing file fd: 0x1a
[19:24:16.492] |I| [export_sceIoOpen]: Opening file: app0:Media/Managed/mono/gac/policy.2.0.System.Security/0.0.0.0__b03f5f7f11d50a3a/policy.2.0.System.Security.dll
[19:24:16.496] |E| [open_file]: Missing file at ./sdcard/ux0/app/PCSG01132/Media/Managed/mono/gac/policy.2.0.System.Security/0.0.0.0__b03f5f7f11d50a3a/policy.2.0.System.Security.dll (target path: app0:Media/Managed/mono/gac/policy.2.0.System.Security/0.0.0.0__b03f5f7f11d50a3a/policy.2.0.System.Security.dll)
[19:24:16.497] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[19:24:16.497] |E| [stat_file]: Cannot find device for path: app0/System.Security.dll
[19:24:16.497] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[19:24:16.498] |E| [stat_file]: Cannot find device for path: app0/System.Security.exe
[19:24:16.498] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[19:24:16.499] |E| [stat_file]: Cannot find device for path: app0/System.Security/System.Security.dll
[19:24:16.499] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[19:24:16.500] |E| [stat_file]: Cannot find device for path: app0/System.Security/System.Security.exe
[19:24:16.500] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[19:24:16.501] |E| [stat_file]: Cannot find device for path: Media/Managed/System.Security.dll
[19:24:16.501] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[19:24:16.502] |E| [stat_file]: Cannot find device for path: Media/Managed/System.Security.exe
[19:24:16.502] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[19:24:16.502] |E| [stat_file]: Cannot find device for path: Media/Managed/System.Security/System.Security.dll
[19:24:16.503] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[19:24:16.503] |E| [stat_file]: Cannot find device for path: Media/Managed/System.Security/System.Security.exe
[19:24:16.503] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[19:24:16.504] |I| [export_sceIoOpen]: Opening file: app0:Media/Managed/mono/gac/System.Security/2.0.0.0__b03f5f7f11d50a3a/System.Security.dll
[19:24:16.505] |E| [open_file]: Missing file at ./sdcard/ux0/app/PCSG01132/Media/Managed/mono/gac/System.Security/2.0.0.0__b03f5f7f11d50a3a/System.Security.dll (target path: app0:Media/Managed/mono/gac/System.Security/2.0.0.0__b03f5f7f11d50a3a/System.Security.dll)
[19:24:16.505] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[19:24:16.506] |I| [export_sceIoOpen]: Opening file: app0:Media/Managed/System.Security.dll
[19:24:16.506] |T| [open_file]: sceIoOpen: Opening file app0:Media/Managed/System.Security.dll (ux0:/app/PCSG01132/Media/Managed/System.Security.dll), fd: 0x1b
[19:24:16.507] |T| [close_file]: sceIoClose: Closing file fd: 0x1b
[19:24:16.509] |I| [export_sceIoOpen]: Opening file: app0:Media/Managed/System.Security.dll.config
[19:24:16.511] |E| [open_file]: Missing file at ./sdcard/ux0/app/PCSG01132/Media/Managed/System.Security.dll.config (target path: app0:Media/Managed/System.Security.dll.config)
[19:24:16.512] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[19:24:16.513] |I| [export_sceIoOpen]: Opening file: app0:Media/Managed/mono/assemblies/System.Security/System.Security.config
[19:24:16.513] |E| [open_file]: Missing file at ./sdcard/ux0/app/PCSG01132/Media/Managed/mono/assemblies/System.Security/System.Security.config (target path: app0:Media/Managed/mono/assemblies/System.Security/System.Security.config)
[19:24:16.514] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[19:24:16.514] |I| [export_sceIoOpen]: Opening file: app0:Media/Managed/System.Configuration.dll.config
[19:24:16.515] |E| [open_file]: Missing file at ./sdcard/ux0/app/PCSG01132/Media/Managed/System.Configuration.dll.config (target path: app0:Media/Managed/System.Configuration.dll.config)
[19:24:16.515] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[19:24:16.516] |I| [export_sceIoOpen]: Opening file: app0:Media/Managed/mono/assemblies/System.Configuration/System.Configuration.config
[19:24:16.517] |E| [open_file]: Missing file at ./sdcard/ux0/app/PCSG01132/Media/Managed/mono/assemblies/System.Configuration/System.Configuration.config (target path: app0:Media/Managed/mono/assemblies/System.Configuration/System.Configuration.config)
[19:24:16.517] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[19:24:16.518] |I| [export_sceIoOpen]: Opening file: app0:Media/Managed/mono/gac/policy.2.0.Mono.Security/0.0.0.0__0738eb9f132ed756/policy.2.0.Mono.Security.dll
[19:24:16.518] |E| [open_file]: Missing file at ./sdcard/ux0/app/PCSG01132/Media/Managed/mono/gac/policy.2.0.Mono.Security/0.0.0.0__0738eb9f132ed756/policy.2.0.Mono.Security.dll (target path: app0:Media/Managed/mono/gac/policy.2.0.Mono.Security/0.0.0.0__0738eb9f132ed756/policy.2.0.Mono.Security.dll)
[19:24:16.519] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[19:24:16.519] |E| [stat_file]: Cannot find device for path: app0/Mono.Security.dll
[19:24:16.520] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[19:24:16.520] |E| [stat_file]: Cannot find device for path: app0/Mono.Security.exe
[19:24:16.521] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[19:24:16.521] |E| [stat_file]: Cannot find device for path: app0/Mono.Security/Mono.Security.dll
[19:24:16.521] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[19:24:16.522] |E| [stat_file]: Cannot find device for path: app0/Mono.Security/Mono.Security.exe
[19:24:16.522] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[19:24:16.523] |E| [stat_file]: Cannot find device for path: Media/Managed/Mono.Security.dll
[19:24:16.523] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[19:24:16.523] |E| [stat_file]: Cannot find device for path: Media/Managed/Mono.Security.exe
[19:24:16.524] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[19:24:16.527] |E| [stat_file]: Cannot find device for path: Media/Managed/Mono.Security/Mono.Security.dll
[19:24:16.528] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[19:24:16.528] |E| [stat_file]: Cannot find device for path: Media/Managed/Mono.Security/Mono.Security.exe
[19:24:16.529] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[19:24:16.529] |I| [export_sceIoOpen]: Opening file: app0:Media/Managed/mono/gac/Mono.Security/2.0.0.0__0738eb9f132ed756/Mono.Security.dll
[19:24:16.530] |E| [open_file]: Missing file at ./sdcard/ux0/app/PCSG01132/Media/Managed/mono/gac/Mono.Security/2.0.0.0__0738eb9f132ed756/Mono.Security.dll (target path: app0:Media/Managed/mono/gac/Mono.Security/2.0.0.0__0738eb9f132ed756/Mono.Security.dll)
[19:24:16.531] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[19:24:16.531] |I| [export_sceIoOpen]: Opening file: app0:Media/Managed/Mono.Security.dll
[19:24:16.532] |T| [open_file]: sceIoOpen: Opening file app0:Media/Managed/Mono.Security.dll (ux0:/app/PCSG01132/Media/Managed/Mono.Security.dll), fd: 0x1c
[19:24:16.533] |T| [close_file]: sceIoClose: Closing file fd: 0x1c
[19:24:16.533] |I| [export_sceIoOpen]: Opening file: app0:Media/Managed/Mono.Security.dll.config
[19:24:16.534] |E| [open_file]: Missing file at ./sdcard/ux0/app/PCSG01132/Media/Managed/Mono.Security.dll.config (target path: app0:Media/Managed/Mono.Security.dll.config)
[19:24:16.534] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[19:24:16.535] |I| [export_sceIoOpen]: Opening file: app0:Media/Managed/mono/assemblies/Mono.Security/Mono.Security.config
[19:24:16.535] |E| [open_file]: Missing file at ./sdcard/ux0/app/PCSG01132/Media/Managed/mono/assemblies/Mono.Security/Mono.Security.config (target path: app0:Media/Managed/mono/assemblies/Mono.Security/Mono.Security.config)
[19:24:16.536] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[19:24:16.537] |I| [export_sceIoOpen]: Opening file: app0:Media/Managed/System.dll.config
[19:24:16.537] |E| [open_file]: Missing file at ./sdcard/ux0/app/PCSG01132/Media/Managed/System.dll.config (target path: app0:Media/Managed/System.dll.config)
[19:24:16.538] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[19:24:16.538] |I| [export_sceIoOpen]: Opening file: app0:Media/Managed/mono/assemblies/System/System.config
[19:24:16.538] |E| [open_file]: Missing file at ./sdcard/ux0/app/PCSG01132/Media/Managed/mono/assemblies/System/System.config (target path: app0:Media/Managed/mono/assemblies/System/System.config)
[19:24:16.539] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
