[23:38:33.266] |I| [config::init_config]: hardware-flip: true
[23:38:36.210] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0x9000, whence: SCE_SEEK_SET
[23:38:36.211] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.212] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0xA000, whence: SCE_SEEK_SET
[23:38:36.213] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.213] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0xB000, whence: SCE_SEEK_SET
[23:38:36.214] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.214] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0xC000, whence: SCE_SEEK_SET
[23:38:36.215] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.215] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0xD000, whence: SCE_SEEK_SET
[23:38:36.216] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.217] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0xE000, whence: SCE_SEEK_SET
[23:38:36.217] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.217] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0xF000, whence: SCE_SEEK_SET
[23:38:36.218] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.218] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0x10000, whence: SCE_SEEK_SET
[23:38:36.219] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.219] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0x11000, whence: SCE_SEEK_SET
[23:38:36.220] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.220] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0x12000, whence: SCE_SEEK_SET
[23:38:36.221] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.222] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0x13000, whence: SCE_SEEK_SET
[23:38:36.223] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.223] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0x14000, whence: SCE_SEEK_SET
[23:38:36.224] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.225] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0x15000, whence: SCE_SEEK_SET
[23:38:36.225] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.226] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0x16000, whence: SCE_SEEK_SET
[23:38:36.226] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.227] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0x17000, whence: SCE_SEEK_SET
[23:38:36.227] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.228] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0x18000, whence: SCE_SEEK_SET
[23:38:36.228] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.229] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0x19000, whence: SCE_SEEK_SET
[23:38:36.229] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.229] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0x1A000, whence: SCE_SEEK_SET
[23:38:36.230] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.230] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0x1B000, whence: SCE_SEEK_SET
[23:38:36.231] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.233] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0x1C000, whence: SCE_SEEK_SET
[23:38:36.234] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.234] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0x1D000, whence: SCE_SEEK_SET
[23:38:36.234] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.235] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0x1E000, whence: SCE_SEEK_SET
[23:38:36.235] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.236] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0x1F000, whence: SCE_SEEK_SET
[23:38:36.236] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.237] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0x20000, whence: SCE_SEEK_SET
[23:38:36.237] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.238] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0x21000, whence: SCE_SEEK_SET
[23:38:36.238] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.239] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0x22000, whence: SCE_SEEK_SET
[23:38:36.239] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.240] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0x23000, whence: SCE_SEEK_SET
[23:38:36.240] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.241] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0x24000, whence: SCE_SEEK_SET
[23:38:36.243] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.243] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0x25000, whence: SCE_SEEK_SET
[23:38:36.244] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.244] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0x26000, whence: SCE_SEEK_SET
[23:38:36.244] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.245] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0x27000, whence: SCE_SEEK_SET
[23:38:36.246] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.246] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0x28000, whence: SCE_SEEK_SET
[23:38:36.246] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.247] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0x29000, whence: SCE_SEEK_SET
[23:38:36.247] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.248] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0x2A000, whence: SCE_SEEK_SET
[23:38:36.248] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.249] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0x2B000, whence: SCE_SEEK_SET
[23:38:36.250] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.250] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0x2C000, whence: SCE_SEEK_SET
[23:38:36.251] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.251] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0x2D000, whence: SCE_SEEK_SET
[23:38:36.253] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.253] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0x2E000, whence: SCE_SEEK_SET
[23:38:36.254] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.254] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0x2F000, whence: SCE_SEEK_SET
[23:38:36.254] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.255] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0x30000, whence: SCE_SEEK_SET
[23:38:36.255] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.256] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0x31000, whence: SCE_SEEK_SET
[23:38:36.256] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.257] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0x32000, whence: SCE_SEEK_SET
[23:38:36.258] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.258] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0x33000, whence: SCE_SEEK_SET
[23:38:36.259] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.259] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0x34000, whence: SCE_SEEK_SET
[23:38:36.260] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.260] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0x35000, whence: SCE_SEEK_SET
[23:38:36.261] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.261] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0x36000, whence: SCE_SEEK_SET
[23:38:36.263] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.263] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0x37000, whence: SCE_SEEK_SET
[23:38:36.264] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.264] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0x38000, whence: SCE_SEEK_SET
[23:38:36.264] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.265] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0x39000, whence: SCE_SEEK_SET
[23:38:36.265] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.266] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0x3A000, whence: SCE_SEEK_SET
[23:38:36.266] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.267] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0x3B000, whence: SCE_SEEK_SET
[23:38:36.267] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.268] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0x3C000, whence: SCE_SEEK_SET
[23:38:36.268] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.269] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0x3D000, whence: SCE_SEEK_SET
[23:38:36.269] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.270] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0x3E000, whence: SCE_SEEK_SET
[23:38:36.270] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.271] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0x3F000, whence: SCE_SEEK_SET
[23:38:36.272] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.273] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0x40000, whence: SCE_SEEK_SET
[23:38:36.273] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.274] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0x41000, whence: SCE_SEEK_SET
[23:38:36.274] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.275] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0x42000, whence: SCE_SEEK_SET
[23:38:36.275] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.276] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0x43000, whence: SCE_SEEK_SET
[23:38:36.276] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.277] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0x44000, whence: SCE_SEEK_SET
[23:38:36.277] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.278] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0x45000, whence: SCE_SEEK_SET
[23:38:36.278] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.279] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0x46000, whence: SCE_SEEK_SET
[23:38:36.279] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.280] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0x47000, whence: SCE_SEEK_SET
[23:38:36.280] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.281] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0x48000, whence: SCE_SEEK_SET
[23:38:36.281] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.283] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0x49000, whence: SCE_SEEK_SET
[23:38:36.284] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.284] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0x4A000, whence: SCE_SEEK_SET
[23:38:36.285] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.285] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0x4B000, whence: SCE_SEEK_SET
[23:38:36.286] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.286] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0x4C000, whence: SCE_SEEK_SET
[23:38:36.287] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.287] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0x4D000, whence: SCE_SEEK_SET
[23:38:36.288] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.288] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0x4E000, whence: SCE_SEEK_SET
[23:38:36.289] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.289] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0x4F000, whence: SCE_SEEK_SET
[23:38:36.290] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.290] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0x50000, whence: SCE_SEEK_SET
[23:38:36.291] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.292] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0x51000, whence: SCE_SEEK_SET
[23:38:36.293] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.293] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0x52000, whence: SCE_SEEK_SET
[23:38:36.294] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.294] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0x53000, whence: SCE_SEEK_SET
[23:38:36.295] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x7
[23:38:36.295] |T| [seek_file]: sceIoLseek: Seeking fd: 0x7, offset: 0x54000, whence: SCE_SEEK_SET
[23:38:36.296] |T| [read_file]: sceIoRead: Reading 1865 bytes of fd 0x7
[23:38:36.296] |T| [close_file]: sceIoClose: Closing file fd: 0x7
[23:38:36.363] |T| [stat_file]: sceIoGetstat: Statting file: app0:/USRDIR0/dual_game2.png (ux0:/app/PCSG00411/USRDIR0/dual_game2.png)
[23:38:36.365] |T| [stat_file]: sceIoGetstat: Statting file: app0:/USRDIR0/dual_game2.png (ux0:/app/PCSG00411/USRDIR0/dual_game2.png)
[23:38:36.366] |I| [export_sceIoOpen]: Opening file: app0:/USRDIR0/dual_game2.png
[23:38:36.367] |T| [open_file]: sceIoOpen: Opening file app0:/USRDIR0/dual_game2.png (ux0:/app/PCSG00411/USRDIR0/dual_game2.png), fd: 0x8
[23:38:36.368] |T| [seek_file]: sceIoLseek: Seeking fd: 0x8, offset: 0x0, whence: SCE_SEEK_SET
[23:38:36.368] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x8
[23:38:36.369] |T| [seek_file]: sceIoLseek: Seeking fd: 0x8, offset: 0x1000, whence: SCE_SEEK_SET
[23:38:36.370] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x8
[23:38:36.371] |T| [seek_file]: sceIoLseek: Seeking fd: 0x8, offset: 0x2000, whence: SCE_SEEK_SET
[23:38:36.371] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x8
[23:38:36.372] |T| [seek_file]: sceIoLseek: Seeking fd: 0x8, offset: 0x3000, whence: SCE_SEEK_SET
[23:38:36.373] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x8
[23:38:36.373] |T| [seek_file]: sceIoLseek: Seeking fd: 0x8, offset: 0x4000, whence: SCE_SEEK_SET
[23:38:36.374] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x8
[23:38:36.375] |T| [seek_file]: sceIoLseek: Seeking fd: 0x8, offset: 0x5000, whence: SCE_SEEK_SET
[23:38:36.375] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x8
[23:38:36.375] |T| [seek_file]: sceIoLseek: Seeking fd: 0x8, offset: 0x6000, whence: SCE_SEEK_SET
[23:38:36.376] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x8
[23:38:36.376] |T| [seek_file]: sceIoLseek: Seeking fd: 0x8, offset: 0x7000, whence: SCE_SEEK_SET
[23:38:36.377] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x8
[23:38:36.377] |T| [seek_file]: sceIoLseek: Seeking fd: 0x8, offset: 0x8000, whence: SCE_SEEK_SET
[23:38:36.378] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x8
[23:38:36.378] |T| [seek_file]: sceIoLseek: Seeking fd: 0x8, offset: 0x9000, whence: SCE_SEEK_SET
[23:38:36.379] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x8
[23:38:36.379] |T| [seek_file]: sceIoLseek: Seeking fd: 0x8, offset: 0xA000, whence: SCE_SEEK_SET
[23:38:36.380] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x8
[23:38:36.380] |T| [seek_file]: sceIoLseek: Seeking fd: 0x8, offset: 0xB000, whence: SCE_SEEK_SET
[23:38:36.380] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x8
[23:38:36.382] |T| [seek_file]: sceIoLseek: Seeking fd: 0x8, offset: 0xC000, whence: SCE_SEEK_SET
[23:38:36.383] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x8
[23:38:36.384] |T| [seek_file]: sceIoLseek: Seeking fd: 0x8, offset: 0xD000, whence: SCE_SEEK_SET
[23:38:36.384] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x8
[23:38:36.385] |T| [seek_file]: sceIoLseek: Seeking fd: 0x8, offset: 0xE000, whence: SCE_SEEK_SET
[23:38:36.385] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x8
[23:38:36.385] |T| [seek_file]: sceIoLseek: Seeking fd: 0x8, offset: 0xF000, whence: SCE_SEEK_SET
[23:38:36.386] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x8
[23:38:36.386] |T| [seek_file]: sceIoLseek: Seeking fd: 0x8, offset: 0x10000, whence: SCE_SEEK_SET
[23:38:36.387] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x8
[23:38:36.387] |T| [seek_file]: sceIoLseek: Seeking fd: 0x8, offset: 0x11000, whence: SCE_SEEK_SET
[23:38:36.388] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x8
[23:38:36.388] |T| [seek_file]: sceIoLseek: Seeking fd: 0x8, offset: 0x12000, whence: SCE_SEEK_SET
[23:38:36.389] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x8
[23:38:36.389] |T| [seek_file]: sceIoLseek: Seeking fd: 0x8, offset: 0x13000, whence: SCE_SEEK_SET
[23:38:36.390] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x8
[23:38:36.390] |T| [seek_file]: sceIoLseek: Seeking fd: 0x8, offset: 0x14000, whence: SCE_SEEK_SET
[23:38:36.392] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x8
[23:38:36.393] |T| [seek_file]: sceIoLseek: Seeking fd: 0x8, offset: 0x15000, whence: SCE_SEEK_SET
[23:38:36.393] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x8
[23:38:36.394] |T| [seek_file]: sceIoLseek: Seeking fd: 0x8, offset: 0x16000, whence: SCE_SEEK_SET
[23:38:36.394] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x8
[23:38:36.395] |T| [seek_file]: sceIoLseek: Seeking fd: 0x8, offset: 0x17000, whence: SCE_SEEK_SET
[23:38:36.396] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x8
[23:38:36.396] |T| [seek_file]: sceIoLseek: Seeking fd: 0x8, offset: 0x18000, whence: SCE_SEEK_SET
[23:38:36.397] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x8
[23:38:36.398] |T| [seek_file]: sceIoLseek: Seeking fd: 0x8, offset: 0x19000, whence: SCE_SEEK_SET
[23:38:36.398] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x8
[23:38:36.399] |T| [seek_file]: sceIoLseek: Seeking fd: 0x8, offset: 0x1A000, whence: SCE_SEEK_SET
[23:38:36.400] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x8
[23:38:36.401] |T| [seek_file]: sceIoLseek: Seeking fd: 0x8, offset: 0x1B000, whence: SCE_SEEK_SET
[23:38:36.402] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x8
[23:38:36.403] |T| [seek_file]: sceIoLseek: Seeking fd: 0x8, offset: 0x1C000, whence: SCE_SEEK_SET
[23:38:36.403] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x8
[23:38:36.403] |T| [seek_file]: sceIoLseek: Seeking fd: 0x8, offset: 0x1D000, whence: SCE_SEEK_SET
[23:38:36.404] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x8
[23:38:36.404] |T| [seek_file]: sceIoLseek: Seeking fd: 0x8, offset: 0x1E000, whence: SCE_SEEK_SET
[23:38:36.405] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x8
[23:38:36.405] |T| [seek_file]: sceIoLseek: Seeking fd: 0x8, offset: 0x1F000, whence: SCE_SEEK_SET
[23:38:36.406] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x8
[23:38:36.406] |T| [seek_file]: sceIoLseek: Seeking fd: 0x8, offset: 0x20000, whence: SCE_SEEK_SET
[23:38:36.407] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x8
[23:38:36.407] |T| [seek_file]: sceIoLseek: Seeking fd: 0x8, offset: 0x21000, whence: SCE_SEEK_SET
[23:38:36.408] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x8
[23:38:36.409] |T| [seek_file]: sceIoLseek: Seeking fd: 0x8, offset: 0x22000, whence: SCE_SEEK_SET
[23:38:36.409] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x8
[23:38:36.410] |T| [seek_file]: sceIoLseek: Seeking fd: 0x8, offset: 0x23000, whence: SCE_SEEK_SET
[23:38:36.410] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x8
[23:38:36.411] |T| [seek_file]: sceIoLseek: Seeking fd: 0x8, offset: 0x24000, whence: SCE_SEEK_SET
[23:38:36.412] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x8
[23:38:36.413] |T| [seek_file]: sceIoLseek: Seeking fd: 0x8, offset: 0x25000, whence: SCE_SEEK_SET
[23:38:36.414] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x8
[23:38:36.415] |T| [seek_file]: sceIoLseek: Seeking fd: 0x8, offset: 0x26000, whence: SCE_SEEK_SET
[23:38:36.415] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x8
[23:38:36.416] |T| [seek_file]: sceIoLseek: Seeking fd: 0x8, offset: 0x27000, whence: SCE_SEEK_SET
[23:38:36.417] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x8
[23:38:36.417] |T| [seek_file]: sceIoLseek: Seeking fd: 0x8, offset: 0x28000, whence: SCE_SEEK_SET
[23:38:36.418] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x8
[23:38:36.419] |T| [seek_file]: sceIoLseek: Seeking fd: 0x8, offset: 0x29000, whence: SCE_SEEK_SET
[23:38:36.419] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x8
[23:38:36.420] |T| [seek_file]: sceIoLseek: Seeking fd: 0x8, offset: 0x2A000, whence: SCE_SEEK_SET
[23:38:36.421] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x8
[23:38:36.422] |T| [seek_file]: sceIoLseek: Seeking fd: 0x8, offset: 0x2B000, whence: SCE_SEEK_SET
[23:38:36.423] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x8
[23:38:36.423] |T| [seek_file]: sceIoLseek: Seeking fd: 0x8, offset: 0x2C000, whence: SCE_SEEK_SET
[23:38:36.424] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x8
[23:38:36.425] |T| [seek_file]: sceIoLseek: Seeking fd: 0x8, offset: 0x2D000, whence: SCE_SEEK_SET
[23:38:36.425] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x8
[23:38:36.425] |T| [seek_file]: sceIoLseek: Seeking fd: 0x8, offset: 0x2E000, whence: SCE_SEEK_SET
[23:38:36.426] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x8
[23:38:36.426] |T| [seek_file]: sceIoLseek: Seeking fd: 0x8, offset: 0x2F000, whence: SCE_SEEK_SET
[23:38:36.427] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x8
[23:38:36.427] |T| [seek_file]: sceIoLseek: Seeking fd: 0x8, offset: 0x30000, whence: SCE_SEEK_SET
[23:38:36.428] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x8
[23:38:36.428] |T| [seek_file]: sceIoLseek: Seeking fd: 0x8, offset: 0x31000, whence: SCE_SEEK_SET
[23:38:36.429] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x8
[23:38:36.429] |T| [seek_file]: sceIoLseek: Seeking fd: 0x8, offset: 0x32000, whence: SCE_SEEK_SET
[23:38:36.430] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x8
[23:38:36.430] |T| [seek_file]: sceIoLseek: Seeking fd: 0x8, offset: 0x33000, whence: SCE_SEEK_SET
[23:38:36.431] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x8
