[15:26:25.599] |C| [SDL_main]: PLEASE. DO NOT RUN VITA3K AS ADMIN OR WITH ADMIN PRIVILEGES.
[15:26:35.244] |T| [write_file]: install_trophy_context: Writing to fd: 0x2b, size: 129406
[15:26:35.245] |T| [close_file]: install_trophy_context: Closing file fd: 0x2b
[15:26:35.247] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR07655_00/TROP028.PNG (ux0:/user/00/trophy/conf/NPWR07655_00/TROP028.PNG), fd: 0x2c
[15:26:35.248] |T| [write_file]: install_trophy_context: Writing to fd: 0x2c, size: 112492
[15:26:35.248] |T| [close_file]: install_trophy_context: Closing file fd: 0x2c
[15:26:35.250] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR07655_00/TROP029.PNG (ux0:/user/00/trophy/conf/NPWR07655_00/TROP029.PNG), fd: 0x2d
[15:26:35.252] |T| [write_file]: install_trophy_context: Writing to fd: 0x2d, size: 119450
[15:26:35.252] |T| [close_file]: install_trophy_context: Closing file fd: 0x2d
[15:26:35.255] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR07655_00/TROP030.PNG (ux0:/user/00/trophy/conf/NPWR07655_00/TROP030.PNG), fd: 0x2e
[15:26:35.256] |T| [write_file]: install_trophy_context: Writing to fd: 0x2e, size: 111669
[15:26:35.257] |T| [close_file]: install_trophy_context: Closing file fd: 0x2e
[15:26:35.259] |T| [close_file]: create_trophy_context: Closing file fd: 0xc
[15:26:35.260] |T| [export_sceNpTrophyCreateContext]: Trophy context for NPWR07655_00 create successfuly!
[15:26:37.275] |W| [unimplemented_impl]: Unimplemented sceScreenShotSetParam import called.
[15:26:37.277] |W| [unimplemented_impl]: Unimplemented sceScreenShotSetOverlayImage import called.
[15:26:37.278] |W| [unimplemented_impl]: Unimplemented sceScreenShotEnable import called.
[15:26:38.241] |T| [write_file]: *** TTY: Data Read Start
[15:26:39.419] |E| [stat_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SYSTEM_0000.sav (target path: savedata0:SYSTEM_0000.sav)
[15:26:39.421] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[15:26:39.617] |E| [stat_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SYSTEM_0000.sav (target path: savedata0:SYSTEM_0000.sav)
[15:26:39.618] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[15:26:42.735] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_0.bin (target path: savedata0:/SlotParam_0.bin)
[15:26:42.737] |W| [io_error_impl]: open_file (sceAppUtilSaveDataSlotGetParam) returned 0x80010002
[15:26:42.739] |E| [logging::ret_error_impl]: sceAppUtilSaveDataSlotGetParam returned SCE_APPUTIL_ERROR_SAVEDATA_SLOT_NOT_FOUND (0x80100641)
[15:26:42.747] |T| [open_file]: sceAppUtilSaveDataDataSave: Opening file savedata0:/SYSTEM_0000.sav (ux0:/user/00/savedata/PCSG00485/SYSTEM_0000.sav), fd: 0x2f
[15:26:42.749] |T| [write_file]: sceAppUtilSaveDataDataSave: Writing to fd: 0x2f, size: 58460
[15:26:42.749] |T| [close_file]: sceAppUtilSaveDataDataSave: Closing file fd: 0x2f
[15:26:42.759] |T| [open_file]: sceAppUtilSaveDataDataSave: Opening file savedata0:/SlotParam_0.bin (ux0:/user/00/savedata/PCSG00485/SlotParam_0.bin), fd: 0x30
[15:26:42.760] |T| [write_file]: sceAppUtilSaveDataDataSave: Writing to fd: 0x30, size: 844
[15:26:42.761] |T| [close_file]: sceAppUtilSaveDataDataSave: Closing file fd: 0x30
[15:26:46.030] |E| [logging::ret_error_impl]: sceKernelStartTimer returned SCE_KERNEL_ERROR_TIMER_COUNTING (0x80027303)
[15:26:46.047] |T| [export_sceNgsPatchCreateRouting]: Patching 0xB4EF8B0:0:0 to 0xB4FE960:0
[15:26:46.086] |I| [ngs::player::Module::process]: The currently running game requests playback rate scaling when decoding audio. Audio might crackle.
[15:26:49.026] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0x74724147 sceSystemGestureGetTouchEventByIndex at 0x2c6368
[15:26:49.028] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0x480564c9 sceSystemGestureGetPrimitiveTouchEventByPrimitiveID at 0x2c6348
[15:26:52.342] |W| [export_sceGxmColorSurfaceInit]: Unable to convert color surface type 0x80900000 to texture format enum for background texture of color surface!
[15:26:52.477] |W| [export_sceGxmColorSurfaceInit]: Unable to convert color surface type 0x80900000 to texture format enum for background texture of color surface!
[15:26:52.610] |W| [export_sceGxmColorSurfaceInit]: Unable to convert color surface type 0x80900000 to texture format enum for background texture of color surface!
[15:26:52.744] |W| [export_sceGxmColorSurfaceInit]: Unable to convert color surface type 0x80900000 to texture format enum for background texture of color surface!
[15:26:52.876] |W| [export_sceGxmColorSurfaceInit]: Unable to convert color surface type 0x80900000 to texture format enum for background texture of color surface!
[15:26:53.025] |W| [export_sceGxmColorSurfaceInit]: Unable to convert color surface type 0x80900000 to texture format enum for background texture of color surface!
[15:26:53.182] |W| [export_sceGxmColorSurfaceInit]: Unable to convert color surface type 0x80900000 to texture format enum for background texture of color surface!
[15:26:53.322] |W| [export_sceGxmColorSurfaceInit]: Unable to convert color surface type 0x80900000 to texture format enum for background texture of color surface!
[15:26:53.474] |W| [export_sceGxmColorSurfaceInit]: Unable to convert color surface type 0x80900000 to texture format enum for background texture of color surface!
[15:26:55.173] |T| [export_sceNgsPatchCreateRouting]: Patching 0xB4ED540:0:0 to 0xB4FE960:0
[15:26:55.680] |T| [export_sceNgsPatchCreateRouting]: Patching 0xB4EACC0:0:0 to 0xB4FE960:0
[15:26:59.830] |T| [export_sceNgsPatchCreateRouting]: Patching 0xB4EDA50:0:0 to 0xB4FE960:0
[15:27:08.839] |T| [export_sceNgsPatchCreateRouting]: Patching 0xB4EB1D0:0:0 to 0xB4FE960:0
[15:27:59.210] |T| [open_file]: sceAppUtilSaveDataSlotGetParam: Opening file savedata0:/SlotParam_0.bin (ux0:/user/00/savedata/PCSG00485/SlotParam_0.bin), fd: 0x31
[15:27:59.212] |T| [close_file]: sceAppUtilSaveDataSlotGetParam: Closing file fd: 0x31
[15:27:59.221] |T| [open_file]: sceAppUtilSaveDataDataSave: Opening file savedata0:/SYSTEM_0000.sav (ux0:/user/00/savedata/PCSG00485/SYSTEM_0000.sav), fd: 0x32
[15:27:59.221] |T| [write_file]: sceAppUtilSaveDataDataSave: Writing to fd: 0x32, size: 58460
[15:27:59.223] |T| [close_file]: sceAppUtilSaveDataDataSave: Closing file fd: 0x32
[15:27:59.225] |T| [open_file]: sceAppUtilSaveDataDataSave: Opening file savedata0:/SlotParam_0.bin (ux0:/user/00/savedata/PCSG00485/SlotParam_0.bin), fd: 0x33
[15:27:59.226] |T| [write_file]: sceAppUtilSaveDataDataSave: Writing to fd: 0x33, size: 844
[15:27:59.227] |T| [close_file]: sceAppUtilSaveDataDataSave: Closing file fd: 0x33
[15:27:59.369] |W| [stubbed_impl]: Stubbed sceNpTrophyCreateHandle import called. (Stubbed handle with 1)
[15:27:59.370] |W| [stubbed_impl]: Stubbed sceNpTrophyDestroyHandle import called. (Stubbed with SCE_OK)
[15:29:21.223] |T| [open_file]: sceAppUtilSaveDataSlotGetParam: Opening file savedata0:/SlotParam_0.bin (ux0:/user/00/savedata/PCSG00485/SlotParam_0.bin), fd: 0x34
[15:29:21.225] |T| [close_file]: sceAppUtilSaveDataSlotGetParam: Closing file fd: 0x34
[15:29:21.232] |T| [open_file]: sceAppUtilSaveDataDataSave: Opening file savedata0:/SYSTEM_0000.sav (ux0:/user/00/savedata/PCSG00485/SYSTEM_0000.sav), fd: 0x35
[15:29:21.233] |T| [write_file]: sceAppUtilSaveDataDataSave: Writing to fd: 0x35, size: 58460
[15:29:21.233] |T| [close_file]: sceAppUtilSaveDataDataSave: Closing file fd: 0x35
[15:29:21.234] |T| [open_file]: sceAppUtilSaveDataDataSave: Opening file savedata0:/SlotParam_0.bin (ux0:/user/00/savedata/PCSG00485/SlotParam_0.bin), fd: 0x36
[15:29:21.234] |T| [write_file]: sceAppUtilSaveDataDataSave: Writing to fd: 0x36, size: 844
[15:29:21.235] |T| [close_file]: sceAppUtilSaveDataDataSave: Closing file fd: 0x36
[15:29:21.288] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_4294967295.bin (target path: savedata0:/SlotParam_4294967295.bin)
[15:29:21.288] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.289] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_1.bin (target path: savedata0:/SlotParam_1.bin)
[15:29:21.289] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.289] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_2.bin (target path: savedata0:/SlotParam_2.bin)
[15:29:21.289] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.290] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_3.bin (target path: savedata0:/SlotParam_3.bin)
[15:29:21.290] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.290] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_4.bin (target path: savedata0:/SlotParam_4.bin)
[15:29:21.290] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.290] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_5.bin (target path: savedata0:/SlotParam_5.bin)
[15:29:21.290] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.290] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_6.bin (target path: savedata0:/SlotParam_6.bin)
[15:29:21.290] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.291] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_7.bin (target path: savedata0:/SlotParam_7.bin)
[15:29:21.291] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.291] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_8.bin (target path: savedata0:/SlotParam_8.bin)
[15:29:21.291] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.291] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_9.bin (target path: savedata0:/SlotParam_9.bin)
[15:29:21.291] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.291] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_10.bin (target path: savedata0:/SlotParam_10.bin)
[15:29:21.291] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.292] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_11.bin (target path: savedata0:/SlotParam_11.bin)
[15:29:21.292] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.293] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_12.bin (target path: savedata0:/SlotParam_12.bin)
[15:29:21.293] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.293] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_13.bin (target path: savedata0:/SlotParam_13.bin)
[15:29:21.294] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.294] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_14.bin (target path: savedata0:/SlotParam_14.bin)
[15:29:21.294] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.294] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_15.bin (target path: savedata0:/SlotParam_15.bin)
[15:29:21.295] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.295] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_16.bin (target path: savedata0:/SlotParam_16.bin)
[15:29:21.295] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.295] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_17.bin (target path: savedata0:/SlotParam_17.bin)
[15:29:21.295] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.295] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_18.bin (target path: savedata0:/SlotParam_18.bin)
[15:29:21.295] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.296] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_19.bin (target path: savedata0:/SlotParam_19.bin)
[15:29:21.296] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.296] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_20.bin (target path: savedata0:/SlotParam_20.bin)
[15:29:21.296] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.297] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_21.bin (target path: savedata0:/SlotParam_21.bin)
[15:29:21.297] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.297] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_22.bin (target path: savedata0:/SlotParam_22.bin)
[15:29:21.297] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.297] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_23.bin (target path: savedata0:/SlotParam_23.bin)
[15:29:21.297] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.297] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_24.bin (target path: savedata0:/SlotParam_24.bin)
[15:29:21.298] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.298] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_25.bin (target path: savedata0:/SlotParam_25.bin)
[15:29:21.298] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.298] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_26.bin (target path: savedata0:/SlotParam_26.bin)
[15:29:21.298] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.298] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_27.bin (target path: savedata0:/SlotParam_27.bin)
[15:29:21.299] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.299] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_28.bin (target path: savedata0:/SlotParam_28.bin)
[15:29:21.299] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.299] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_29.bin (target path: savedata0:/SlotParam_29.bin)
[15:29:21.299] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.299] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_30.bin (target path: savedata0:/SlotParam_30.bin)
[15:29:21.300] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.300] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_31.bin (target path: savedata0:/SlotParam_31.bin)
[15:29:21.300] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.300] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_32.bin (target path: savedata0:/SlotParam_32.bin)
[15:29:21.300] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.300] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_33.bin (target path: savedata0:/SlotParam_33.bin)
[15:29:21.301] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.301] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_34.bin (target path: savedata0:/SlotParam_34.bin)
[15:29:21.301] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.301] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_35.bin (target path: savedata0:/SlotParam_35.bin)
[15:29:21.301] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.301] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_36.bin (target path: savedata0:/SlotParam_36.bin)
[15:29:21.301] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.302] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_37.bin (target path: savedata0:/SlotParam_37.bin)
[15:29:21.302] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.302] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_38.bin (target path: savedata0:/SlotParam_38.bin)
[15:29:21.302] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.302] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_39.bin (target path: savedata0:/SlotParam_39.bin)
[15:29:21.302] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.302] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_40.bin (target path: savedata0:/SlotParam_40.bin)
[15:29:21.303] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.303] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_41.bin (target path: savedata0:/SlotParam_41.bin)
[15:29:21.303] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.303] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_42.bin (target path: savedata0:/SlotParam_42.bin)
[15:29:21.303] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.303] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_43.bin (target path: savedata0:/SlotParam_43.bin)
[15:29:21.303] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.303] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_44.bin (target path: savedata0:/SlotParam_44.bin)
[15:29:21.304] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.304] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_45.bin (target path: savedata0:/SlotParam_45.bin)
[15:29:21.304] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.304] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_46.bin (target path: savedata0:/SlotParam_46.bin)
[15:29:21.304] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.304] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_47.bin (target path: savedata0:/SlotParam_47.bin)
[15:29:21.304] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.304] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_48.bin (target path: savedata0:/SlotParam_48.bin)
[15:29:21.306] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.307] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_49.bin (target path: savedata0:/SlotParam_49.bin)
[15:29:21.307] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.307] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_50.bin (target path: savedata0:/SlotParam_50.bin)
[15:29:21.308] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.308] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_51.bin (target path: savedata0:/SlotParam_51.bin)
[15:29:21.308] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.309] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_52.bin (target path: savedata0:/SlotParam_52.bin)
[15:29:21.310] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.310] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_53.bin (target path: savedata0:/SlotParam_53.bin)
[15:29:21.310] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.310] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_54.bin (target path: savedata0:/SlotParam_54.bin)
[15:29:21.311] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.311] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_55.bin (target path: savedata0:/SlotParam_55.bin)
[15:29:21.311] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.311] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_56.bin (target path: savedata0:/SlotParam_56.bin)
[15:29:21.311] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.311] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_57.bin (target path: savedata0:/SlotParam_57.bin)
[15:29:21.312] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.312] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_58.bin (target path: savedata0:/SlotParam_58.bin)
[15:29:21.312] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.312] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_59.bin (target path: savedata0:/SlotParam_59.bin)
[15:29:21.312] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.313] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_60.bin (target path: savedata0:/SlotParam_60.bin)
[15:29:21.313] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.313] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_61.bin (target path: savedata0:/SlotParam_61.bin)
[15:29:21.313] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.313] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_62.bin (target path: savedata0:/SlotParam_62.bin)
[15:29:21.314] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.314] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_63.bin (target path: savedata0:/SlotParam_63.bin)
[15:29:21.314] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.314] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_64.bin (target path: savedata0:/SlotParam_64.bin)
[15:29:21.314] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.315] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_65.bin (target path: savedata0:/SlotParam_65.bin)
[15:29:21.315] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.315] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_66.bin (target path: savedata0:/SlotParam_66.bin)
[15:29:21.315] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.315] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_67.bin (target path: savedata0:/SlotParam_67.bin)
[15:29:21.315] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.316] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_68.bin (target path: savedata0:/SlotParam_68.bin)
[15:29:21.316] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.316] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_69.bin (target path: savedata0:/SlotParam_69.bin)
[15:29:21.316] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.316] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_70.bin (target path: savedata0:/SlotParam_70.bin)
[15:29:21.317] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.317] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_71.bin (target path: savedata0:/SlotParam_71.bin)
[15:29:21.317] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.317] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_72.bin (target path: savedata0:/SlotParam_72.bin)
[15:29:21.317] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.317] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_73.bin (target path: savedata0:/SlotParam_73.bin)
[15:29:21.318] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.318] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_74.bin (target path: savedata0:/SlotParam_74.bin)
[15:29:21.318] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
[15:29:21.318] |E| [open_file]: Missing file at ./sdcard/ux0/user/00/savedata/PCSG00485/SlotParam_75.bin (target path: savedata0:/SlotParam_75.bin)
[15:29:21.318] |W| [io_error_impl]: open_file (sceSaveDataDialogInit) returned 0x80010002
