[08:25:18.756] |I| [config::init_config]: input-vpk-path: games\PCSE00881_GalGunDoublePeace_US.zip
[08:25:32.853] |T| [seek_file]: sceIoPread: Seeking fd: 0x1D, offset: 0x0, whence: SCE_SEEK_SET
[08:25:32.865] |T| [seek_file]: sceIoPread: Seeking fd: 0x1D, offset: 0x140000, whence: SCE_SEEK_SET
[08:25:32.866] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1D
[08:25:32.866] |T| [seek_file]: sceIoPread: Seeking fd: 0x1D, offset: 0x0, whence: SCE_SEEK_SET
[08:25:32.877] |T| [seek_file]: sceIoPread: Seeking fd: 0x1D, offset: 0x160000, whence: SCE_SEEK_SET
[08:25:32.878] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1D
[08:25:32.878] |T| [seek_file]: sceIoPread: Seeking fd: 0x1D, offset: 0x0, whence: SCE_SEEK_SET
[08:25:32.893] |T| [seek_file]: sceIoPread: Seeking fd: 0x1D, offset: 0x180000, whence: SCE_SEEK_SET
[08:25:32.893] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1D
[08:25:32.894] |T| [seek_file]: sceIoPread: Seeking fd: 0x1D, offset: 0x0, whence: SCE_SEEK_SET
[08:25:32.908] |T| [seek_file]: sceIoPread: Seeking fd: 0x1D, offset: 0x1A0000, whence: SCE_SEEK_SET
[08:25:32.908] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1D
[08:25:32.909] |T| [seek_file]: sceIoPread: Seeking fd: 0x1D, offset: 0x0, whence: SCE_SEEK_SET
[08:25:32.931] |T| [seek_file]: sceIoPread: Seeking fd: 0x1D, offset: 0x1C0000, whence: SCE_SEEK_SET
[08:25:32.932] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1D
[08:25:32.932] |T| [seek_file]: sceIoPread: Seeking fd: 0x1D, offset: 0x0, whence: SCE_SEEK_SET
[08:25:32.963] |T| [seek_file]: sceIoPread: Seeking fd: 0x1D, offset: 0x1E0000, whence: SCE_SEEK_SET
[08:25:32.963] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1D
[08:25:32.964] |T| [seek_file]: sceIoPread: Seeking fd: 0x1D, offset: 0x0, whence: SCE_SEEK_SET
[08:25:32.995] |T| [seek_file]: sceIoPread: Seeking fd: 0x1D, offset: 0x200000, whence: SCE_SEEK_SET
[08:25:32.995] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1D
[08:25:32.996] |T| [seek_file]: sceIoPread: Seeking fd: 0x1D, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.025] |T| [seek_file]: sceIoPread: Seeking fd: 0x1D, offset: 0x220000, whence: SCE_SEEK_SET
[08:25:33.025] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1D
[08:25:33.025] |T| [seek_file]: sceIoPread: Seeking fd: 0x1D, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.056] |T| [seek_file]: sceIoPread: Seeking fd: 0x1D, offset: 0x240000, whence: SCE_SEEK_SET
[08:25:33.057] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1D
[08:25:33.057] |T| [seek_file]: sceIoPread: Seeking fd: 0x1D, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.085] |T| [seek_file]: sceIoPread: Seeking fd: 0x1D, offset: 0x260000, whence: SCE_SEEK_SET
[08:25:33.086] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1D
[08:25:33.086] |T| [seek_file]: sceIoPread: Seeking fd: 0x1D, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.095] |T| [seek_file]: sceIoPread: Seeking fd: 0x1D, offset: 0x280000, whence: SCE_SEEK_SET
[08:25:33.097] |T| [read_file]: sceIoPread: Reading 105554 bytes of fd 0x1D
[08:25:33.097] |T| [seek_file]: sceIoPread: Seeking fd: 0x1D, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.107] |T| [close_file]: sceIoClose: Closing file fd: 0x17
[08:25:33.108] |I| [export_sceIoOpen]: Opening file: app0:GG2Game/CookedNGP/Startup_LOC_JPN.xxx
[08:25:33.109] |T| [open_file]: sceIoOpen: Opening file app0:GG2Game/CookedNGP/Startup_LOC_JPN.xxx (ux0:/app/PCSE00881/GG2Game/CookedNGP/Startup_LOC_JPN.xxx), fd: 0x1E
[08:25:33.109] |T| [seek_file]: sceIoPread: Seeking fd: 0x1E, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.129] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1E
[08:25:33.130] |T| [seek_file]: sceIoPread: Seeking fd: 0x1E, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.153] |T| [seek_file]: sceIoPread: Seeking fd: 0x1E, offset: 0x20000, whence: SCE_SEEK_SET
[08:25:33.153] |T| [read_file]: sceIoPread: Reading 96657 bytes of fd 0x1E
[08:25:33.153] |T| [seek_file]: sceIoPread: Seeking fd: 0x1E, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.176] |I| [export_sceIoOpen]: Opening file: app0:GG2Game/CookedNGP/Startup.xxx
[08:25:33.177] |T| [open_file]: sceIoOpen: Opening file app0:GG2Game/CookedNGP/Startup.xxx (ux0:/app/PCSE00881/GG2Game/CookedNGP/Startup.xxx), fd: 0x1F
[08:25:33.177] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.190] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1F
[08:25:33.190] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.202] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x20000, whence: SCE_SEEK_SET
[08:25:33.202] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1F
[08:25:33.202] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.205] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x40000, whence: SCE_SEEK_SET
[08:25:33.205] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1F
[08:25:33.205] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.214] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x60000, whence: SCE_SEEK_SET
[08:25:33.214] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1F
[08:25:33.215] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.227] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x80000, whence: SCE_SEEK_SET
[08:25:33.228] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1F
[08:25:33.228] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.240] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0xA0000, whence: SCE_SEEK_SET
[08:25:33.240] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1F
[08:25:33.240] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.249] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0xC0000, whence: SCE_SEEK_SET
[08:25:33.249] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1F
[08:25:33.250] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.255] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0xE0000, whence: SCE_SEEK_SET
[08:25:33.258] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1F
[08:25:33.259] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.267] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x100000, whence: SCE_SEEK_SET
[08:25:33.267] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1F
[08:25:33.268] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.275] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x120000, whence: SCE_SEEK_SET
[08:25:33.275] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1F
[08:25:33.275] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.282] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x140000, whence: SCE_SEEK_SET
[08:25:33.282] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1F
[08:25:33.282] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.289] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x160000, whence: SCE_SEEK_SET
[08:25:33.290] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1F
[08:25:33.291] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.297] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x180000, whence: SCE_SEEK_SET
[08:25:33.297] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1F
[08:25:33.297] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.304] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x1A0000, whence: SCE_SEEK_SET
[08:25:33.304] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1F
[08:25:33.304] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.311] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x1C0000, whence: SCE_SEEK_SET
[08:25:33.311] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1F
[08:25:33.313] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.319] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x1E0000, whence: SCE_SEEK_SET
[08:25:33.320] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1F
[08:25:33.320] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.327] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x200000, whence: SCE_SEEK_SET
[08:25:33.327] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1F
[08:25:33.327] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.338] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x220000, whence: SCE_SEEK_SET
[08:25:33.338] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1F
[08:25:33.338] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.346] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x240000, whence: SCE_SEEK_SET
[08:25:33.346] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1F
[08:25:33.346] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.358] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x260000, whence: SCE_SEEK_SET
[08:25:33.360] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1F
[08:25:33.360] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.387] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x280000, whence: SCE_SEEK_SET
[08:25:33.387] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1F
[08:25:33.387] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.415] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x2A0000, whence: SCE_SEEK_SET
[08:25:33.416] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1F
[08:25:33.416] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.445] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x2C0000, whence: SCE_SEEK_SET
[08:25:33.447] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1F
[08:25:33.448] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.477] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x2E0000, whence: SCE_SEEK_SET
[08:25:33.478] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1F
[08:25:33.478] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.505] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x300000, whence: SCE_SEEK_SET
[08:25:33.506] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1F
[08:25:33.506] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.530] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x320000, whence: SCE_SEEK_SET
[08:25:33.531] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1F
[08:25:33.531] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.543] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x340000, whence: SCE_SEEK_SET
[08:25:33.543] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1F
[08:25:33.543] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.552] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x360000, whence: SCE_SEEK_SET
[08:25:33.552] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1F
[08:25:33.552] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.561] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x380000, whence: SCE_SEEK_SET
[08:25:33.562] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1F
[08:25:33.562] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.576] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x3A0000, whence: SCE_SEEK_SET
[08:25:33.577] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1F
[08:25:33.577] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.586] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x3C0000, whence: SCE_SEEK_SET
[08:25:33.586] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1F
[08:25:33.587] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.592] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x3E0000, whence: SCE_SEEK_SET
[08:25:33.592] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1F
[08:25:33.592] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.599] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x400000, whence: SCE_SEEK_SET
[08:25:33.599] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1F
[08:25:33.599] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.607] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x420000, whence: SCE_SEEK_SET
[08:25:33.607] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1F
[08:25:33.607] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.616] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x440000, whence: SCE_SEEK_SET
[08:25:33.616] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1F
[08:25:33.616] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.626] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x460000, whence: SCE_SEEK_SET
[08:25:33.627] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1F
[08:25:33.627] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.637] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x480000, whence: SCE_SEEK_SET
[08:25:33.637] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1F
[08:25:33.638] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.644] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x4A0000, whence: SCE_SEEK_SET
[08:25:33.645] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1F
[08:25:33.645] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.652] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x4C0000, whence: SCE_SEEK_SET
[08:25:33.652] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1F
[08:25:33.653] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.661] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x4E0000, whence: SCE_SEEK_SET
[08:25:33.662] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1F
[08:25:33.662] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.669] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x500000, whence: SCE_SEEK_SET
[08:25:33.670] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1F
[08:25:33.670] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.677] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x520000, whence: SCE_SEEK_SET
[08:25:33.678] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1F
[08:25:33.679] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.686] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x540000, whence: SCE_SEEK_SET
[08:25:33.686] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1F
[08:25:33.687] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.694] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x560000, whence: SCE_SEEK_SET
[08:25:33.694] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1F
[08:25:33.694] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.702] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x580000, whence: SCE_SEEK_SET
[08:25:33.702] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1F
[08:25:33.702] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.710] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x5A0000, whence: SCE_SEEK_SET
[08:25:33.710] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1F
[08:25:33.711] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.718] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x5C0000, whence: SCE_SEEK_SET
[08:25:33.718] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1F
[08:25:33.719] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.726] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x5E0000, whence: SCE_SEEK_SET
[08:25:33.726] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1F
[08:25:33.727] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.734] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x600000, whence: SCE_SEEK_SET
[08:25:33.735] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1F
[08:25:33.735] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.744] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x620000, whence: SCE_SEEK_SET
[08:25:33.745] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1F
[08:25:33.745] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.752] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x640000, whence: SCE_SEEK_SET
[08:25:33.752] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1F
[08:25:33.752] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.756] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x660000, whence: SCE_SEEK_SET
[08:25:33.756] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1F
[08:25:33.756] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.764] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x680000, whence: SCE_SEEK_SET
[08:25:33.793] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1F
[08:25:33.793] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.798] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x6A0000, whence: SCE_SEEK_SET
[08:25:33.802] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1F
[08:25:33.802] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.807] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x6C0000, whence: SCE_SEEK_SET
[08:25:33.812] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1F
[08:25:33.814] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.818] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x6E0000, whence: SCE_SEEK_SET
[08:25:33.822] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1F
[08:25:33.822] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.828] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x700000, whence: SCE_SEEK_SET
[08:25:33.828] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1F
[08:25:33.828] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.836] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x720000, whence: SCE_SEEK_SET
[08:25:33.836] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1F
[08:25:33.836] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.847] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x740000, whence: SCE_SEEK_SET
[08:25:33.847] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1F
[08:25:33.848] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.856] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x760000, whence: SCE_SEEK_SET
[08:25:33.857] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1F
[08:25:33.857] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.864] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x780000, whence: SCE_SEEK_SET
[08:25:33.865] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1F
[08:25:33.865] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.868] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x7A0000, whence: SCE_SEEK_SET
[08:25:33.868] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1F
[08:25:33.869] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.876] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x7C0000, whence: SCE_SEEK_SET
[08:25:33.876] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1F
[08:25:33.877] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.884] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x7E0000, whence: SCE_SEEK_SET
[08:25:33.885] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1F
[08:25:33.885] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.897] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x800000, whence: SCE_SEEK_SET
[08:25:33.897] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1F
[08:25:33.897] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.900] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x820000, whence: SCE_SEEK_SET
[08:25:33.900] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1F
[08:25:33.900] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x0, whence: SCE_SEEK_SET
[08:25:33.905] |T| [seek_file]: sceIoPread: Seeking fd: 0x1F, offset: 0x840000, whence: SCE_SEEK_SET
[08:25:33.906] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x1F
