[10:21:11.144] |C| [SDL_main]: PLEASE. DO NOT RUN VITA3K AS ADMIN OR WITH ADMIN PRIVILEGES.
[10:21:36.519] |T| [write_file]: install_trophy_context: Writing to fd: 0x28, size: 135658
[10:21:36.520] |T| [close_file]: install_trophy_context: Closing file fd: 0x28
[10:21:36.535] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09933_00/TROP025.PNG (ux0:/user/00/trophy/conf/NPWR09933_00/TROP025.PNG), fd: 0x29
[10:21:36.537] |T| [write_file]: install_trophy_context: Writing to fd: 0x29, size: 134554
[10:21:36.538] |T| [close_file]: install_trophy_context: Closing file fd: 0x29
[10:21:36.542] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09933_00/TROP026.PNG (ux0:/user/00/trophy/conf/NPWR09933_00/TROP026.PNG), fd: 0x2a
[10:21:36.543] |T| [write_file]: install_trophy_context: Writing to fd: 0x2a, size: 135866
[10:21:36.544] |T| [close_file]: install_trophy_context: Closing file fd: 0x2a
[10:21:36.570] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09933_00/TROP027.PNG (ux0:/user/00/trophy/conf/NPWR09933_00/TROP027.PNG), fd: 0x2b
[10:21:36.571] |T| [write_file]: install_trophy_context: Writing to fd: 0x2b, size: 139809
[10:21:36.572] |T| [close_file]: install_trophy_context: Closing file fd: 0x2b
[10:21:36.586] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09933_00/TROP028.PNG (ux0:/user/00/trophy/conf/NPWR09933_00/TROP028.PNG), fd: 0x2c
[10:21:36.587] |T| [write_file]: install_trophy_context: Writing to fd: 0x2c, size: 139317
[10:21:36.588] |T| [close_file]: install_trophy_context: Closing file fd: 0x2c
[10:21:36.598] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09933_00/TROP029.PNG (ux0:/user/00/trophy/conf/NPWR09933_00/TROP029.PNG), fd: 0x2d
[10:21:36.600] |T| [write_file]: install_trophy_context: Writing to fd: 0x2d, size: 132547
[10:21:36.601] |T| [close_file]: install_trophy_context: Closing file fd: 0x2d
[10:21:36.604] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09933_00/TROP030.PNG (ux0:/user/00/trophy/conf/NPWR09933_00/TROP030.PNG), fd: 0x2e
[10:21:36.606] |T| [write_file]: install_trophy_context: Writing to fd: 0x2e, size: 135640
[10:21:36.606] |T| [close_file]: install_trophy_context: Closing file fd: 0x2e
[10:21:36.633] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09933_00/TROP031.PNG (ux0:/user/00/trophy/conf/NPWR09933_00/TROP031.PNG), fd: 0x2f
[10:21:36.635] |T| [write_file]: install_trophy_context: Writing to fd: 0x2f, size: 145665
[10:21:36.636] |T| [close_file]: install_trophy_context: Closing file fd: 0x2f
[10:21:36.679] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09933_00/TROP032.PNG (ux0:/user/00/trophy/conf/NPWR09933_00/TROP032.PNG), fd: 0x30
[10:21:36.680] |T| [write_file]: install_trophy_context: Writing to fd: 0x30, size: 144671
[10:21:36.681] |T| [close_file]: install_trophy_context: Closing file fd: 0x30
[10:21:36.724] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09933_00/TROP033.PNG (ux0:/user/00/trophy/conf/NPWR09933_00/TROP033.PNG), fd: 0x31
[10:21:36.726] |T| [write_file]: install_trophy_context: Writing to fd: 0x31, size: 139853
[10:21:36.726] |T| [close_file]: install_trophy_context: Closing file fd: 0x31
[10:21:36.770] |T| [open_file]: install_trophy_context: Opening file ux0:/user/00/trophy/conf/NPWR09933_00/TROP034.PNG (ux0:/user/00/trophy/conf/NPWR09933_00/TROP034.PNG), fd: 0x32
[10:21:36.773] |T| [write_file]: install_trophy_context: Writing to fd: 0x32, size: 144863
[10:21:36.775] |T| [close_file]: install_trophy_context: Closing file fd: 0x32
[10:21:36.808] |T| [close_file]: create_trophy_context: Closing file fd: 0xc
[10:21:36.809] |T| [export_sceNpTrophyCreateContext]: Trophy context for NPWR09933_00 create successfuly!
[10:21:39.048] |W| [stubbed_impl]: Stubbed sceRtcGetAccumulativeTime import called. (sceRtcGetAccumulativeTime)
[10:21:39.074] |I| [renderer::vulkan::PipelineCache::retrieve_shader]: Generating vulkan spv shader 079f2ee7c18d368e2d62acf5079c05eb2e2bba5332f1b8c55dd84219b482c93e
[10:21:39.076] |I| [renderer::load_shader_generic]: Generating vert.spv.txt shader 079f2ee7c18d368e2d62acf5079c05eb2e2bba5332f1b8c55dd84219b482c93e
[10:21:39.120] |D| [shader::create_parameters]: [BUFFER0  + 0] pa0 = (float4) invtx_Position
[10:21:39.121] |D| [shader::create_parameters]: [BUFFER0  + 4] pa4 = (float4) invtx_Color
[10:21:39.121] |D| [shader::create_parameters]: [DEFAULT  + 0] sa0 = (float4) Model[4]
[10:21:39.123] |T| [shader::usse::USSERecompiler::compile_code_node]: Compiling code_0, size = 9
[10:21:39.130] |I| [renderer::vulkan::PipelineCache::retrieve_shader]: Generating vulkan spv shader 45da7d5aeadbcdf9f63901839c8ba9100b326f360f9372453db90fdcc213cc93
[10:21:39.131] |I| [renderer::load_shader_generic]: Generating frag.spv.txt shader 45da7d5aeadbcdf9f63901839c8ba9100b326f360f9372453db90fdcc213cc93
[10:21:39.133] |D| [shader::create_fragment_inputs]: Iterator: pa0 = (half4) v_Color0
[10:21:39.134] |T| [shader::usse::USSERecompiler::compile_code_node]: Compiling code_0, size = 1
[10:21:40.907] |I| [renderer::vulkan::PipelineCache::retrieve_shader]: Generating vulkan spv shader 7c646ac0e17b654fc4c3a78b9f7c59b1026225b3d0d0796f5140be6f827ec689
[10:21:40.908] |I| [renderer::load_shader_generic]: Generating vert.spv.txt shader 7c646ac0e17b654fc4c3a78b9f7c59b1026225b3d0d0796f5140be6f827ec689
[10:21:40.911] |D| [shader::create_parameters]: [BUFFER0  + 0] pa0 = (float4) invtx_Position
[10:21:40.912] |D| [shader::create_parameters]: [BUFFER0  + 4] pa4 = (float4) invtx_TexCoord
[10:21:40.913] |D| [shader::create_parameters]: [BUFFER0  + 8] pa8 = (float4) invtx_Color
[10:21:40.914] |D| [shader::create_parameters]: [DEFAULT  + 0] sa0 = (float4) Model[4]
[10:21:40.915] |T| [shader::usse::USSERecompiler::compile_code_node]: Compiling code_0, size = 11
[10:21:40.961] |I| [renderer::vulkan::PipelineCache::retrieve_shader]: Generating vulkan spv shader 23adf2fb060561e4fc2931e635ede1836982b5ccda1a3fc6cf1d71fca7e78ed9
[10:21:40.962] |I| [renderer::load_shader_generic]: Generating frag.spv.txt shader 23adf2fb060561e4fc2931e635ede1836982b5ccda1a3fc6cf1d71fca7e78ed9
[10:21:40.964] |D| [shader::create_fragment_inputs]: Iterator: pa0 = (half4) v_Color0
[10:21:40.964] |T| [shader::create_fragment_inputs]: pa2 = tex2D<half4>(AlbedoTexture, TEXCOORD0.xy)
[10:21:40.965] |T| [shader::usse::USSERecompiler::compile_code_node]: Compiling code_0, size = 5
[10:21:40.968] |T| [shader::usse::USSERecompiler::compile_code_node]: Compiling code_5, size = 1
[10:21:40.969] |T| [shader::usse::USSERecompiler::compile_code_node]: Compiling code_6, size = 2
[10:21:44.196] |T| [open_file]: sceAppUtilSaveDataSlotGetParam: Opening file savedata0:/SlotParam_0.bin (ux0:/user/00/savedata/PCSG00766/SlotParam_0.bin), fd: 0x33
[10:21:44.205] |T| [close_file]: sceAppUtilSaveDataSlotGetParam: Closing file fd: 0x33
[10:21:44.206] |I| [export_sceIoOpen]: Opening file: savedata0:SYSTEM_0000.sav
[10:21:44.207] |T| [open_file]: sceIoOpen: Opening file savedata0:SYSTEM_0000.sav (ux0:/user/00/savedata/PCSG00766/SYSTEM_0000.sav), fd: 0x34
[10:21:44.253] |T| [close_file]: sceIoClose: Closing file fd: 0x34
[10:21:44.323] |T| [write_file]: *** TTY: SysName 0: 1: 2:
[10:21:47.546] |E| [logging::ret_error_impl]: sceNgsVoiceResume returned SCE_NGS_ERROR_INVALID_STATE (0x804a0010)
[10:21:47.554] |T| [export_sceNgsPatchCreateRouting]: Patching 0xD9F37A0:0:0 to 0xDA02850:0
[10:21:47.582] |I| [ngs::player::Module::process]: The currently running game requests playback rate scaling when decoding audio. Audio might crackle.
[10:21:51.430] |T| [export_sceNgsPatchCreateRouting]: Patching 0xD9F1430:0:0 to 0xDA02850:0
[10:21:51.458] |T| [export_sceNgsPatchCreateRouting]: Patching 0xD9F1940:0:0 to 0xDA02850:0
[10:21:52.399] |T| [export_sceNgsPatchCreateRouting]: Patching 0xD9EEBB0:0:0 to 0xDA02850:0
[10:21:52.947] |T| [export_sceNgsPatchCreateRouting]: Patching 0xD9EF0C0:0:0 to 0xDA02850:0
[10:21:58.613] |T| [export_sceNgsPatchCreateRouting]: Patching 0xD9F1E50:0:0 to 0xDA02850:0
[10:21:58.925] |T| [write_file]: *** TTY: SysName 0: 1: 2:
[10:21:58.928] |T| [write_file]: *** TTY: Name 0: 1: 2:
[10:22:01.661] |T| [export_sceNgsPatchCreateRouting]: Patching 0xD9EF5D0:0:0 to 0xDA02850:0
[10:22:10.004] |I| [renderer::vulkan::PipelineCache::save_pipeline_cache]: Saving pipeline cache...
[10:22:10.007] |I| [renderer::vulkan::PipelineCache::save_pipeline_cache]: Pipeline cache saved
[10:22:17.286] |W| [renderer::vulkan::VKContext::start_recording]: Render Target is using more scenes per frame than what was planned!
[10:22:21.388] |I| [renderer::vulkan::PipelineCache::save_pipeline_cache]: Saving pipeline cache...
[10:22:21.405] |I| [renderer::vulkan::PipelineCache::save_pipeline_cache]: Pipeline cache saved
