[08:36:08.721] |I| [config::init_config]: input-vpk-path: games\PCSG00699_GalGunDoublePeace_JP.zip
[08:36:52.869] |T| [open_file]: sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc), fd: 0x27
[08:36:52.869] |T| [seek_file]: sceIoPread: Seeking fd: 0x27, offset: 0x1A7AA6, whence: SCE_SEEK_SET
[08:36:52.870] |T| [read_file]: sceIoPread: Reading 99674 bytes of fd 0x27
[08:36:52.870] |T| [seek_file]: sceIoPread: Seeking fd: 0x27, offset: 0x0, whence: SCE_SEEK_SET
[08:36:52.872] |T| [seek_file]: sceIoPread: Seeking fd: 0x27, offset: 0x1A6EA2, whence: SCE_SEEK_SET
[08:36:52.872] |T| [read_file]: sceIoPread: Reading 102750 bytes of fd 0x27
[08:36:52.872] |T| [seek_file]: sceIoPread: Seeking fd: 0x27, offset: 0x0, whence: SCE_SEEK_SET
[08:36:52.873] |T| [seek_file]: sceIoPread: Seeking fd: 0x27, offset: 0x1A6AD9, whence: SCE_SEEK_SET
[08:36:52.873] |T| [read_file]: sceIoPread: Reading 103719 bytes of fd 0x27
[08:36:52.874] |T| [seek_file]: sceIoPread: Seeking fd: 0x27, offset: 0x0, whence: SCE_SEEK_SET
[08:36:52.874] |T| [seek_file]: sceIoPread: Seeking fd: 0x27, offset: 0x1A6987, whence: SCE_SEEK_SET
[08:36:52.874] |T| [read_file]: sceIoPread: Reading 104057 bytes of fd 0x27
[08:36:52.875] |T| [seek_file]: sceIoPread: Seeking fd: 0x27, offset: 0x0, whence: SCE_SEEK_SET
[08:36:52.875] |T| [seek_file]: sceIoPread: Seeking fd: 0x27, offset: 0x1A6902, whence: SCE_SEEK_SET
[08:36:52.875] |T| [read_file]: sceIoPread: Reading 104190 bytes of fd 0x27
[08:36:52.875] |T| [seek_file]: sceIoPread: Seeking fd: 0x27, offset: 0x0, whence: SCE_SEEK_SET
[08:36:52.876] |T| [seek_file]: sceIoPread: Seeking fd: 0x27, offset: 0x1A68C5, whence: SCE_SEEK_SET
[08:36:52.876] |T| [read_file]: sceIoPread: Reading 104251 bytes of fd 0x27
[08:36:52.876] |T| [seek_file]: sceIoPread: Seeking fd: 0x27, offset: 0x0, whence: SCE_SEEK_SET
[08:36:52.877] |T| [seek_file]: sceIoPread: Seeking fd: 0x27, offset: 0x1A689A, whence: SCE_SEEK_SET
[08:36:52.877] |T| [read_file]: sceIoPread: Reading 104294 bytes of fd 0x27
[08:36:52.877] |T| [seek_file]: sceIoPread: Seeking fd: 0x27, offset: 0x0, whence: SCE_SEEK_SET
[08:36:52.877] |T| [seek_file]: sceIoPread: Seeking fd: 0x27, offset: 0x1A6862, whence: SCE_SEEK_SET
[08:36:52.878] |T| [read_file]: sceIoPread: Reading 104350 bytes of fd 0x27
[08:36:52.878] |T| [seek_file]: sceIoPread: Seeking fd: 0x27, offset: 0x0, whence: SCE_SEEK_SET
[08:36:52.878] |T| [seek_file]: sceIoPread: Seeking fd: 0x27, offset: 0x1A6837, whence: SCE_SEEK_SET
[08:36:52.878] |T| [read_file]: sceIoPread: Reading 104393 bytes of fd 0x27
[08:36:52.878] |T| [seek_file]: sceIoPread: Seeking fd: 0x27, offset: 0x0, whence: SCE_SEEK_SET
[08:36:52.879] |T| [close_file]: sceIoClose: Closing file fd: 0x27
[08:36:52.879] |T| [stat_file]: sceIoGetstat: Statting file: app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[08:36:52.880] |E| [init_texture_base]: Initialized texture with unsupported texture format: 0x81000000
[08:36:52.880] |I| [export_sceIoOpen]: Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[08:36:52.880] |T| [open_file]: sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc), fd: 0x28
[08:36:52.881] |T| [seek_file]: sceIoPread: Seeking fd: 0x28, offset: 0x1AB26B, whence: SCE_SEEK_SET
[08:36:52.881] |T| [read_file]: sceIoPread: Reading 85397 bytes of fd 0x28
[08:36:52.881] |T| [seek_file]: sceIoPread: Seeking fd: 0x28, offset: 0x0, whence: SCE_SEEK_SET
[08:36:52.882] |T| [seek_file]: sceIoPread: Seeking fd: 0x28, offset: 0x1AAC6A, whence: SCE_SEEK_SET
[08:36:52.882] |T| [read_file]: sceIoPread: Reading 86934 bytes of fd 0x28
[08:36:52.883] |T| [seek_file]: sceIoPread: Seeking fd: 0x28, offset: 0x0, whence: SCE_SEEK_SET
[08:36:52.883] |T| [seek_file]: sceIoPread: Seeking fd: 0x28, offset: 0x1AAA8B, whence: SCE_SEEK_SET
[08:36:52.883] |T| [read_file]: sceIoPread: Reading 87413 bytes of fd 0x28
[08:36:52.884] |T| [seek_file]: sceIoPread: Seeking fd: 0x28, offset: 0x0, whence: SCE_SEEK_SET
[08:36:52.884] |T| [seek_file]: sceIoPread: Seeking fd: 0x28, offset: 0x1AA9F3, whence: SCE_SEEK_SET
[08:36:52.884] |T| [read_file]: sceIoPread: Reading 87565 bytes of fd 0x28
[08:36:52.885] |T| [seek_file]: sceIoPread: Seeking fd: 0x28, offset: 0x0, whence: SCE_SEEK_SET
[08:36:52.885] |T| [seek_file]: sceIoPread: Seeking fd: 0x28, offset: 0x1AA9B7, whence: SCE_SEEK_SET
[08:36:52.885] |T| [read_file]: sceIoPread: Reading 87625 bytes of fd 0x28
[08:36:52.885] |T| [seek_file]: sceIoPread: Seeking fd: 0x28, offset: 0x0, whence: SCE_SEEK_SET
[08:36:52.886] |T| [seek_file]: sceIoPread: Seeking fd: 0x28, offset: 0x1AA984, whence: SCE_SEEK_SET
[08:36:52.886] |T| [read_file]: sceIoPread: Reading 87676 bytes of fd 0x28
[08:36:52.886] |T| [seek_file]: sceIoPread: Seeking fd: 0x28, offset: 0x0, whence: SCE_SEEK_SET
[08:36:52.886] |T| [seek_file]: sceIoPread: Seeking fd: 0x28, offset: 0x1AA94E, whence: SCE_SEEK_SET
[08:36:52.886] |T| [read_file]: sceIoPread: Reading 87730 bytes of fd 0x28
[08:36:52.887] |T| [seek_file]: sceIoPread: Seeking fd: 0x28, offset: 0x0, whence: SCE_SEEK_SET
[08:36:52.887] |T| [seek_file]: sceIoPread: Seeking fd: 0x28, offset: 0x1AA923, whence: SCE_SEEK_SET
[08:36:52.887] |T| [read_file]: sceIoPread: Reading 87773 bytes of fd 0x28
[08:36:52.887] |T| [seek_file]: sceIoPread: Seeking fd: 0x28, offset: 0x0, whence: SCE_SEEK_SET
[08:36:52.888] |T| [close_file]: sceIoClose: Closing file fd: 0x28
[08:36:52.888] |T| [stat_file]: sceIoGetstat: Statting file: app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[08:36:52.889] |E| [init_texture_base]: Initialized texture with unsupported texture format: 0x81000000
[08:36:52.889] |I| [export_sceIoOpen]: Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[08:36:52.889] |T| [open_file]: sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc), fd: 0x29
[08:36:52.889] |T| [seek_file]: sceIoPread: Seeking fd: 0x29, offset: 0x1AE093, whence: SCE_SEEK_SET
[08:36:52.890] |T| [read_file]: sceIoPread: Reading 73581 bytes of fd 0x29
[08:36:52.890] |T| [seek_file]: sceIoPread: Seeking fd: 0x29, offset: 0x0, whence: SCE_SEEK_SET
[08:36:52.893] |T| [seek_file]: sceIoPread: Seeking fd: 0x29, offset: 0x1ACE7E, whence: SCE_SEEK_SET
[08:36:52.893] |T| [read_file]: sceIoPread: Reading 78210 bytes of fd 0x29
[08:36:52.893] |T| [seek_file]: sceIoPread: Seeking fd: 0x29, offset: 0x0, whence: SCE_SEEK_SET
[08:36:52.895] |T| [seek_file]: sceIoPread: Seeking fd: 0x29, offset: 0x1AC851, whence: SCE_SEEK_SET
[08:36:52.895] |T| [read_file]: sceIoPread: Reading 79791 bytes of fd 0x29
[08:36:52.895] |T| [seek_file]: sceIoPread: Seeking fd: 0x29, offset: 0x0, whence: SCE_SEEK_SET
[08:36:52.896] |T| [seek_file]: sceIoPread: Seeking fd: 0x29, offset: 0x1AC6A3, whence: SCE_SEEK_SET
[08:36:52.896] |T| [read_file]: sceIoPread: Reading 80221 bytes of fd 0x29
[08:36:52.896] |T| [seek_file]: sceIoPread: Seeking fd: 0x29, offset: 0x0, whence: SCE_SEEK_SET
[08:36:52.896] |T| [seek_file]: sceIoPread: Seeking fd: 0x29, offset: 0x1AC613, whence: SCE_SEEK_SET
[08:36:52.897] |T| [read_file]: sceIoPread: Reading 80365 bytes of fd 0x29
[08:36:52.897] |T| [seek_file]: sceIoPread: Seeking fd: 0x29, offset: 0x0, whence: SCE_SEEK_SET
[08:36:52.898] |T| [seek_file]: sceIoPread: Seeking fd: 0x29, offset: 0x1AC5D9, whence: SCE_SEEK_SET
[08:36:52.898] |T| [read_file]: sceIoPread: Reading 80423 bytes of fd 0x29
[08:36:52.898] |T| [seek_file]: sceIoPread: Seeking fd: 0x29, offset: 0x0, whence: SCE_SEEK_SET
[08:36:52.898] |T| [seek_file]: sceIoPread: Seeking fd: 0x29, offset: 0x1AC5A2, whence: SCE_SEEK_SET
[08:36:52.899] |T| [read_file]: sceIoPread: Reading 80478 bytes of fd 0x29
[08:36:52.899] |T| [seek_file]: sceIoPread: Seeking fd: 0x29, offset: 0x0, whence: SCE_SEEK_SET
[08:36:52.899] |T| [seek_file]: sceIoPread: Seeking fd: 0x29, offset: 0x1AC573, whence: SCE_SEEK_SET
[08:36:52.899] |T| [read_file]: sceIoPread: Reading 80525 bytes of fd 0x29
[08:36:52.900] |T| [seek_file]: sceIoPread: Seeking fd: 0x29, offset: 0x0, whence: SCE_SEEK_SET
[08:36:52.900] |T| [seek_file]: sceIoPread: Seeking fd: 0x29, offset: 0x1AC548, whence: SCE_SEEK_SET
[08:36:52.900] |T| [read_file]: sceIoPread: Reading 80568 bytes of fd 0x29
[08:36:52.900] |T| [seek_file]: sceIoPread: Seeking fd: 0x29, offset: 0x0, whence: SCE_SEEK_SET
[08:36:52.901] |T| [close_file]: sceIoClose: Closing file fd: 0x29
[08:36:52.902] |E| [init_texture_base]: Initialized texture with unsupported texture format: 0x81000000
[08:36:52.902] |T| [stat_file]: sceIoGetstat: Statting file: app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[08:36:52.902] |I| [export_sceIoOpen]: Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[08:36:52.903] |T| [open_file]: sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc), fd: 0x2A
[08:36:52.903] |T| [seek_file]: sceIoPread: Seeking fd: 0x2A, offset: 0x1AA395, whence: SCE_SEEK_SET
[08:36:52.903] |T| [read_file]: sceIoPread: Reading 89195 bytes of fd 0x2A
[08:36:52.903] |T| [seek_file]: sceIoPread: Seeking fd: 0x2A, offset: 0x0, whence: SCE_SEEK_SET
[08:36:52.904] |T| [seek_file]: sceIoPread: Seeking fd: 0x2A, offset: 0x1AA35F, whence: SCE_SEEK_SET
[08:36:52.904] |T| [read_file]: sceIoPread: Reading 89249 bytes of fd 0x2A
[08:36:52.904] |T| [seek_file]: sceIoPread: Seeking fd: 0x2A, offset: 0x0, whence: SCE_SEEK_SET
[08:36:52.904] |T| [seek_file]: sceIoPread: Seeking fd: 0x2A, offset: 0x1AA334, whence: SCE_SEEK_SET
[08:36:52.905] |T| [read_file]: sceIoPread: Reading 89292 bytes of fd 0x2A
[08:36:52.905] |T| [seek_file]: sceIoPread: Seeking fd: 0x2A, offset: 0x0, whence: SCE_SEEK_SET
[08:36:52.905] |T| [seek_file]: sceIoPread: Seeking fd: 0x2A, offset: 0x1AA303, whence: SCE_SEEK_SET
[08:36:52.905] |T| [read_file]: sceIoPread: Reading 89341 bytes of fd 0x2A
[08:36:52.905] |T| [seek_file]: sceIoPread: Seeking fd: 0x2A, offset: 0x0, whence: SCE_SEEK_SET
[08:36:52.906] |T| [seek_file]: sceIoPread: Seeking fd: 0x2A, offset: 0x1AA2D7, whence: SCE_SEEK_SET
[08:36:52.906] |T| [read_file]: sceIoPread: Reading 89385 bytes of fd 0x2A
[08:36:52.906] |T| [seek_file]: sceIoPread: Seeking fd: 0x2A, offset: 0x0, whence: SCE_SEEK_SET
[08:36:52.906] |T| [close_file]: sceIoClose: Closing file fd: 0x2A
[08:36:52.907] |T| [stat_file]: sceIoGetstat: Statting file: app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[08:36:52.907] |I| [export_sceIoOpen]: Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[08:36:52.908] |E| [init_texture_base]: Initialized texture with unsupported texture format: 0x80000000
[08:36:52.908] |T| [open_file]: sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc), fd: 0x2B
[08:36:52.908] |T| [seek_file]: sceIoPread: Seeking fd: 0x2B, offset: 0x1AA5FC, whence: SCE_SEEK_SET
[08:36:52.908] |T| [read_file]: sceIoPread: Reading 88580 bytes of fd 0x2B
[08:36:52.908] |T| [seek_file]: sceIoPread: Seeking fd: 0x2B, offset: 0x0, whence: SCE_SEEK_SET
[08:36:52.909] |T| [seek_file]: sceIoPread: Seeking fd: 0x2B, offset: 0x1AA505, whence: SCE_SEEK_SET
[08:36:52.909] |T| [read_file]: sceIoPread: Reading 88827 bytes of fd 0x2B
[08:36:52.910] |T| [seek_file]: sceIoPread: Seeking fd: 0x2B, offset: 0x0, whence: SCE_SEEK_SET
[08:36:52.910] |T| [seek_file]: sceIoPread: Seeking fd: 0x2B, offset: 0x1AA4A5, whence: SCE_SEEK_SET
[08:36:52.910] |T| [read_file]: sceIoPread: Reading 88923 bytes of fd 0x2B
[08:36:52.910] |T| [seek_file]: sceIoPread: Seeking fd: 0x2B, offset: 0x0, whence: SCE_SEEK_SET
[08:36:52.911] |T| [seek_file]: sceIoPread: Seeking fd: 0x2B, offset: 0x1AA472, whence: SCE_SEEK_SET
[08:36:52.912] |T| [read_file]: sceIoPread: Reading 88974 bytes of fd 0x2B
[08:36:52.912] |T| [seek_file]: sceIoPread: Seeking fd: 0x2B, offset: 0x0, whence: SCE_SEEK_SET
[08:36:52.912] |T| [seek_file]: sceIoPread: Seeking fd: 0x2B, offset: 0x1AA447, whence: SCE_SEEK_SET
[08:36:52.913] |T| [read_file]: sceIoPread: Reading 89017 bytes of fd 0x2B
[08:36:52.913] |T| [seek_file]: sceIoPread: Seeking fd: 0x2B, offset: 0x0, whence: SCE_SEEK_SET
[08:36:52.913] |T| [seek_file]: sceIoPread: Seeking fd: 0x2B, offset: 0x1AA41C, whence: SCE_SEEK_SET
[08:36:52.915] |T| [read_file]: sceIoPread: Reading 89060 bytes of fd 0x2B
[08:36:52.915] |T| [seek_file]: sceIoPread: Seeking fd: 0x2B, offset: 0x0, whence: SCE_SEEK_SET
[08:36:52.915] |T| [seek_file]: sceIoPread: Seeking fd: 0x2B, offset: 0x1AA3F1, whence: SCE_SEEK_SET
[08:36:52.915] |T| [read_file]: sceIoPread: Reading 89103 bytes of fd 0x2B
[08:36:52.916] |T| [seek_file]: sceIoPread: Seeking fd: 0x2B, offset: 0x0, whence: SCE_SEEK_SET
[08:36:52.916] |T| [close_file]: sceIoClose: Closing file fd: 0x2B
[08:36:52.917] |E| [init_texture_base]: Initialized texture with unsupported texture format: 0x80000000
[08:36:52.936] |T| [stat_file]: sceIoGetstat: Statting file: app0:GG2Game/CookedNGP/CharTextures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/CharTextures.tfc)
[08:36:52.937] |I| [export_sceIoOpen]: Opening file: app0:GG2Game/CookedNGP/CharTextures.tfc
[08:36:52.937] |T| [open_file]: sceIoOpen: Opening file app0:GG2Game/CookedNGP/CharTextures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/CharTextures.tfc), fd: 0x2C
[08:36:52.938] |T| [seek_file]: sceIoPread: Seeking fd: 0x2C, offset: 0x36DDC, whence: SCE_SEEK_SET
[08:36:52.955] |T| [read_file]: sceIoPread: Reading 37412 bytes of fd 0x2C
[08:36:52.956] |T| [seek_file]: sceIoPread: Seeking fd: 0x2C, offset: 0x0, whence: SCE_SEEK_SET
[08:36:52.957] |T| [seek_file]: sceIoPread: Seeking fd: 0x2C, offset: 0x36DB1, whence: SCE_SEEK_SET
[08:36:52.957] |T| [read_file]: sceIoPread: Reading 37455 bytes of fd 0x2C
[08:36:52.958] |T| [seek_file]: sceIoPread: Seeking fd: 0x2C, offset: 0x0, whence: SCE_SEEK_SET
[08:36:52.958] |T| [seek_file]: sceIoPread: Seeking fd: 0x2C, offset: 0x36D86, whence: SCE_SEEK_SET
[08:36:52.958] |T| [read_file]: sceIoPread: Reading 37498 bytes of fd 0x2C
[08:36:52.958] |T| [seek_file]: sceIoPread: Seeking fd: 0x2C, offset: 0x0, whence: SCE_SEEK_SET
[08:36:52.959] |T| [seek_file]: sceIoPread: Seeking fd: 0x2C, offset: 0x36D5B, whence: SCE_SEEK_SET
[08:36:52.959] |T| [read_file]: sceIoPread: Reading 37541 bytes of fd 0x2C
[08:36:52.959] |T| [seek_file]: sceIoPread: Seeking fd: 0x2C, offset: 0x0, whence: SCE_SEEK_SET
[08:36:52.959] |T| [seek_file]: sceIoPread: Seeking fd: 0x2C, offset: 0x36D30, whence: SCE_SEEK_SET
[08:36:52.960] |T| [read_file]: sceIoPread: Reading 37584 bytes of fd 0x2C
[08:36:52.960] |T| [seek_file]: sceIoPread: Seeking fd: 0x2C, offset: 0x0, whence: SCE_SEEK_SET
[08:36:52.960] |T| [seek_file]: sceIoPread: Seeking fd: 0x2C, offset: 0x36D05, whence: SCE_SEEK_SET
[08:36:52.960] |T| [read_file]: sceIoPread: Reading 37627 bytes of fd 0x2C
[08:36:52.961] |T| [seek_file]: sceIoPread: Seeking fd: 0x2C, offset: 0x0, whence: SCE_SEEK_SET
[08:36:52.961] |T| [close_file]: sceIoClose: Closing file fd: 0x2C
[08:36:52.962] |E| [init_texture_base]: Initialized texture with unsupported texture format: 0x81000000
[08:36:52.962] |T| [stat_file]: sceIoGetstat: Statting file: app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[08:36:52.962] |I| [export_sceIoOpen]: Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[08:36:52.963] |T| [open_file]: sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc), fd: 0x2D
[08:36:52.963] |T| [seek_file]: sceIoPread: Seeking fd: 0x2D, offset: 0x1B230B, whence: SCE_SEEK_SET
[08:36:52.963] |T| [read_file]: sceIoPread: Reading 56565 bytes of fd 0x2D
[08:36:52.963] |T| [seek_file]: sceIoPread: Seeking fd: 0x2D, offset: 0x0, whence: SCE_SEEK_SET
[08:36:52.964] |T| [seek_file]: sceIoPread: Seeking fd: 0x2D, offset: 0x1B21F1, whence: SCE_SEEK_SET
[08:36:52.964] |T| [read_file]: sceIoPread: Reading 56847 bytes of fd 0x2D
[08:36:52.965] |T| [seek_file]: sceIoPread: Seeking fd: 0x2D, offset: 0x0, whence: SCE_SEEK_SET
[08:36:52.965] |T| [seek_file]: sceIoPread: Seeking fd: 0x2D, offset: 0x1B218E, whence: SCE_SEEK_SET
[08:36:52.965] |T| [read_file]: sceIoPread: Reading 56946 bytes of fd 0x2D
[08:36:52.965] |T| [seek_file]: sceIoPread: Seeking fd: 0x2D, offset: 0x0, whence: SCE_SEEK_SET
[08:36:52.966] |T| [seek_file]: sceIoPread: Seeking fd: 0x2D, offset: 0x1B215B, whence: SCE_SEEK_SET
[08:36:52.966] |T| [read_file]: sceIoPread: Reading 56997 bytes of fd 0x2D
[08:36:52.966] |T| [seek_file]: sceIoPread: Seeking fd: 0x2D, offset: 0x0, whence: SCE_SEEK_SET
[08:36:52.966] |T| [seek_file]: sceIoPread: Seeking fd: 0x2D, offset: 0x1B2130, whence: SCE_SEEK_SET
[08:36:52.967] |T| [read_file]: sceIoPread: Reading 57040 bytes of fd 0x2D
[08:36:52.967] |T| [seek_file]: sceIoPread: Seeking fd: 0x2D, offset: 0x0, whence: SCE_SEEK_SET
[08:36:52.967] |T| [seek_file]: sceIoPread: Seeking fd: 0x2D, offset: 0x1B2104, whence: SCE_SEEK_SET
[08:36:52.967] |T| [read_file]: sceIoPread: Reading 57084 bytes of fd 0x2D
[08:36:52.967] |T| [seek_file]: sceIoPread: Seeking fd: 0x2D, offset: 0x0, whence: SCE_SEEK_SET
[08:36:52.968] |T| [seek_file]: sceIoPread: Seeking fd: 0x2D, offset: 0x1B20C9, whence: SCE_SEEK_SET
[08:36:52.968] |T| [read_file]: sceIoPread: Reading 57143 bytes of fd 0x2D
[08:36:52.968] |T| [seek_file]: sceIoPread: Seeking fd: 0x2D, offset: 0x0, whence: SCE_SEEK_SET
[08:36:52.968] |T| [close_file]: sceIoClose: Closing file fd: 0x2D
[08:36:52.969] |T| [stat_file]: sceIoGetstat: Statting file: app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[08:36:52.969] |I| [export_sceIoOpen]: Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[08:36:52.970] |E| [init_texture_base]: Initialized texture with unsupported texture format: 0x80000000
[08:36:52.970] |T| [open_file]: sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc), fd: 0x2E
[08:36:52.970] |T| [seek_file]: sceIoPread: Seeking fd: 0x2E, offset: 0x1B2042, whence: SCE_SEEK_SET
[08:36:52.970] |T| [read_file]: sceIoPread: Reading 57278 bytes of fd 0x2E
[08:36:52.970] |T| [seek_file]: sceIoPread: Seeking fd: 0x2E, offset: 0x0, whence: SCE_SEEK_SET
[08:36:52.971] |T| [seek_file]: sceIoPread: Seeking fd: 0x2E, offset: 0x1B1FF4, whence: SCE_SEEK_SET
[08:36:52.971] |T| [read_file]: sceIoPread: Reading 57356 bytes of fd 0x2E
[08:36:52.971] |T| [seek_file]: sceIoPread: Seeking fd: 0x2E, offset: 0x0, whence: SCE_SEEK_SET
[08:36:52.972] |T| [seek_file]: sceIoPread: Seeking fd: 0x2E, offset: 0x1B1FBC, whence: SCE_SEEK_SET
[08:36:52.972] |T| [read_file]: sceIoPread: Reading 57412 bytes of fd 0x2E
[08:36:52.972] |T| [seek_file]: sceIoPread: Seeking fd: 0x2E, offset: 0x0, whence: SCE_SEEK_SET
[08:36:52.973] |T| [seek_file]: sceIoPread: Seeking fd: 0x2E, offset: 0x1B1F91, whence: SCE_SEEK_SET
[08:36:52.973] |T| [read_file]: sceIoPread: Reading 57455 bytes of fd 0x2E
[08:36:52.973] |T| [seek_file]: sceIoPread: Seeking fd: 0x2E, offset: 0x0, whence: SCE_SEEK_SET
[08:36:52.974] |T| [seek_file]: sceIoPread: Seeking fd: 0x2E, offset: 0x1B1F66, whence: SCE_SEEK_SET
[08:36:52.974] |T| [read_file]: sceIoPread: Reading 57498 bytes of fd 0x2E
[08:36:52.974] |T| [seek_file]: sceIoPread: Seeking fd: 0x2E, offset: 0x0, whence: SCE_SEEK_SET
[08:36:52.975] |T| [seek_file]: sceIoPread: Seeking fd: 0x2E, offset: 0x1B1F34, whence: SCE_SEEK_SET
[08:36:52.975] |T| [read_file]: sceIoPread: Reading 57548 bytes of fd 0x2E
[08:36:52.975] |T| [seek_file]: sceIoPread: Seeking fd: 0x2E, offset: 0x0, whence: SCE_SEEK_SET
[08:36:52.976] |T| [close_file]: sceIoClose: Closing file fd: 0x2E
[08:36:52.976] |T| [stat_file]: sceIoGetstat: Statting file: app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[08:36:52.977] |E| [init_texture_base]: Initialized texture with unsupported texture format: 0x80000000
[08:36:52.977] |I| [export_sceIoOpen]: Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[08:36:52.977] |T| [open_file]: sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc), fd: 0x2F
[08:36:52.978] |T| [seek_file]: sceIoPread: Seeking fd: 0x2F, offset: 0x1B1A46, whence: SCE_SEEK_SET
[08:36:52.978] |T| [read_file]: sceIoPread: Reading 58810 bytes of fd 0x2F
[08:36:52.979] |T| [seek_file]: sceIoPread: Seeking fd: 0x2F, offset: 0x0, whence: SCE_SEEK_SET
[08:36:52.979] |T| [seek_file]: sceIoPread: Seeking fd: 0x2F, offset: 0x1B18B8, whence: SCE_SEEK_SET
[08:36:52.980] |T| [read_file]: sceIoPread: Reading 59208 bytes of fd 0x2F
[08:36:52.980] |T| [seek_file]: sceIoPread: Seeking fd: 0x2F, offset: 0x0, whence: SCE_SEEK_SET
[08:36:52.980] |T| [seek_file]: sceIoPread: Seeking fd: 0x2F, offset: 0x1B182A, whence: SCE_SEEK_SET
[08:36:52.981] |T| [read_file]: sceIoPread: Reading 59350 bytes of fd 0x2F
[08:36:52.981] |T| [seek_file]: sceIoPread: Seeking fd: 0x2F, offset: 0x0, whence: SCE_SEEK_SET
[08:36:52.982] |T| [seek_file]: sceIoPread: Seeking fd: 0x2F, offset: 0x1B17ED, whence: SCE_SEEK_SET
[08:36:52.983] |T| [read_file]: sceIoPread: Reading 59411 bytes of fd 0x2F
[08:36:52.983] |T| [seek_file]: sceIoPread: Seeking fd: 0x2F, offset: 0x0, whence: SCE_SEEK_SET
[08:36:52.983] |T| [seek_file]: sceIoPread: Seeking fd: 0x2F, offset: 0x1B17BE, whence: SCE_SEEK_SET
[08:36:52.983] |T| [read_file]: sceIoPread: Reading 59458 bytes of fd 0x2F
[08:36:52.984] |T| [seek_file]: sceIoPread: Seeking fd: 0x2F, offset: 0x0, whence: SCE_SEEK_SET
[08:36:52.984] |T| [seek_file]: sceIoPread: Seeking fd: 0x2F, offset: 0x1B1793, whence: SCE_SEEK_SET
[08:36:52.984] |T| [read_file]: sceIoPread: Reading 59501 bytes of fd 0x2F
[08:36:52.984] |T| [seek_file]: sceIoPread: Seeking fd: 0x2F, offset: 0x0, whence: SCE_SEEK_SET
[08:36:52.985] |T| [seek_file]: sceIoPread: Seeking fd: 0x2F, offset: 0x1B1768, whence: SCE_SEEK_SET
[08:36:52.985] |T| [read_file]: sceIoPread: Reading 59544 bytes of fd 0x2F
[08:36:52.985] |T| [seek_file]: sceIoPread: Seeking fd: 0x2F, offset: 0x0, whence: SCE_SEEK_SET
[08:36:52.986] |T| [close_file]: sceIoClose: Closing file fd: 0x2F
[08:36:52.986] |T| [stat_file]: sceIoGetstat: Statting file: app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[08:36:52.987] |E| [init_texture_base]: Initialized texture with unsupported texture format: 0x81000000
[08:36:52.987] |I| [export_sceIoOpen]: Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[08:36:52.987] |T| [open_file]: sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc), fd: 0x30
