[15:29:56.838] |I| [init_config]: backend-renderer: OpenGL
[15:30:01.999] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.000] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.001] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.002] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.002] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.003] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.004] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.004] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.005] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.006] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.006] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.007] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.008] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.009] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.010] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.010] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.011] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.012] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.012] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.013] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.014] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.014] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.015] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.016] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.016] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.017] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.018] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.018] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.019] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.020] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.020] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.021] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.022] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.022] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.023] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.024] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.025] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.026] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.026] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.027] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.028] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.028] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.029] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.030] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.030] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.031] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.032] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.032] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.033] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.034] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.034] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.035] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.035] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.036] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.037] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.037] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.038] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.039] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.039] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.040] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.041] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.042] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.042] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.043] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.043] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.044] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.045] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.045] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.046] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.047] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.047] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.048] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.049] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.049] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.050] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.051] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.051] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.052] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.053] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.053] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.054] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.054] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.055] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.056] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.056] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.057] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.058] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.059] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.060] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.060] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.061] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.061] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.062] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.063] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.063] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.064] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.065] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.065] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.066] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.067] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.067] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.068] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.068] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.069] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.070] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.070] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.071] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.072] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.072] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.073] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.074] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.075] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.076] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.076] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.077] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.077] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.078] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.079] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.080] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.081] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.082] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.083] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.084] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.084] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.085] |T| [read_file]: sceIoRead: Reading 32768 bytes of fd 0x7
[15:30:02.085] |T| [read_file]: sceIoRead: Reading 11098 bytes of fd 0x7
[15:30:02.086] |T| [close_file]: sceIoClose: Closing file fd: 0x7
[15:30:02.090] |I| [export_sceIoOpen]: Opening file: savedata0:/hiscore.dat
[15:30:02.090] |E| [open_file]: Missing file at /Users/jacksegil/Library/Application Support/Vita3K/Vita3K/ux0/user/00/savedata/PCSE01258/hiscore.dat (target path: savedata0:/hiscore.dat)
[15:30:02.090] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[15:30:02.111] |T| [write_file]: *** TTY: Attempting to set gamepadcount to 1
[15:30:02.117] |I| [export_sceIoOpen]: Opening file: savedata0:/playerachievementcache.dat
[15:30:02.117] |E| [open_file]: Missing file at /Users/jacksegil/Library/Application Support/Vita3K/Vita3K/ux0/user/00/savedata/PCSE01258/playerachievementcache.dat (target path: savedata0:/playerachievementcache.dat)
[15:30:02.117] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[15:30:02.135] |W| [stubbed_impl]: Stubbed sceKernelGetFreeMemorySize import called. (Single pool)
[15:30:02.136] |W| [unimplemented_impl]: Unimplemented sceGxmTextureValidate import called.
[15:30:02.270] |W| [unimplemented_impl]: Unimplemented sceAudioOutSetVolume import called.
[15:30:02.270] |W| [unimplemented_impl]: Unimplemented sceAppMgrAcquireBgmPort import called.
[15:30:02.513] |I| [export_sceIoOpen]: Opening file: app0:/games/PSNSampleProj.ini
[15:30:02.513] |E| [open_file]: Missing file at /Users/jacksegil/Library/Application Support/Vita3K/Vita3K/ux0/app/PCSE01258/games/PSNSampleProj.ini (target path: app0:/games/PSNSampleProj.ini)
[15:30:02.513] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[15:30:02.515] |I| [export_sceIoOpen]: Opening file: savedata0:/PSNSampleProj.ini
[15:30:02.515] |E| [open_file]: Missing file at /Users/jacksegil/Library/Application Support/Vita3K/Vita3K/ux0/user/00/savedata/PCSE01258/PSNSampleProj.ini (target path: savedata0:/PSNSampleProj.ini)
[15:30:02.515] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[15:30:02.519] |I| [export_sceIoOpen]: Opening file: app0:/games/options.ini
[15:30:02.519] |T| [open_file]: sceIoOpen: Opening file app0:/games/options.ini (ux0:/app/PCSE01258/games/options.ini), fd: 0x8
[15:30:02.520] |T| [close_file]: sceIoClose: Closing file fd: 0x8
[15:30:02.523] |I| [export_sceIoOpen]: Opening file: savedata0:/options.ini
[15:30:02.524] |E| [open_file]: Missing file at /Users/jacksegil/Library/Application Support/Vita3K/Vita3K/ux0/user/00/savedata/PCSE01258/options.ini (target path: savedata0:/options.ini)
[15:30:02.524] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[15:30:02.526] |I| [export_sceIoOpen]: Opening file: app0:/games/options.ini
[15:30:02.526] |T| [open_file]: sceIoOpen: Opening file app0:/games/options.ini (ux0:/app/PCSE01258/games/options.ini), fd: 0x9
[15:30:02.528] |T| [seek_file]: sceIoLseek: Seeking fd: 0x9, offset: 0x0, whence: SCE_SEEK_END
[15:30:02.529] |T| [seek_file]: sceIoLseek: Seeking fd: 0x9, offset: 0x0, whence: SCE_SEEK_CUR
[15:30:02.529] |T| [seek_file]: sceIoLseek: Seeking fd: 0x9, offset: 0x0, whence: SCE_SEEK_SET
[15:30:02.531] |T| [seek_file]: sceIoLseek: Seeking fd: 0x9, offset: 0x0, whence: SCE_SEEK_SET
[15:30:02.531] |T| [read_file]: sceIoRead: Reading 1789 bytes of fd 0x9
[15:30:02.532] |T| [close_file]: sceIoClose: Closing file fd: 0x9
[15:30:02.538] |T| [write_file]: *** TTY: About to call psn_init_np_libs
[15:30:02.545] |W| [unimplemented_impl]: Unimplemented sceNpBasicInit import called.
[15:30:02.545] |W| [unimplemented_impl]: Unimplemented sceNpLookupInit import called.
[15:30:02.562] |T| [write_file]: *** TTY: Total memory used = 15440966(0x00eb9c46) bytes
[15:30:02.562] |W| [unimplemented_impl]: Unimplemented sceMotionReset import called.
[15:30:02.562] |W| [unimplemented_impl]: Unimplemented sceMotionStartSampling import called.
[15:30:02.562] |W| [stubbed_impl]: Stubbed _sceAppMgrGetAppState import called. (Set to 0.)
[15:30:02.562] |W| [unimplemented_impl]: Unimplemented sceCtrlGetWirelessControllerInfo import called.
[15:30:02.601] |W| [unimplemented_impl]: Unimplemented sceMotionGetState import called.
[15:30:02.606] |T| [write_file]: *** TTY: -obj_psn_init step
[15:30:02.606] |T| [write_file]: *** TTY: --obj_psn_init step vita
[15:30:02.608] |T| [open_file]: create_trophy_context: Opening file app0:/sce_sys/trophy/NPWR15905_00/TROPHY.TRP (ux0:/app/PCSE01258/sce_sys/trophy/NPWR15905_00/TROPHY.TRP), fd: 0xA
[15:30:02.608] |T| [open_file]: create_trophy_context: Opening file ux0:/user/00/trophy/data/NPWR15905_00/TROPUSR.DAT (ux0:/user/00/trophy/data/NPWR15905_00/TROPUSR.DAT), fd: 0xB
[15:30:02.608] |T| [read_file]: parse_trophy_file: Reading 4 bytes of fd 0xA
[15:30:02.608] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x10, whence: SCE_SEEK_SET
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 4 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 4 bytes of fd 0xA
[15:30:02.609] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x40, whence: SCE_SEEK_SET
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x60, whence: SCE_SEEK_SET
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.609] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x80, whence: SCE_SEEK_SET
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0xA0, whence: SCE_SEEK_SET
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.609] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0xC0, whence: SCE_SEEK_SET
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0xE0, whence: SCE_SEEK_SET
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.609] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x100, whence: SCE_SEEK_SET
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x120, whence: SCE_SEEK_SET
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.609] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x140, whence: SCE_SEEK_SET
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x160, whence: SCE_SEEK_SET
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.609] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x180, whence: SCE_SEEK_SET
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x1A0, whence: SCE_SEEK_SET
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.609] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x1C0, whence: SCE_SEEK_SET
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x1E0, whence: SCE_SEEK_SET
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.609] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x200, whence: SCE_SEEK_SET
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x220, whence: SCE_SEEK_SET
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.609] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x240, whence: SCE_SEEK_SET
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
