[15:12:12.424] |C| [SDL_main]: PLEASE. DO NOT RUN VITA3K AS ADMIN OR WITH ADMIN PRIVILEGES.
[15:12:24.932] |T| [open_file]: sceIoOpen: Opening file app0:/USRDIR/snd.cpk (ux0:/app/PCSG00933/USRDIR/snd.cpk), fd: 0x30
[15:12:24.948] |I| [export_sceIoOpen]: Opening file: app0:/USRDIR/bk.cpk
[15:12:24.948] |T| [open_file]: sceIoOpen: Opening file app0:/USRDIR/bk.cpk (ux0:/app/PCSG00933/USRDIR/bk.cpk), fd: 0x31[15:12:24.976] |I| [export_sceIoOpen]: Opening file: app0:/USRDIR/bsf.cpk
[15:12:24.976] |T| [open_file]: sceIoOpen: Opening file app0:/USRDIR/bsf.cpk (ux0:/app/PCSG00933/USRDIR/bsf.cpk), fd: 0x32
[15:12:24.999] |I| [export_sceIoOpen]: Opening file: app0:/USRDIR/pt.cpk
[15:12:25.000] |T| [open_file]: sceIoOpen: Opening file app0:/USRDIR/pt.cpk (ux0:/app/PCSG00933/USRDIR/pt.cpk), fd: 0x33[15:12:25.040] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0xDF4C665A sceSystemGestureUpdatePrimitiveTouchRecognizer at 0x1E9FAC
[15:12:25.044] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0xC750D3DA sceSystemGestureGetPrimitiveTouchEvents at 0x1E9F9C
[15:12:25.048] |W| [unimplemented_impl]: Unimplemented sceCommonDialogUpdate import called.
[15:12:25.049] |E| [call_import]: Import function for NID 0xE341C14F not found (thread name: PCSG00933, thread ID: 7)
[15:12:25.180] |I| [export_sceIoOpen]: Opening file: app0:/USRDIR/lt.bin
[15:12:25.180] |T| [open_file]: sceIoOpen: Opening file app0:/USRDIR/lt.bin (ux0:/app/PCSG00933/USRDIR/lt.bin), fd: 0x34[15:12:25.238] |T| [close_file]: sceIoClose: Closing file fd: 0x34
[15:12:25.279] |I| [export_sceIoOpen]: Opening file: app0:/USRDIR/pr.bin
[15:12:25.280] |T| [open_file]: sceIoOpen: Opening file app0:/USRDIR/pr.bin (ux0:/app/PCSG00933/USRDIR/pr.bin), fd: 0x35[15:12:25.985] |T| [close_file]: sceIoClose: Closing file fd: 0x35
[15:12:26.029] |I| [export_sceIoOpen]: Opening file: app0:/USRDIR/se.awb
[15:12:26.029] |T| [open_file]: sceIoOpen: Opening file app0:/USRDIR/se.awb (ux0:/app/PCSG00933/USRDIR/se.awb), fd: 0x36[15:12:26.063] |T| [close_file]: sceIoClose: Closing file fd: 0x36
[15:12:26.096] |W| [unimplemented_impl]: Unimplemented sceGxmTextureValidate import called.
[15:12:26.617] |T| [open_file]: sceAppUtilSaveDataSlotGetParam: Opening file savedata0:/SlotParam_0.bin (ux0:/user/00/savedata/PCSG00933/SlotParam_0.bin), fd: 0x37
[15:12:26.642] |T| [close_file]: sceAppUtilSaveDataSlotGetParam: Closing file fd: 0x37
[15:12:26.644] |I| [export_sceIoOpen]: Opening file: savedata0:SYSTEM.BIN
[15:12:26.644] |T| [open_file]: sceIoOpen: Opening file savedata0:SYSTEM.BIN (ux0:/user/00/savedata/PCSG00933/SYSTEM.BIN), fd: 0x38
[15:12:26.654] |T| [close_file]: sceIoClose: Closing file fd: 0x38
[15:12:26.683] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0xC3367370 sceSystemGestureCreateTouchRecognizer at 0x1E9F8C
[15:12:26.699] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0x851FB144 sceSystemGestureUpdateTouchRecognizer at 0x1E9F5C
[15:12:26.700] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0x789D867C sceSystemGestureGetTouchEvents at 0x1E9F4C
[15:12:27.749] |T| [log_import_call]: [LLE] TID: 7   FUNC: 0xD941B90 sceSystemGestureResetTouchRecognizer at 0x1E9F2C
[15:13:04.182] |I| [export_sceIoOpen]: Opening file: app0:/USRDIR/op.usm
[15:13:04.183] |T| [open_file]: sceIoOpen: Opening file app0:/USRDIR/op.usm (ux0:/app/PCSG00933/USRDIR/op.usm), fd: 0x39[swscaler @ 000001785BFAF000] No accelerated colorspace conversion found from yuv420p to rgb24.
[15:13:04.360] |E| [logging::ret_error_impl]: sceNgsVoiceResume returned SCE_NGS_ERROR_INVALID_STATE (0x804A0010)
[15:13:04.363] |T| [export_sceNgsPatchCreateRouting]: Patching 0x14217B0:0:0 to 0x14330E0:0
[15:14:51.575] |T| [close_file]: sceIoClose: Closing file fd: 0x39
[15:14:52.665] |T| [export_sceNgsPatchCreateRouting]: Patching 0x141F950:0:0 to 0x14330E0:0
[15:14:55.896] |T| [export_sceNgsPatchCreateRouting]: Patching 0x1420D90:0:0 to 0x14330E0:0
[15:15:26.495] |I| [export_sceIoOpen]: Opening file: app0:/USRDIR/op.usm
[15:15:26.495] |T| [open_file]: sceIoOpen: Opening file app0:/USRDIR/op.usm (ux0:/app/PCSG00933/USRDIR/op.usm), fd: 0x3A[15:17:13.861] |T| [close_file]: sceIoClose: Closing file fd: 0x3A
[15:17:48.577] |I| [export_sceIoOpen]: Opening file: app0:/USRDIR/op.usm
[15:17:48.577] |T| [open_file]: sceIoOpen: Opening file app0:/USRDIR/op.usm (ux0:/app/PCSG00933/USRDIR/op.usm), fd: 0x3B[15:19:35.945] |T| [close_file]: sceIoClose: Closing file fd: 0x3B
[15:20:10.978] |I| [export_sceIoOpen]: Opening file: app0:/USRDIR/op.usm
[15:20:10.978] |T| [open_file]: sceIoOpen: Opening file app0:/USRDIR/op.usm (ux0:/app/PCSG00933/USRDIR/op.usm), fd: 0x3C[15:21:58.327] |T| [close_file]: sceIoClose: Closing file fd: 0x3C
[15:22:33.144] |I| [export_sceIoOpen]: Opening file: app0:/USRDIR/op.usm
[15:22:33.145] |T| [open_file]: sceIoOpen: Opening file app0:/USRDIR/op.usm (ux0:/app/PCSG00933/USRDIR/op.usm), fd: 0x3D
