[19:18:11.449] |I| [config::init_config]: log-level: 0
[19:18:23.025] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.026] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.027] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x6, offset: 0x360, whence: SCE_SEEK_SET
[19:18:23.028] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x6
[19:18:23.029] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x6
[19:18:23.031] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x6, offset: 0x380, whence: SCE_SEEK_SET
[19:18:23.033] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.034] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.034] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.035] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.036] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.037] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.038] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.040] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.041] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.041] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.042] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.043] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.043] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x6, offset: 0x3A0, whence: SCE_SEEK_SET
[19:18:23.044] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x6
[19:18:23.045] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x6
[19:18:23.045] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x6, offset: 0x3C0, whence: SCE_SEEK_SET
[19:18:23.048] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.050] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.052] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.052] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.053] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.054] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.054] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.055] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.056] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.056] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.057] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.059] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.061] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x6, offset: 0x3E0, whence: SCE_SEEK_SET
[19:18:23.062] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x6
[19:18:23.062] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x6
[19:18:23.063] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x6, offset: 0x400, whence: SCE_SEEK_SET
[19:18:23.064] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.065] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.067] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.068] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.070] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.071] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.072] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.073] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.073] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.074] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.075] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.075] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.076] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x6, offset: 0x420, whence: SCE_SEEK_SET
[19:18:23.077] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x6
[19:18:23.078] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x6
[19:18:23.080] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x6, offset: 0x440, whence: SCE_SEEK_SET
[19:18:23.081] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.082] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.083] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.084] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.084] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.085] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.087] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.088] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.090] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.091] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.091] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.092] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.093] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x6, offset: 0x460, whence: SCE_SEEK_SET
[19:18:23.093] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x6
[19:18:23.094] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x6
[19:18:23.094] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x6, offset: 0x480, whence: SCE_SEEK_SET
[19:18:23.095] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.096] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.099] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.100] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.103] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.103] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.104] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.105] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.105] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.106] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.107] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.108] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.109] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x6, offset: 0x4A0, whence: SCE_SEEK_SET
[19:18:23.111] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x6
[19:18:23.112] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x6
[19:18:23.112] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x6, offset: 0x4C0, whence: SCE_SEEK_SET
[19:18:23.113] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.114] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.115] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.116] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.117] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.119] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.119] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.122] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.122] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.123] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.124] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.124] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.125] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x6, offset: 0x4E0, whence: SCE_SEEK_SET
[19:18:23.126] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x6
[19:18:23.126] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x6
[19:18:23.127] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x6, offset: 0x500, whence: SCE_SEEK_SET
[19:18:23.129] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.129] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.133] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.134] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.135] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.135] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.136] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.137] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.138] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.139] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.141] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.142] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.142] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x6, offset: 0x520, whence: SCE_SEEK_SET
[19:18:23.143] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x6
[19:18:23.144] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x6
[19:18:23.144] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x6, offset: 0x540, whence: SCE_SEEK_SET
[19:18:23.145] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.146] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.146] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.149] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.150] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.153] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.154] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.155] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.155] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.156] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.157] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.157] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.158] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x6, offset: 0x560, whence: SCE_SEEK_SET
[19:18:23.159] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x6
[19:18:23.162] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x6
[19:18:23.162] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x6, offset: 0x580, whence: SCE_SEEK_SET
[19:18:23.163] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.163] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.165] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.165] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.166] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.167] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.168] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.169] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.171] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.172] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.172] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.173] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.173] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x6, offset: 0x5A0, whence: SCE_SEEK_SET
[19:18:23.174] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x6
[19:18:23.174] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x6
[19:18:23.175] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x6, offset: 0x5C0, whence: SCE_SEEK_SET
[19:18:23.175] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.176] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.176] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.178] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.178] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.181] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.182] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.183] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.184] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.185] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.185] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.186] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.186] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x6, offset: 0x5E0, whence: SCE_SEEK_SET
[19:18:23.188] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x6
[19:18:23.188] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x6
[19:18:23.191] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x6, offset: 0x600, whence: SCE_SEEK_SET
[19:18:23.191] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.192] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.192] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.193] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.193] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.194] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.194] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.195] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.196] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.196] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.199] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.200] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.203] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x6, offset: 0x620, whence: SCE_SEEK_SET
[19:18:23.204] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x6
[19:18:23.204] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x6
[19:18:23.205] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x6, offset: 0x640, whence: SCE_SEEK_SET
[19:18:23.205] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.206] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.206] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.207] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.207] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.209] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.209] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.212] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.213] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.213] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.214] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.215] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.216] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x6, offset: 0x660, whence: SCE_SEEK_SET
[19:18:23.216] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x6
[19:18:23.217] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x6
[19:18:23.217] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x6, offset: 0x680, whence: SCE_SEEK_SET
[19:18:23.219] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.219] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.222] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.222] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.223] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.223] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.224] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.224] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.225] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.225] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.226] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.227] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.227] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x6, offset: 0x6A0, whence: SCE_SEEK_SET
[19:18:23.229] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x6
[19:18:23.229] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x6
[19:18:23.233] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x6, offset: 0x6C0, whence: SCE_SEEK_SET
[19:18:23.233] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.234] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.234] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.235] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.236] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.236] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.237] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.238] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.240] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.241] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.242] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.242] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.243] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x6, offset: 0x6E0, whence: SCE_SEEK_SET
[19:18:23.244] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x6
[19:18:23.244] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x6
[19:18:23.245] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x6, offset: 0x700, whence: SCE_SEEK_SET
[19:18:23.245] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.246] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.249] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.250] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.251] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.251] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.252] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.252] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.253] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.253] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.254] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.254] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.255] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x6, offset: 0x720, whence: SCE_SEEK_SET
[19:18:23.256] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x6
[19:18:23.257] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x6
[19:18:23.258] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x6, offset: 0x740, whence: SCE_SEEK_SET
[19:18:23.260] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.261] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.261] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.262] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.262] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.263] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.264] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.265] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.266] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.268] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.268] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.271] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.271] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x6, offset: 0x760, whence: SCE_SEEK_SET
[19:18:23.272] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x6
[19:18:23.272] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x6
[19:18:23.273] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x6, offset: 0x780, whence: SCE_SEEK_SET
[19:18:23.273] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.274] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.275] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.275] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.276] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.276] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.278] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.278] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.281] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.282] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.283] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.284] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.284] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x6, offset: 0x7A0, whence: SCE_SEEK_SET
[19:18:23.285] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x6
[19:18:23.285] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x6
[19:18:23.286] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x6, offset: 0x7C0, whence: SCE_SEEK_SET
[19:18:23.288] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.288] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.291] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.291] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.292] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.292] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.293] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.293] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.294] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.294] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.295] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.295] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.296] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x6, offset: 0x7E0, whence: SCE_SEEK_SET
[19:18:23.299] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x6
[19:18:23.300] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x6
[19:18:23.303] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x6, offset: 0x800, whence: SCE_SEEK_SET
[19:18:23.303] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.304] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.304] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.305] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.305] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.306] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
