[14:33:56.539] |I| [SDL_main]:  Vita3K v0.1 597-5b97fe1
[14:34:01.291] |T| [read_file]:  sceIoPread: Reading file: fd: 0xA, size: 65536
[14:34:01.311] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0xA at offset: 0x190000, whence: SCE_SEEK_SET
[14:34:01.311] |T| [read_file]:  sceIoPread: Reading file: fd: 0xA, size: 65536
[14:34:01.328] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0xA at offset: 0x1A0000, whence: SCE_SEEK_SET
[14:34:01.328] |T| [read_file]:  sceIoPread: Reading file: fd: 0xA, size: 65536
[14:34:01.345] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0xA at offset: 0x1B0000, whence: SCE_SEEK_SET
[14:34:01.346] |T| [read_file]:  sceIoPread: Reading file: fd: 0xA, size: 65536
[14:34:01.361] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0xA at offset: 0x1C0000, whence: SCE_SEEK_SET
[14:34:01.362] |T| [read_file]:  sceIoPread: Reading file: fd: 0xA, size: 65536
[14:34:01.379] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0xA at offset: 0x1D0000, whence: SCE_SEEK_SET
[14:34:01.379] |T| [read_file]:  sceIoPread: Reading file: fd: 0xA, size: 65536
[14:34:01.397] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0xA at offset: 0x1E0000, whence: SCE_SEEK_SET
[14:34:01.398] |T| [read_file]:  sceIoPread: Reading file: fd: 0xA, size: 65536
[14:34:01.416] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0xA at offset: 0x1F0000, whence: SCE_SEEK_SET
[14:34:01.416] |T| [read_file]:  sceIoPread: Reading file: fd: 0xA, size: 65536
[14:34:01.434] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0xA at offset: 0x200000, whence: SCE_SEEK_SET
[14:34:01.434] |T| [read_file]:  sceIoPread: Reading file: fd: 0xA, size: 65536
[14:34:01.454] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0xA at offset: 0x210000, whence: SCE_SEEK_SET
[14:34:01.455] |T| [read_file]:  sceIoPread: Reading file: fd: 0xA, size: 65536
[14:34:01.477] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0xA at offset: 0x220000, whence: SCE_SEEK_SET
[14:34:01.477] |T| [read_file]:  sceIoPread: Reading file: fd: 0xA, size: 65536
[14:34:01.497] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0xA at offset: 0x230000, whence: SCE_SEEK_SET
[14:34:01.498] |T| [read_file]:  sceIoPread: Reading file: fd: 0xA, size: 65536
[14:34:01.515] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0xA at offset: 0x240000, whence: SCE_SEEK_SET
[14:34:01.516] |T| [read_file]:  sceIoPread: Reading file: fd: 0xA, size: 65536
[14:34:01.533] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0xA at offset: 0x250000, whence: SCE_SEEK_SET
[14:34:01.534] |T| [read_file]:  sceIoPread: Reading file: fd: 0xA, size: 65536
[14:34:01.549] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0xA at offset: 0x260000, whence: SCE_SEEK_SET
[14:34:01.549] |T| [read_file]:  sceIoPread: Reading file: fd: 0xA, size: 65536
[14:34:01.565] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0xA at offset: 0x270000, whence: SCE_SEEK_SET
[14:34:01.565] |T| [read_file]:  sceIoPread: Reading file: fd: 0xA, size: 65536
[14:34:01.583] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0xA at offset: 0x280000, whence: SCE_SEEK_SET
[14:34:01.583] |T| [read_file]:  sceIoPread: Reading file: fd: 0xA, size: 65536
[14:34:01.600] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0xA at offset: 0x290000, whence: SCE_SEEK_SET
[14:34:01.600] |T| [read_file]:  sceIoPread: Reading file: fd: 0xA, size: 65536
[14:34:01.619] |T| [close_file]:  sceIoClose: Closing file: fd: 0xA
[14:34:04.266] |I| [export_sceIoOpen]:  Opening file: app0:/data/background/0.png
[14:34:04.267] |T| [open_file]:  sceIoOpen: Opening file app0:/data/background/0.png (ux0:/app/PCSE00850//data/background/0.png)
[14:34:04.268] |T| [stat_file]:  sceIoGetstat: Statting file app0:/data/background/0.png (ux0:/app/PCSE00850//data/background/0.png)
[14:34:04.291] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0xB at offset: 0x0, whence: SCE_SEEK_SET
[14:34:04.292] |T| [read_file]:  sceIoPread: Reading file: fd: 0xB, size: 65536
[14:34:04.327] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0xB at offset: 0x10000, whence: SCE_SEEK_SET
[14:34:04.327] |T| [read_file]:  sceIoPread: Reading file: fd: 0xB, size: 65536
[14:34:04.343] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0xB at offset: 0x20000, whence: SCE_SEEK_SET
[14:34:04.343] |T| [read_file]:  sceIoPread: Reading file: fd: 0xB, size: 65536
[14:34:04.358] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0xB at offset: 0x30000, whence: SCE_SEEK_SET
[14:34:04.359] |T| [read_file]:  sceIoPread: Reading file: fd: 0xB, size: 65536
[14:34:04.374] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0xB at offset: 0x40000, whence: SCE_SEEK_SET
[14:34:04.375] |T| [read_file]:  sceIoPread: Reading file: fd: 0xB, size: 65536
[14:34:04.392] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0xB at offset: 0x50000, whence: SCE_SEEK_SET
[14:34:04.392] |T| [read_file]:  sceIoPread: Reading file: fd: 0xB, size: 65536
[14:34:04.407] |T| [close_file]:  sceIoClose: Closing file: fd: 0xB
[14:34:04.842] |W| [unimplemented_impl]:  Unimplemented sceClibMemmove import called.
[14:34:05.492] |W| [unimplemented_impl]:  Unimplemented _sceAppMgrGetAppState import called.
[14:34:05.495] |W| [unimplemented_impl]:  Unimplemented sceGxmSetBackDepthFunc import called.
[14:34:05.664] |W| [renderer::set_uniforms]:  Uniform parameter view not found in current OpenGL program, it will not be set again.
[14:34:05.665] |W| [renderer::set_uniforms]:  Uniform parameter world not found in current OpenGL program, it will not be set again.
[14:34:05.716] |E| [renderer::load_fragment_shader]:  Missing fragment shader 917ad86493339ce540d3921c376b749172b3e140c92a01ea3513340af1d4f716
[14:34:05.716] |D| [gxp::log_parameter]:  Uniform: name:f_Colour0 semantic:NONE type:0 component_count:4 container_index:0xE
[14:34:05.716] |D| [gxp::log_parameter]:  Uniform: name:f_Colour1 semantic:NONE type:0 component_count:4 container_index:0xE
[14:34:05.716] |D| [gxp::log_parameter]:  Uniform: name:f_Colour2 semantic:NONE type:0 component_count:4 container_index:0xE
[14:34:05.717] |D| [gxp::log_parameter]:  Uniform: name:f_Colour3 semantic:NONE type:0 component_count:4 container_index:0xE
[14:34:05.717] |D| [gxp::log_parameter]:  Uniform: name:f_Colour4 semantic:NONE type:0 component_count:4 container_index:0xE
[14:34:05.717] |D| [gxp::log_parameter]:  Uniform: name:f_Colour5 semantic:NONE type:0 component_count:4 container_index:0xE
[14:34:05.717] |D| [gxp::log_parameter]:  Uniform: name:f_Colour6 semantic:NONE type:0 component_count:4 container_index:0xE
[14:34:05.718] |D| [gxp::log_parameter]:  Uniform: name:f_Colour7 semantic:NONE type:0 component_count:4 container_index:0xE
[14:34:05.718] |D| [gxp::log_parameter]:  Uniform: name:f_Colour8 semantic:NONE type:0 component_count:4 container_index:0xE
[14:34:05.718] |D| [gxp::log_parameter]:  Uniform: name:f_Colour9 semantic:NONE type:0 component_count:4 container_index:0xE
[14:34:05.718] |D| [gxp::log_parameter]:  Uniform: name:f_Colour10 semantic:NONE type:0 component_count:4 container_index:0xE
[14:34:05.718] |D| [gxp::log_parameter]:  Uniform: name:f_Colour11 semantic:NONE type:0 component_count:4 container_index:0xE
[14:34:05.719] |D| [gxp::log_parameter]:  Uniform: name:f_Colour12 semantic:NONE type:0 component_count:4 container_index:0xE
[14:34:05.719] |D| [gxp::log_parameter]:  Uniform: name:f_Colour13 semantic:NONE type:0 component_count:4 container_index:0xE
[14:34:05.719] |D| [gxp::log_parameter]:  Uniform: name:f_Colour14 semantic:NONE type:0 component_count:4 container_index:0xE
[14:34:05.719] |D| [gxp::log_parameter]:  Uniform: name:f_Colour15 semantic:NONE type:0 component_count:4 container_index:0xE
[14:34:05.720] |D| [gxp::log_parameter]:  Uniform: name:s_Colour0 semantic:NONE type:0 component_count:4 container_index:0xE
[14:34:05.720] |D| [gxp::log_parameter]:  Uniform: name:s_Colour1 semantic:NONE type:0 component_count:4 container_index:0xE
[14:34:05.720] |D| [gxp::log_parameter]:  Uniform: name:s_Colour2 semantic:NONE type:0 component_count:4 container_index:0xE
[14:34:05.721] |D| [gxp::log_parameter]:  Uniform: name:s_Colour3 semantic:NONE type:0 component_count:4 container_index:0xE
[14:34:05.721] |D| [gxp::log_parameter]:  Uniform: name:s_Colour4 semantic:NONE type:0 component_count:4 container_index:0xE
[14:34:05.721] |D| [gxp::log_parameter]:  Uniform: name:s_Colour5 semantic:NONE type:0 component_count:4 container_index:0xE
[14:34:05.722] |D| [gxp::log_parameter]:  Uniform: name:s_Colour6 semantic:NONE type:0 component_count:4 container_index:0xE
[14:34:05.723] |D| [gxp::log_parameter]:  Uniform: name:s_Colour7 semantic:NONE type:0 component_count:4 container_index:0xE
[14:34:05.724] |D| [gxp::log_parameter]:  Uniform: name:s_Colour8 semantic:NONE type:0 component_count:4 container_index:0xE
[14:34:05.724] |D| [gxp::log_parameter]:  Uniform: name:s_Colour9 semantic:NONE type:0 component_count:4 container_index:0xE
[14:34:05.724] |D| [gxp::log_parameter]:  Uniform: name:s_Colour10 semantic:NONE type:0 component_count:4 container_index:0xE
[14:34:05.728] |D| [gxp::log_parameter]:  Uniform: name:s_Colour11 semantic:NONE type:0 component_count:4 container_index:0xE
[14:34:05.728] |D| [gxp::log_parameter]:  Uniform: name:s_Colour12 semantic:NONE type:0 component_count:4 container_index:0xE
[14:34:05.729] |D| [gxp::log_parameter]:  Uniform: name:s_Colour13 semantic:NONE type:0 component_count:4 container_index:0xE
[14:34:05.729] |D| [gxp::log_parameter]:  Uniform: name:s_Colour14 semantic:NONE type:0 component_count:4 container_index:0xE
[14:34:05.730] |D| [gxp::log_parameter]:  Uniform: name:s_Colour15 semantic:NONE type:0 component_count:4 container_index:0xE
[14:34:05.731] |D| [gxp::log_parameter]:  Sampler: name:testTex semantic:ATTR type:0 component_count:4 container_index:0x0
[14:34:05.731] |D| [shadergen::spirv::generate_shader]:  SPIR-V Disassembly:
// Module Version 10300
// Generated by (magic number): 1337000
// Id's are bound by 52

                              Capability Shader
                              MemoryModel Logical Simple
                              EntryPoint Fragment 47  "main_fs" 41 42 44
                              ExecutionMode 47 OriginLowerLeft
                              SourceExtension  "gxp"
                              Name 4  "f_Colour0"
                              Name 5  "f_Colour1"
                              Name 6  "f_Colour2"
                              Name 7  "f_Colour3"
                              Name 8  "f_Colour4"
                              Name 9  "f_Colour5"
                              Name 10  "f_Colour6"
                              Name 11  "f_Colour7"
                              Name 12  "f_Colour8"
                              Name 13  "f_Colour9"
                              Name 14  "f_Colour10"
                              Name 15  "f_Colour11"
                              Name 16  "f_Colour12"
                              Name 17  "f_Colour13"
                              Name 18  "f_Colour14"
                              Name 19  "f_Colour15"
                              Name 20  "s_Colour0"
                              Name 21  "s_Colour1"
                              Name 22  "s_Colour2"
                              Name 23  "s_Colour3"
                              Name 24  "s_Colour4"
                              Name 25  "s_Colour5"
                              Name 26  "s_Colour6"
                              Name 27  "s_Colour7"
                              Name 28  "s_Colour8"
                              Name 29  "s_Colour9"
                              Name 30  "s_Colour10"
                              Name 31  "s_Colour11"
                              Name 32  "s_Colour12"
                              Name 33  "s_Colour13"
                              Name 34  "s_Colour14"
                              Name 35  "s_Colour15"
                              Name 39  "testTex"
                              Name 41  "in_TexCoord0"
                              Name 42  "in_TexCoord1"
                              Name 44  "out_color"
                              Name 47  "main_fs"
                              Decorate 44(out_color) Location 0
               1:             TypeFloat 32
               2:             TypeVector 1(float) 4
               3:             TypePointer UniformConstant 2(fvec4)
    4(f_Colour0):      3(ptr) Variable UniformConstant
    5(f_Colour1):      3(ptr) Variable UniformConstant
    6(f_Colour2):      3(ptr) Variable UniformConstant
    7(f_Colour3):      3(ptr) Variable UniformConstant
    8(f_Colour4):      3(ptr) Variable UniformConstant
    9(f_Colour5):      3(ptr) Variable UniformConstant
   10(f_Colour6):      3(ptr) Variable UniformConstant
   11(f_Colour7):      3(ptr) Variable UniformConstant
   12(f_Colour8):      3(ptr) Variable UniformConstant
   13(f_Colour9):      3(ptr) Variable UniformConstant
  14(f_Colour10):      3(ptr) Variable UniformConstant
  15(f_Colour11):      3(ptr) Variable UniformConstant
  16(f_Colour12):      3(ptr) Variable UniformConstant
  17(f_Colour13):      3(ptr) Variable UniformConstant
  18(f_Colour14):      3(ptr) Variable UniformConstant
  19(f_Colour15):      3(ptr) Variable UniformConstant
   20(s_Colour0):      3(ptr) Variable UniformConstant
   21(s_Colour1):      3(ptr) Variable UniformConstant
   22(s_Colour2):      3(ptr) Variable UniformConstant
   23(s_Colour3):      3(ptr) Variable UniformConstant
   24(s_Colour4):      3(ptr) Variable UniformConstant
   25(s_Colour5):      3(ptr) Variable UniformConstant
   26(s_Colour6):      3(ptr) Variable UniformConstant
   27(s_Colour7):      3(ptr) Variable UniformConstant
   28(s_Colour8):      3(ptr) Variable UniformConstant
   29(s_Colour9):      3(ptr) Variable UniformConstant
  30(s_Colour10):      3(ptr) Variable UniformConstant
  31(s_Colour11):      3(ptr) Variable UniformConstant
  32(s_Colour12):      3(ptr) Variable UniformConstant
  33(s_Colour13):      3(ptr) Variable UniformConstant
  34(s_Colour14):      3(ptr) Variable UniformConstant
  35(s_Colour15):      3(ptr) Variable UniformConstant
              36:             TypeImage 1(float) 2D sampled format:Unknown
              37:             TypeSampledImage 36
              38:             TypePointer UniformConstant 37
     39(testTex):     38(ptr) Variable UniformConstant
              40:             TypePointer Input 2(fvec4)
41(in_TexCoord0):     40(ptr) Variable Input
42(in_TexCoord1):     40(ptr) Variable Input
              43:             TypePointer Output 2(fvec4)
   44(out_color):     43(ptr) Variable Output
              45:             TypeVoid
              46:             TypeFunction 45
              49:    1(float) Constant 0
              50:    1(float) Constant 1065353216
              51:    2(fvec4) ConstantComposite 49 49 50 50
     47(main_fs):          45 Function None 46
              48:             Label
                              Store 44(out_color) 51
                              Return
                              FunctionEnd

[14:34:05.761] |D| [shadergen::spirv::generate_glsl]:  Generated GLSL:
#version 410
#ifdef GL_ARB_shading_language_420pack
#extension GL_ARB_shading_language_420pack : require
#endif

uniform vec4 f_Colour0;
uniform vec4 f_Colour1;
uniform vec4 f_Colour2;
uniform vec4 f_Colour3;
uniform vec4 f_Colour4;
uniform vec4 f_Colour5;
uniform vec4 f_Colour6;
uniform vec4 f_Colour7;
uniform vec4 f_Colour8;
uniform vec4 f_Colour9;
uniform vec4 f_Colour10;
uniform vec4 f_Colour11;
uniform vec4 f_Colour12;
uniform vec4 f_Colour13;
uniform vec4 f_Colour14;
uniform vec4 f_Colour15;
uniform vec4 s_Colour0;
uniform vec4 s_Colour1;
uniform vec4 s_Colour2;
uniform vec4 s_Colour3;
uniform vec4 s_Colour4;
uniform vec4 s_Colour5;
uniform vec4 s_Colour6;
uniform vec4 s_Colour7;
uniform vec4 s_Colour8;
uniform vec4 s_Colour9;
uniform vec4 s_Colour10;
uniform vec4 s_Colour11;
uniform vec4 s_Colour12;
uniform vec4 s_Colour13;
uniform vec4 s_Colour14;
uniform vec4 s_Colour15;
uniform sampler2D testTex;

in vec4 in_TexCoord0;
in vec4 in_TexCoord1;
layout(location = 0) out vec4 out_color;

void main()
{
    out_color = vec4(0.0, 0.0, 1.0, 1.0);
}


[14:34:05.778] |E| [renderer::load_fragment_shader]:  Missing fragment shader 3823eca205d6f5344686d76798d455310f4ab58b66ccd39b3b513c983b6300b4
[14:34:05.778] |D| [gxp::log_parameter]:  Uniform: name:f_Constant0 semantic:NONE type:0 component_count:4 container_index:0xE
[14:34:05.778] |D| [gxp::log_parameter]:  Uniform: name:f_Constant1 semantic:NONE type:0 component_count:4 container_index:0xE
[14:34:05.779] |D| [gxp::log_parameter]:  Sampler: name:testTex semantic:ATTR type:0 component_count:4 container_index:0x0
[14:34:05.780] |D| [shadergen::spirv::generate_shader]:  SPIR-V Disassembly:
// Module Version 10300
// Generated by (magic number): 1337000
// Id's are bound by 22

                              Capability Shader
                              MemoryModel Logical Simple
                              EntryPoint Fragment 17  "main_fs" 11 12 14
                              ExecutionMode 17 OriginLowerLeft
                              SourceExtension  "gxp"
                              Name 4  "f_Constant0"
                              Name 5  "f_Constant1"
                              Name 9  "testTex"
                              Name 11  "in_TexCoord0"
                              Name 12  "in_TexCoord1"
                              Name 14  "out_color"
                              Name 17  "main_fs"
                              Decorate 14(out_color) Location 0
               1:             TypeFloat 32
               2:             TypeVector 1(float) 4
               3:             TypePointer UniformConstant 2(fvec4)
  4(f_Constant0):      3(ptr) Variable UniformConstant
  5(f_Constant1):      3(ptr) Variable UniformConstant
               6:             TypeImage 1(float) 2D sampled format:Unknown
               7:             TypeSampledImage 6
               8:             TypePointer UniformConstant 7
      9(testTex):      8(ptr) Variable UniformConstant
              10:             TypePointer Input 2(fvec4)
11(in_TexCoord0):     10(ptr) Variable Input
12(in_TexCoord1):     10(ptr) Variable Input
              13:             TypePointer Output 2(fvec4)
   14(out_color):     13(ptr) Variable Output
              15:             TypeVoid
              16:             TypeFunction 15
              19:    1(float) Constant 0
              20:    1(float) Constant 1065353216
              21:    2(fvec4) ConstantComposite 19 19 20 20
     17(main_fs):          15 Function None 16
              18:             Label
                              Store 14(out_color) 21
                              Return
                              FunctionEnd

[14:34:05.795] |D| [shadergen::spirv::generate_glsl]:  Generated GLSL:
#version 410
#ifdef GL_ARB_shading_language_420pack
#extension GL_ARB_shading_language_420pack : require
#endif

uniform vec4 f_Constant0;
uniform vec4 f_Constant1;
uniform sampler2D testTex;

in vec4 in_TexCoord0;
in vec4 in_TexCoord1;
layout(location = 0) out vec4 out_color;

void main()
{
    out_color = vec4(0.0, 0.0, 1.0, 1.0);
}


[14:34:05.831] |W| [unimplemented_impl]:  Unimplemented sceNpGetServiceState import called.
[14:34:05.834] |I| [write_file]:  *** TTY: ONLINENEED NOW NEED_SaveData (UNavailable)   [formerly NEED_None (_busy_)]
[14:34:05.871] |I| [export_sceIoOpen]:  Opening file: app0:/data/Font.csv
[14:34:05.871] |T| [open_file]:  sceIoOpen: Opening file app0:/data/Font.csv (ux0:/app/PCSE00850//data/Font.csv)
[14:34:05.883] |T| [stat_file]:  sceIoGetstat: Statting file app0:/data/Font.csv (ux0:/app/PCSE00850//data/Font.csv)
[14:34:05.905] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0xC at offset: 0x0, whence: SCE_SEEK_SET
[14:34:05.905] |T| [read_file]:  sceIoPread: Reading file: fd: 0xC, size: 65536
[14:34:05.919] |T| [close_file]:  sceIoClose: Closing file: fd: 0xC
[14:34:05.949] |I| [export_sceIoOpen]:  Opening file: app0:/data/fonts/sfnttinyalt.csv
[14:34:05.950] |T| [open_file]:  sceIoOpen: Opening file app0:/data/fonts/sfnttinyalt.csv (ux0:/app/PCSE00850//data/fonts/sfnttinyalt.csv)
[14:34:05.993] |T| [stat_file]:  sceIoGetstat: Statting file app0:/data/fonts/sfnttinyalt.csv (ux0:/app/PCSE00850//data/fonts/sfnttinyalt.csv)
[14:34:06.023] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0xD at offset: 0x0, whence: SCE_SEEK_SET
[14:34:06.023] |T| [read_file]:  sceIoPread: Reading file: fd: 0xD, size: 65536
[14:34:06.059] |T| [close_file]:  sceIoClose: Closing file: fd: 0xD
[14:34:06.101] |I| [export_sceIoOpen]:  Opening file: app0:/data/fonts/0.png
[14:34:06.101] |T| [open_file]:  sceIoOpen: Opening file app0:/data/fonts/0.png (ux0:/app/PCSE00850//data/fonts/0.png)
[14:34:06.102] |T| [stat_file]:  sceIoGetstat: Statting file app0:/data/fonts/0.png (ux0:/app/PCSE00850//data/fonts/0.png)
[14:34:06.129] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0xE at offset: 0x0, whence: SCE_SEEK_SET
[14:34:06.130] |T| [read_file]:  sceIoPread: Reading file: fd: 0xE, size: 65536
[14:34:06.166] |T| [close_file]:  sceIoClose: Closing file: fd: 0xE
[14:34:06.232] |I| [export_sceIoOpen]:  Opening file: app0:/data/fonts/sfnttinyoutline.csv
[14:34:06.232] |T| [open_file]:  sceIoOpen: Opening file app0:/data/fonts/sfnttinyoutline.csv (ux0:/app/PCSE00850//data/fonts/sfnttinyoutline.csv)
[14:34:06.233] |T| [stat_file]:  sceIoGetstat: Statting file app0:/data/fonts/sfnttinyoutline.csv (ux0:/app/PCSE00850//data/fonts/sfnttinyoutline.csv)
[14:34:06.261] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0xF at offset: 0x0, whence: SCE_SEEK_SET
[14:34:06.262] |T| [read_file]:  sceIoPread: Reading file: fd: 0xF, size: 65536
[14:34:06.278] |T| [close_file]:  sceIoClose: Closing file: fd: 0xF
[14:34:06.318] |I| [export_sceIoOpen]:  Opening file: app0:/data/fonts/sfntsmallalt.csv
[14:34:06.319] |T| [open_file]:  sceIoOpen: Opening file app0:/data/fonts/sfntsmallalt.csv (ux0:/app/PCSE00850//data/fonts/sfntsmallalt.csv)
[14:34:06.320] |T| [stat_file]:  sceIoGetstat: Statting file app0:/data/fonts/sfntsmallalt.csv (ux0:/app/PCSE00850//data/fonts/sfntsmallalt.csv)
[14:34:06.348] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x10 at offset: 0x0, whence: SCE_SEEK_SET
[14:34:06.348] |T| [read_file]:  sceIoPread: Reading file: fd: 0x10, size: 65536
[14:34:06.391] |T| [close_file]:  sceIoClose: Closing file: fd: 0x10
[14:34:06.429] |I| [export_sceIoOpen]:  Opening file: app0:/data/fonts/sdamage.csv
[14:34:06.429] |T| [open_file]:  sceIoOpen: Opening file app0:/data/fonts/sdamage.csv (ux0:/app/PCSE00850//data/fonts/sdamage.csv)
[14:34:06.430] |T| [stat_file]:  sceIoGetstat: Statting file app0:/data/fonts/sdamage.csv (ux0:/app/PCSE00850//data/fonts/sdamage.csv)
[14:34:06.452] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x11 at offset: 0x0, whence: SCE_SEEK_SET
[14:34:06.453] |T| [read_file]:  sceIoPread: Reading file: fd: 0x11, size: 65536
[14:34:06.469] |T| [close_file]:  sceIoClose: Closing file: fd: 0x11
[14:34:06.499] |I| [export_sceIoOpen]:  Opening file: app0:/data/fonts/sdamagecrit.csv
[14:34:06.499] |T| [open_file]:  sceIoOpen: Opening file app0:/data/fonts/sdamagecrit.csv (ux0:/app/PCSE00850//data/fonts/sdamagecrit.csv)
[14:34:06.500] |T| [stat_file]:  sceIoGetstat: Statting file app0:/data/fonts/sdamagecrit.csv (ux0:/app/PCSE00850//data/fonts/sdamagecrit.csv)
[14:34:06.524] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x12 at offset: 0x0, whence: SCE_SEEK_SET
[14:34:06.524] |T| [read_file]:  sceIoPread: Reading file: fd: 0x12, size: 65536
[14:34:06.540] |T| [close_file]:  sceIoClose: Closing file: fd: 0x12
[14:34:06.576] |I| [export_sceIoOpen]:  Opening file: app0:/data/fonts/sdamagelarge.csv
[14:34:06.576] |T| [open_file]:  sceIoOpen: Opening file app0:/data/fonts/sdamagelarge.csv (ux0:/app/PCSE00850//data/fonts/sdamagelarge.csv)
[14:34:06.577] |T| [stat_file]:  sceIoGetstat: Statting file app0:/data/fonts/sdamagelarge.csv (ux0:/app/PCSE00850//data/fonts/sdamagelarge.csv)
[14:34:06.607] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x13 at offset: 0x0, whence: SCE_SEEK_SET
[14:34:06.607] |T| [read_file]:  sceIoPread: Reading file: fd: 0x13, size: 65536
[14:34:06.626] |T| [close_file]:  sceIoClose: Closing file: fd: 0x13
[14:34:06.653] |I| [write_file]:  *** TTY: Created room rInit
[14:34:06.671] |I| [export_sceIoOpen]:  Opening file: app0:/data/code_mystics.png
[14:34:06.671] |T| [open_file]:  sceIoOpen: Opening file app0:/data/code_mystics.png (ux0:/app/PCSE00850//data/code_mystics.png)
[14:34:06.672] |T| [stat_file]:  sceIoGetstat: Statting file app0:/data/code_mystics.png (ux0:/app/PCSE00850//data/code_mystics.png)
[14:34:06.697] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x14 at offset: 0x0, whence: SCE_SEEK_SET
[14:34:06.698] |T| [read_file]:  sceIoPread: Reading file: fd: 0x14, size: 65536
[14:34:06.729] |T| [close_file]:  sceIoClose: Closing file: fd: 0x14
[14:34:06.785] |I| [write_file]:  *** TTY: Created room rLogo
[14:34:06.790] |I| [write_file]:  *** TTY: ONLINENEED NOW NEED_None (available)   [formerly NEED_SaveData (UNavailable)]
[14:34:06.851] |T| [open_file]:  sceAppUtilSaveDataSlotGetParam: Opening file savedata0:/SlotParam_0.bin (ux0:/user/00/savedata/PCSE00850//SlotParam_0.bin)
[14:34:06.852] |E| [ret_error_impl]:  sceAppUtilSaveDataSlotGetParam returned SCE_APPUTIL_ERROR_SAVEDATA_SLOT_NOT_FOUND (0x80100641)
[14:34:06.852] |I| [export_sceIoOpen]:  Opening file: savedata0:focal/prefs.csv
[14:34:06.852] |T| [open_file]:  sceIoOpen: Opening file savedata0:focal/prefs.csv (ux0:/user/00/savedata/PCSE00850/focal/prefs.csv)
[14:34:06.857] |I| [write_file]:  *** TTY: ERROR: sceIoOpen(savedata0:focal/prefs.csv) = 80010002
[14:34:07.000] |W| [unimplemented_impl]:  Unimplemented sceCommonDialogUpdate import called.
[14:34:07.108] |T| [open_file]:  sceAppUtilSaveDataSlotGetParam: Opening file savedata0:/SlotParam_0.bin (ux0:/user/00/savedata/PCSE00850//SlotParam_0.bin)
[14:34:07.108] |I| [export_sceIoOpen]:  Opening file: savedata0:focal/save.csv
[14:34:07.109] |T| [open_file]:  sceIoOpen: Opening file savedata0:focal/save.csv (ux0:/user/00/savedata/PCSE00850/focal/save.csv)
[14:34:07.110] |I| [write_file]:  *** TTY: ERROR: sceIoOpen(savedata0:focal/save.csv) = 80010002
[14:34:09.199] |I| [write_file]:  *** TTY: Created room rCutscene1
[14:34:09.211] |W| [unimplemented_impl]:  Unimplemented sceNgsVoiceKill import called.
[14:34:09.224] |W| [unimplemented_impl]:  Unimplemented sceNgsVoiceSetParamsBlock import called.
[14:34:10.589] |W| [renderer::set_uniforms]:  Uniform parameter f_Constant0 not found in current OpenGL program, it will not be set again.
[14:34:10.590] |W| [renderer::set_uniforms]:  Uniform parameter f_Constant1 not found in current OpenGL program, it will not be set again.
[14:34:25.818] |I| [write_file]:  *** TTY: Created room rCutscene2
-1073741510
